filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise,vocab_size,sentence_length
mistral-7b-v0.1@q8_0_3.csv,687,3.8213431808504734,2.9826343059539795,0.0002258308959426,21.87171936035156,12.132576406743906,21.712153793472748,290,31.266666666666666
mistral-7b-v0.1@q8_0_236.csv,202,4.462743442170184,3.679829239845276,0.0002301311469636,20.035736083984375,15.398051018743189,30.458650739738502,141,24.5
mistral-7b-v0.1@q8_0_222.csv,419,4.214538009125789,3.43843936920166,0.0002792408631648,22.4251651763916,12.982701419396065,23.501562121141568,217,20.058823529411764
mistral-7b-v0.1@q8_0_23.csv,684,4.783382693269657,4.16513729095459,0.0001666608150117,22.44895362854004,15.750022159081496,28.866894350426627,337,32.9375
mistral-7b-v0.1@q8_0_37.csv,244,3.7367716930549832,3.2405518293380737,0.0001095571060432,13.404645919799805,9.647905532380504,16.978853444188893,159,16.666666666666668
mistral-7b-v0.1@q8_0_183.csv,234,4.005817086094444,3.780263900756836,0.0002103501174133,12.320852279663086,8.252367064966563,16.468881940174906,139,24.75
mistral-7b-v0.1@q8_0_197.csv,951,3.6486715897139046,2.9490013122558594,0.0002196385612478,18.99457740783691,10.89239911616845,21.71599941503667,379,15.51063829787234
mistral-7b-v0.1@q8_0_140.csv,705,3.8981641097247803,3.1436164379119873,2.7517486159922555e-05,20.61446762084961,11.042482707396891,19.611220727748755,304,30.555555555555557
mistral-7b-v0.1@q8_0_154.csv,391,4.140548576559576,3.0835795402526855,0.0001936654589371,22.91950035095215,14.523983582376365,27.566775138211607,236,18.25
mistral-7b-v0.1@q8_0_168.csv,124,3.7989492015209003,2.662789821624756,0.0004327732603996,25.15503692626953,15.292264549863813,25.612473624347153,84,16.0
mistral-7b-v0.1@q8_0_169.csv,252,4.01172562141541,3.1396989822387695,0.0003227615379728,23.672325134277344,13.538528712019291,24.961299997158246,160,25.125
mistral-7b-v0.1@q8_0_155.csv,473,3.417200451907248,2.537947654724121,0.0001387966767651,17.010662078857422,11.211316371273622,18.31237454274013,248,21.75
mistral-7b-v0.1@q8_0_141.csv,232,4.245530739138397,3.3529207706451416,0.0002344313979847,17.95637321472168,12.743660908436627,22.232406002793308,130,24.285714285714285
mistral-7b-v0.1@q8_0_196.csv,289,4.303802236226314,3.6649439334869385,0.0002580830478109,21.866924285888672,14.254422840045207,27.070409210613047,168,24.6
mistral-7b-v0.1@q8_0_182.csv,901,3.5279076786896466,2.8222408294677734,2.098203549394384e-05,20.072219848632812,10.181506893136694,18.416498885428812,393,22.25
mistral-7b-v0.1@q8_0_36.csv,399,4.124581884864553,3.210747241973877,0.0002823371323756,27.26329040527344,15.66348609057329,27.653205412553497,222,20.357142857142858
mistral-7b-v0.1@q8_0_22.csv,251,3.8364250055348235,3.125326871871948,0.0002993668604176,15.355398178100586,11.566712850248749,20.436182378162666,150,21.0
mistral-7b-v0.1@q8_0_223.csv,363,4.117827459638708,3.3738784790039062,0.000194181484403,20.280715942382812,13.434554133352615,29.531824172392028,207,24.25
mistral-7b-v0.1@q8_0_237.csv,491,4.095274747693989,2.9191880226135254,0.0001190169059555,16.883792877197266,14.62777622659184,27.81575913282207,261,16.666666666666668
mistral-7b-v0.1@q8_0_2.csv,322,3.2150966334221316,2.3649189472198486,0.0002234227576991,12.50404930114746,8.976390951368387,18.096933404393663,175,15.25
mistral-7b-v0.1@q8_0_0.csv,554,3.8372386949591166,3.178294539451599,3.0269264243543148e-05,23.73088264465332,11.519602437061405,21.40437632039761,319,21.142857142857142
mistral-7b-v0.1@q8_0_221.csv,229,4.807949303227296,4.110336780548096,0.0002223907067673,24.073381423950195,16.28578807928935,29.885822982033254,142,19.75
mistral-7b-v0.1@q8_0_235.csv,653,3.4272707508473834,2.9417810440063477,0.0003016031114384,14.93439483642578,8.25660925000462,16.93914535579576,312,24.272727272727273
mistral-7b-v0.1@q8_0_34.csv,329,3.431631227800945,2.61914324760437,0.0002461281546857,18.548362731933594,11.120060441983961,21.003625155814817,181,19.307692307692307
mistral-7b-v0.1@q8_0_209.csv,132,4.160179564255817,3.5664085149765015,5.658340160152875e-05,14.942119598388672,15.0647391643291,25.179311706161524,95,19.4
mistral-7b-v0.1@q8_0_20.csv,167,4.58791723806542,3.9005777835845943,1.2382804015942384e-05,23.207775115966797,15.863494968848718,27.836840152675936,121,18.714285714285715
mistral-7b-v0.1@q8_0_194.csv,406,3.4445911511350373,2.789789319038391,0.0001511806767666,23.93280029296875,10.396661403353882,20.78251525226341,216,25.384615384615383
mistral-7b-v0.1@q8_0_180.csv,280,4.009594586304904,3.451885938644409,0.0003862387384288,16.249731063842773,11.892301470405291,23.761864967474985,173,18.75
mistral-7b-v0.1@q8_0_157.csv,229,4.2508777058934974,3.3761324882507324,0.0009747829171828,18.13748550415039,11.709887410636641,23.671002356716592,153,19.5
mistral-7b-v0.1@q8_0_143.csv,1023,4.258584846641278,3.610943078994751,1.9778140995185826e-05,25.716291427612305,12.65571432604334,24.76096342639306,430,33.65384615384615
mistral-7b-v0.1@q8_0_142.csv,579,3.671632579823609,2.918132781982422,0.0002354634634684,19.086151123046875,11.412799160074842,22.019262574980598,295,25.941176470588236
mistral-7b-v0.1@q8_0_156.csv,107,4.588477968763523,3.401832818984986,0.0002945503511,21.26527214050293,17.34842340955798,27.466235797965055,82,19.75
mistral-7b-v0.1@q8_0_181.csv,381,3.776688347540807,3.046170234680176,0.0002368395507801,25.72202491760254,12.144153936964473,22.13196870409776,215,30.0
mistral-7b-v0.1@q8_0_195.csv,538,3.3809370048527305,2.482800245285034,0.0001105890842154,18.60933494567871,11.040274906854515,19.932775968399113,226,22.61111111111111
mistral-7b-v0.1@q8_0_21.csv,195,4.095355353964708,3.4363837242126465,0.0003728205629158,20.32097053527832,12.420248249396478,25.25925949019595,123,21.571428571428573
mistral-7b-v0.1@q8_0_208.csv,1023,4.090028265825295,3.5221939086914062,9.029371722135691e-05,23.393205642700195,12.211541942650689,23.68999506062617,396,28.6
mistral-7b-v0.1@q8_0_35.csv,157,4.386912434824385,3.48067307472229,0.0002311631978955,25.22394371032715,15.199692522855761,29.895231773101223,104,32.75
mistral-7b-v0.1@q8_0_234.csv,413,4.356613216467428,3.772512197494507,2.2185931811691265e-05,20.948110580444336,12.288515542865063,20.242938984409484,231,18.1875
mistral-7b-v0.1@q8_0_220.csv,114,4.890043993386267,3.370077133178711,3.078522422583774e-05,33.076324462890625,32.48008170917199,65.9740560503964,82,31.0
mistral-7b-v0.1@q8_0_1.csv,409,3.7914754799227737,3.154113531112671,0.0001886773097794,16.587623596191406,10.678466769988361,21.420693594953804,230,18.941176470588236
mistral-7b-v0.1@q8_0_5.csv,309,3.97663769560106,3.2158572673797607,2.579742158559384e-06,15.682832717895508,11.491641979601912,21.276487497579005,185,17.53846153846154
mistral-7b-v0.1@q8_0_218.csv,710,3.740656331662129,3.1468968391418457,0.0001685528404777,17.384119033813477,9.890149122839887,19.68832535956828,330,22.192307692307693
mistral-7b-v0.1@q8_0_31.csv,318,4.400643662395937,3.8865848779678345,0.0002251428522868,22.1800594329834,14.678371861030868,25.52224552341195,207,23.0
mistral-7b-v0.1@q8_0_25.csv,192,4.559009202829354,3.5023410320281982,0.0003129563701804,20.767303466796875,15.982854743182132,30.120110934614644,117,30.0
mistral-7b-v0.1@q8_0_224.csv,926,3.498271069354932,2.6432406902313232,0.0001179849205072,16.946252822875977,10.338370942956841,20.181026172295763,352,25.321428571428573
mistral-7b-v0.1@q8_0_230.csv,294,3.7691869294518057,3.012252926826477,0.0001289927604375,19.786148071289062,10.91799841248641,23.454497523382944,174,18.0
mistral-7b-v0.1@q8_0_19.csv,316,3.256743481229668,2.764317512512207,2.8377417038427662e-05,17.07689094543457,8.809242898894334,15.281353132751919,181,23.181818181818183
mistral-7b-v0.1@q8_0_191.csv,490,4.226705009417314,3.257978677749634,0.0003200092178303,23.21048164367676,14.13551027114389,26.20259155271706,229,23.9375
mistral-7b-v0.1@q8_0_185.csv,107,4.4002117678565495,3.6466357707977295,0.0003814219380728,21.53449058532715,14.71783024839733,27.79834196877059,72,28.333333333333332
mistral-7b-v0.1@q8_0_152.csv,512,3.9389462398959143,3.136061429977417,9.4590768640046e-06,15.283411026000977,12.56056594479557,26.328947118796755,264,22.352941176470587
mistral-7b-v0.1@q8_0_146.csv,889,2.7349026315951357,1.1846977472305298,0.0001819691242417,26.5050106048584,12.765564568397906,17.71535315935351,230,20.34375
mistral-7b-v0.1@q8_0_147.csv,246,3.9754258434254366,2.7867430448532104,0.0001842051715357,17.077133178710938,14.50734747752724,27.58486603636151,141,21.22222222222222
mistral-7b-v0.1@q8_0_153.csv,457,3.770311882696057,2.85617995262146,1.7198266277773658e-07,23.316837310791016,13.22788032509723,25.371693512651717,222,31.818181818181817
mistral-7b-v0.1@q8_0_184.csv,355,4.118626996453172,3.4922399520874023,0.0001202208804897,24.16183853149414,13.506145328756073,24.502237624955338,178,23.416666666666668
