token,surprisal
 years,10.4364652633667
 worth,10.769103050231934
 of,0.23695574700832367
 research,5.065210342407227
 in,5.15946626663208
 mice,9.732732772827148
.,2.144676685333252
"
",1.9028462171554565
The,15.6010103225708
 benefits,10.728960990905762
 were,5.669020652770996
 seen,5.820976734161377
 after,4.840635776519775
 eating,8.415351867675781
 peanuts,9.541960716247559
 regularly,11.122241973876953
 for,1.4788345098495483
 as,6.689610958099365
 little,4.471017360687256
 as,0.003968363162130117
 four,5.294795989990234
 weeks,1.2302464246749878
 -,8.401179313659668
 but,3.2260429859161377
 not,3.5590784549713135
 if,6.8498945236206055
 they,1.5931740999221802
 were,1.0073184967041016
 mixed,9.170080184936523
 into,5.724781513214111
 drinks,8.128277778625488
 or,2.6504931449890137
 biscuits,9.677135467529297
",",4.116085052490234
 which,3.9523119926452637
 may,4.816471099853516
 alter,8.441872596740723
 their,2.402127742767334
 digest,8.223458290100098
ibility,0.04744775965809822
.,0.6400483250617981
 Scientists,8.809731483459473
 have,2.7715253829956055
 known,7.0674638748168945
 that,3.29986834526062
 regular,7.608288288116455
 peanut,3.8363192081451416
 consumption,0.6901982426643372
 can,2.9178099632263184
 reduce,4.0783514976501465
 the,1.6134463548660278
 risk,1.2096468210220337
 of,0.056703321635723114
 heart,4.107609272003174
 disease,0.5873435735702515
 and,2.0305001735687256
 type,6.570535659790039
 2,0.1540096551179886
 diabetes,0.006293222773820162
",",1.8115592002868652
 but,0.9872941374778748
 it,3.8842644691467285
 has,2.4634315967559814
 long,6.435553550720215
 been,0.07855281978845596
 a,5.688088417053223
 controversial,3.032107353210449
 food,8.307975769042969
 because,7.158174991607666
 of,1.1459287405014038
 its,0.5725653767585754
 allergy,9.578730583190918
 risk,7.458309173583984
.,0.4801233410835266
"
",0.6269116997718811
In,4.724331855773926
 the,2.6822619438171387
 US,5.802669048309326
 alone,5.823580265045166
",",0.18373818695545197
 around,7.7359442710876465
 three,7.225386619567871
 million,2.2397868633270264
 people,1.287697672843933
 suffer,3.3579864501953125
 from,0.051940906792879105
 potentially,8.85714340209961
 life,2.6910831928253174
-,0.07037731260061264
threatening,0.013615071773529053
 allergies,2.0201244354248047
 to,2.7266759872436523
 nuts,5.588428974151611
",",1.4754517078399658
 with,4.352768421173096
 one,4.3073954582214355
 in,0.7154750823974609
 every,4.659898281097412
 130,10.941913604736328
 children,4.044342994689941
 under,5.17050313949585
 five,3.034883499145508
 affected,8.064885139465332
.,0.5133965611457825
 But,5.640251159667969
 this,6.114773273468018
 study,3.64253306388855
 found,3.264089822769165
 that,0.5117911100387573
 eating,3.680772066116333
 peanut,4.558120250701904
 flour,9.188535690307617
 daily,6.0735087394714355
 over,9.176395416259766
 four,2.9875035285949707
 months,4.543745994567871
 helped,5.741966724395752
 to,1.9805046319961548
 prevent,2.6297197341918945
 inflammation,11.195690155029297
",",2.587855815887451
 which,3.204369306564331
 can,3.8476126194000244
 cause,3.0583407878875732
 serious,5.677949905395508
 food,7.044815540313721
 poisoning,4.638837814331055
 illnesses,15.938751220703125
 such,2.7285780906677246
 as,0.0014273019041866064
 camp,12.954955101013184
yl,0.2140588015317917
ob,0.008956481702625751
acter,0.04003635048866272
",",1.9783935546875
 sal,5.550971031188965
mone,0.0007757642888464034
lla,0.022857757285237312
 and,0.6196737289428711
 E,5.522601127624512
.,0.01887732930481434
col,3.039551019668579
i,3.267707506893203e-05
.,0.49162259697914124
"
",0.4995249807834625
"""",3.388360023498535
The,3.2587175369262695
 bacteria,12.521096229553223
 produce,10.77272891998291
 a,2.694378137588501
 chemical,5.545116424560547
 that,2.8265132904052734
 infl,11.299723625183105
ames,0.0683756172657013
 the,0.8093043565750122
 lining,6.196066379547119
 of,0.19328205287456512
 the,0.38757139444351196
 gut,1.6081347465515137
 and,1.9922055006027222
 this,6.9700026512146
 is,2.880955457687378
 what,2.9119174480438232
 causes,3.169511079788208
 disease,9.745519638061523
 -,5.999447822570801
 peanuts,10.096349716186523
 have,3.9749436378479004
 antioxidants,13.603541374206543
 in,3.3283963203430176
 them,0.608721137046814
 that,1.5256283283233643
 stop,8.06057357788086
 this,3.7719929218292236
 from,1.7888774871826172
 happening,0.13859963417053223
",""",0.4942144751548767
 said,0.95228511095047
 Prof,6.032842636108398
 Mark,6.671639442443848
 T,7.685139179229736
izard,11.57968807220459
 from,4.478064060211182
 Leeds,10.22571849822998
 University,0.3919975757598877
 who,5.0966410636901855
 led,0.4068528413772583
 the,0.046893518418073654
 study,0.5758811235427856
.,0.299884170293808
" """,2.1413657665252686
We,3.0762927532196045
 think,4.3217339515686035
 it,3.23742413520813
's,1.7620824575424194
 the,5.319057464599609
 combination,4.7117085456848145
 of,0.04370405524969101
 having,9.123055458068848
 healthy,7.127432346343994
 bacteria,3.4241902828216553
 plus,12.20785903930664
 having,6.070237636566162
 a,2.2789041996002197
 dose,10.024333000183105
 of,0.2810830771923065
 peanut,2.4506309032440186
 protein,4.452779293060303
",",3.888364315032959
 that,2.8301591873168945
 stops,8.646527290344238
 these,4.353950023651123
 inflammatory,5.310122489929199
 pathways,6.404220104217529
".""",2.2021126747131348
"
",0.39733874797821045
The,2.0395586490631104
 researchers,2.8919224739074707
 tested,5.2953972816467285
 the,2.2261910438537598
 effects,2.7166552543640137
 of,0.15759670734405518
 eating,3.8347227573394775
 one,7.087306976318359
 gram,5.387657165527344
 per,4.9189958572387695
 day,0.3890548050403595
 for,3.8215253353118896
 four,2.2192296981811523
 weeks,0.6434249877929688
 against,6.979167938232422
 those,6.664183616638184
 eating,4.272913932800293
 2,6.545321464538574
g,3.483982563018799
 every,8.164430618286133
 other,5.739480972290039
 day,0.2445734590291977
 or,5.3516364097595215
 none,9.852152824401855
 at,0.18009428679943085
 all,0.00033566317870281637
.,0.7282997369766235
 They,2.5196876525878906
 also,3.0079240798950195
 found,3.137272357940674
 that,0.387431800365448
 babies,12.450428009033203
 who,1.6952452659606934
 were,3.4996237754821777
 fed,2.771270513534546
 peanuts,2.4783146381378174
 in,5.5935163497924805
 their,3.441572904586792
 first,2.095609426498413
 six,3.717841386795044
 months,0.672139585018158
 had,2.8736963272094727
 less,4.7945356369018555
 of,5.144408702850342
 a,1.4709033966064453
 chance,3.0582168102264404
 of,0.09347350150346756
 being,6.840932369232178
 allergic,4.758337020874023
 to,0.3866196870803833
 them,3.850952625274658
 as,6.060256004333496
 they,2.2686076164245605
 grew,1.9377497434616089
 up,1.7125275135040283
.,0.7316820025444031
"
",1.0038894414901733
Prof,5.595335483551025
 T,0.7861785888671875
izard,0.0016253773355856538
",",4.441919803619385
 whose,5.719813823699951
 study,4.21420955657959
 was,1.1092642545700073
 published,0.41861146688461304
 on,5.845259189605713
 Friday,4.500860214233398
 in,0.745498538017273
 the,0.4322272539138794
 journal,0.902098536491394
 Scientific,5.428233623504639
 Reports,0.01272549107670784
",",0.06293173134326935
 said,0.7951521873474121
:,1.0579066276550293
" """,0.010082115419209003
People,6.704958438873291
 can,5.740616798400879
 be,2.980886220932007
 concerned,8.185473442077637
 about,0.9392932057380676
 giving,8.510586738586426
 young,6.893704891204834
 children,0.3550528883934021
 nuts,7.288250923156738
 but,4.397589683532715
 this,3.7629952430725098
 study,1.8762564659118652
 shows,1.9600956439971924
 that,0.6747365593910217
 exposing,12.012178421020508
 babies,5.768485069274902
 and,5.686219215393066
 children,2.2455661296844482
 to,0.37000522017478943
 peanut,3.2370901107788086
 from,9.123039245605469
 an,5.589004993438721
 early,0.26264628767967224
 age,0.013681306503713131
 could,5.655048847198486
 actually,4.103687763214111
 prevent,4.7402520179748535
 allergies,6.585099697113037
".""",2.4610612392425537
 He,6.340958118438721
 added,0.5819856524467468
 that,1.4076868295669556
 those,7.978703022003174
 who,1.416655421257019
 were,2.7279531955718994
 at,6.110232830047607
 highest,8.04463005065918
 risk,0.020172571763396263
 should,6.488254547119141
 speak,10.548789978027344
 to,1.074973464012146
 their,0.09018078446388245
 doctors,3.9889984130859375
 first,6.028995990753174
.,1.986277461051941
"
",0.6934363842010498
However,6.825580596923828
",",0.11078515648841858
 he,2.8074042797088623
 advised,8.519417762756348
 pregnant,6.209974765777588
 women,0.3871579170227051
 not,3.0624799728393555
 to,0.0036597854923456907
 eat,1.101136326789856
 any,5.417002201080322
 as,10.54162883758545
 it,5.875645637512207
 could,0.840175449848175
 lead,2.9117023944854736
 to,0.013734609819948673
 premature,7.2522382736206055
 births,5.700963497161865
 or,6.159292221069336
 miscar,5.989323139190674
riages,0.00164457515347749
 in,6.36728048324585
 those,4.390732765197754
 with,2.848102331161499
 a,3.366219997406006
 history,1.7980337142944336
 of,0.010009638033807278
 allergies,2.1696791648864746
.,0.6186334490776062
" """,3.860978126525879
You,5.391836643218994
 don,4.032583713531494
't,0.0009873461676761508
 want,0.41287776827812195
 to,1.288045048713684
 put,5.8897271156311035
 babies,4.130728721618652
 and,4.769344806671143
 children,0.9204983115196228
 on,4.86461877822876
 nuts,9.057021141052246
 if,4.957042694091797
 they,1.280458688735962
 are,2.1361074447631836
 at,5.077495098114014
 risk,1.0815327167510986
 from,6.76473331451416
 them,4.892467021942139
",""",1.4302664995193481
 he,0.23259979486465454
 said,0.2776105999946594
.,0.033412083983421326
"
",1.487721562385559
The,2.2663514614105225
 researchers,3.524991989135742
 found,5.817275047302246
 that,0.3315359950065613
 those,5.332390785217285
 who,0.92649906873703
 consumed,4.788590431213379
 the,3.936793088912964
 food,7.5576677322387695
 everyday,10.94328498840332
 had,2.126091957092285
 higher,6.024466037750244
 levels,1.3571027517318726
 of,0.0030643714126199484
 peanut,8.626134872436523
 proteins,4.789283752441406
 in,2.0137927532196045
 their,0.19060121476650238
 stool,7.3087477684021
 than,2.241692066192627
 those,0.5897998213768005
 who,0.15771622955799103
 did,1.956329345703125
 not,0.04620807245373726
.,1.0551179647445679
 But,4.53765344619751
 this,4.150848865509033
 was,1.8363134860992432
 also,6.27610445022583
 seen,4.313997268676758
 in,1.4296373128890991
 mice,6.239717483520508
 given,5.384613990783691
 a,3.3884618282318115
 diet,4.744037628173828
 rich,3.8267180919647217
 in,0.06809613108634949
 antioxidant,11.90777587890625
-,3.087890148162842
rich,0.2442907840013504
 almonds,8.632391929626465
",",1.681652307510376
 suggesting,10.669413566589355
 that,0.6457648873329163
 it,4.416731357574463
 may,2.082979917526245
 be,1.3119502067565918
 other,10.242351531982422
 foods,4.121980667114258
 that,0.9723580479621887
 can,3.9155266284942627
 have,5.117672443389893
 an,2.9211068153381348
 effect,1.182738184928894
 on,0.5712485313415527
 gut,4.98812198638916
 health,2.6887309551239014
 and,5.215702533721924
 the,4.828627586364746
