token,surprisal
 their,9.29175090789795
 own,4.163276195526123
 social,10.580745697021484
 media,2.9635348320007324
 accounts,1.3142210245132446
 when,8.86047649383545
 the,4.086601257324219
 page,10.514485359191895
 was,1.2130582332611084
 taken,4.3855156898498535
 over,8.092720985412598
 by,0.5580193400382996
 hackers,7.1056413650512695
.,1.13981032371521
"
",0.9352601766586304
"
",0.0005887307343073189
The,2.6259312629699707
 pornographic,15.002239227294922
 images,3.0017175674438477
 were,2.016897201538086
 posted,2.7583398818969727
 on,1.73233163356781
 Sc,12.732866287231445
ooter,6.661352634429932
�,28.41664695739746
�,14.001465797424316
s,3.2299773693084717
 Coffee,17.797502517700195
�,7.21025276184082
�,0.2276124209165573
s,0.457146555185318
 official,7.077681064605713
 Facebook,2.1460559368133545
 page,0.2883727252483368
",",2.301076889038086
 and,2.7223942279815674
 appeared,7.079286575317383
 to,1.504980444908142
 have,2.9107236862182617
 been,0.34110385179519653
 put,9.296638488769531
 there,4.209000587463379
 by,1.3869627714157104
 a,2.4771063327789307
 hacker,5.041481018066406
 who,2.4302284717559814
 gained,8.800283432006836
 access,0.17415690422058105
 to,0.24799858033657074
 the,0.8036842346191406
 company,5.801692962646484
's,0.1850418895483017
 computer,4.988088607788086
 system,2.0871684551239014
 through,3.961977243423462
 an,3.1037089824676514
 employee,9.189301490783691
's,1.0479182004928589
 email,4.5667243003845215
 account,0.9358025789260864
.,0.4865202009677887
 An,8.740164756774902
 unknown,9.206201553344727
 number,3.4005322456359863
 of,0.04163694754242897
 explicit,11.18652629852295
 photos,3.4755470752716064
 were,1.374204397201538
 published,6.34983491897583
",",4.06348180770874
 some,5.440874099731445
 of,0.9204421639442444
 which,0.1685478687286377
 showed,4.969560623168945
 nude,4.4230732917785645
 women,0.9079058170318604
 and,3.317479133605957
 men,3.0272812843322754
 engaging,7.452366352081299
 in,0.02143275737762451
 sexual,1.5219662189483643
 acts,1.0369540452957153
.,1.3113932609558105
"
",0.6271512508392334
"
",0.0004379343008622527
The,2.32527756690979
 incident,8.243223190307617
 happened,5.75595235824585
 after,4.550891399383545
 an,5.156115531921387
 employee,0.48481523990631104
 clicked,11.653804779052734
 on,1.1138851642608643
 a,1.6051400899887085
 link,1.564741611480713
 in,3.673581600189209
 an,4.140027046203613
 email,1.9453996419906616
 that,3.6320865154266357
 was,5.198794841766357
 allegedly,5.492568016052246
 sent,2.7150909900665283
 by,2.446532726287842
 their,10.780153274536133
