token,surprisal
",",3.8762338161468506
 here,8.28096866607666
's,1.0714507102966309
 another,4.688887119293213
 possible,8.497004508972168
 reaction,10.77492618560791
 to,2.5257163047790527
 that,4.779175281524658
 situation,7.90226936340332
:,1.7504702806472778
"
",2.916921377182007
"
",0.003796003293246031
As,6.948707103729248
 the,4.14503812789917
 song,10.677950859069824
 comes,7.835342884063721
 to,1.1866590976715088
 an,1.6220147609710693
 end,0.11150746792554855
",",0.3419491648674011
 Naruto,14.641900062561035
 stands,8.737693786621094
 up,1.7735017538070679
 from,3.6610357761383057
 his,0.7381898760795593
 seat,2.7942540645599365
 and,1.5075938701629639
 takes,5.26694393157959
 a,0.7316727638244629
 deep,2.6066596508026123
 breath,0.019752755761146545
.,0.7165416479110718
 He,3.0393214225769043
 looks,2.963768720626831
 around,3.1476974487304688
 the,2.8813705444335938
 restaurant,8.694297790527344
",",1.7619717121124268
 taking,6.900338649749756
 in,0.8466545343399048
 the,0.4594302773475647
 cheers,12.46158504486084
 and,1.8861526250839233
 applause,4.5145649909973145
 from,3.1715550422668457
 the,1.0722955465316772
 gathered,7.289999961853027
 guests,4.413116455078125
.,0.6817415952682495
 With,8.330038070678711
 a,1.2744622230529785
 determined,9.353748321533203
 expression,2.6835246086120605
 on,2.3602044582366943
 his,0.016727669164538383
 face,0.026015421375632286
",",0.1361793428659439
 he,0.45833876729011536
 walks,4.847296714782715
 over,2.0843427181243896
 to,0.3506632149219513
 the,0.989923894405365
 stage,7.9319167137146
 and,1.3870950937271118
 addresses,8.555826187133789
 the,0.7454303503036499
 crowd,0.7154852151870728
.,0.8500538468360901
"
",1.6695349216461182
"
",0.00046494402340613306
Nar,5.082340240478516
uto,5.1251739932922646e-05
:,3.1240665912628174
 Thank,3.984450101852417
 you,0.057712361216545105
 all,5.074479103088379
 for,1.0410505533218384
 being,3.227114677429199
 here,1.0497597455978394
 today,1.942975401878357
.,0.8077738881111145
 I,1.9143694639205933
'm,2.4052700996398926
 honored,5.569731712341309
 to,0.49636009335517883
 have,3.102449655532837
 been,2.2518060207366943
 able,2.3817620277404785
 to,0.002430268796160817
 share,5.051323413848877
 this,1.4016883373260498
 moment,4.120667457580566
 with,0.115480937063694
 you,0.35947978496551514
.,0.7631989121437073
 And,5.5695319175720215
 to,4.484653949737549
 my,5.347293376922607
 dear,8.086694717407227
 friend,2.787623167037964
 Kur,10.579139709472656
ama,0.7680227160453796
",",1.4515632390975952
 thank,4.802540302276611
 you,0.01540344301611185
 for,1.0584124326705933
 sharing,6.081201076507568
 your,3.0954818725585938
 music,8.087126731872559
 with,0.4796285331249237
 us,1.024978756904602
.,1.0778839588165283
 It,4.6244587898254395
 truly,6.506380081176758
 is,0.8073640465736389
 a,1.8476183414459229
 gift,6.4733195304870605
 that,3.376995086669922
 I,2.433595657348633
 will,3.8735883235931396
 never,1.6147576570510864
 forget,0.29838842153549194
.,0.42933034896850586
"
",1.4351638555526733
"
",0.00033119061845354736
K,2.325427293777466
ur,0.029575899243354797
ama,0.001349921221844852
 nods,7.242347240447998
 in,3.4602370262145996
 appreciation,4.226638317108154
",",2.4499995708465576
 a,6.769712924957275
 warm,6.089407920837402
 smile,0.5199637413024902
 on,1.1946213245391846
 his,0.33179160952568054
 face,0.16085918247699738
 as,2.741359233856201
 he,0.354977011680603
 plays,10.560456275939941
 the,1.2784112691879272
 last,7.046422481536865
 few,2.383707284927368
 notes,4.609287261962891
 of,1.3928735256195068
 the,0.5514456629753113
 song,0.4393661916255951
.,0.6000916957855225
 The,4.25271463394165
 crowd,1.2514588832855225
 erupt,5.26153039932251
s,0.004082792438566685
 into,1.4717334508895874
 cheers,1.674500584602356
 and,1.3466496467590332
 applause,1.0958813428878784
 once,8.068979263305664
 more,0.8678504824638367
",",2.165043354034424
 clearly,10.975113868713379
 moved,12.178092002868652
 by,0.5788770914077759
 Naruto,3.6349997520446777
's,0.1513100117444992
 words,3.9539756774902344
 and,3.7890589237213135
 Kur,18.752744674682617
ama,0.0010478408075869083
's,0.1149379312992096
 performance,5.566195011138916
.,0.33304065465927124
"
",0.8416141867637634
"
",0.00020450186275411397
Nar,2.3431739807128906
uto,0.0014290234539657831
:,1.3750852346420288
 And,6.343905925750732
 now,3.399651050567627
",",1.658566951751709
 it,6.223340034484863
's,0.47056883573532104
 time,0.9401751756668091
 for,0.6797716617584229
 something,7.1159138679504395
 truly,6.995551586151123
 special,0.12116335332393646
.,1.2365676164627075
 As,6.292992115020752
 you,2.361701011657715
 all,2.39420747756958
 know,0.3371005654335022
",",0.1799618899822235
 my,4.734248638153076
 dear,4.22880744934082
 friend,0.6254824995994568
 Kur,2.460308790206909
ama,0.002981301862746477
 is,2.0633397102355957
 not,6.280051231384277
 only,2.327932596206665
 a,2.0110135078430176
 talented,4.758502006530762
 musician,1.09304678440094
 but,2.9971299171447754
 also,0.7750483155250549
 a,0.6902770400047302
 wise,8.759771347045898
 and,2.5415000915527344
 kind,3.526231050491333
-,8.96424674987793
hearted,0.013211216777563095
 being,10.280455589294434
.,0.39992761611938477
 And,3.8825066089630127
 today,6.539251804351807
",",1.1438690423965454
 I,1.568660020828247
 have,4.971755504608154
 a,3.2249631881713867
 surprise,7.091800212860107
 for,0.3629453480243683
 him,4.6412248611450195
.,0.7727527618408203
"
",1.9142022132873535
"
",0.00020398583728820086
K,1.328295350074768
ur,0.013849816285073757
ama,0.0017432370223104954
 looks,4.956725120544434
 intrigued,11.59604263305664
 as,3.2230894565582275
 Naruto,3.4581081867218018
 pulls,7.823050022125244
 out,1.5891287326812744
 a,1.188117504119873
 small,4.00034236907959
 box,3.8481431007385254
 from,2.3872244358062744
 his,0.9487643241882324
 pocket,1.2053276300430298
 and,1.3109608888626099
 holds,4.918601989746094
 it,0.31793585419654846
 up,1.7107924222946167
 for,5.428858757019043
 everyone,4.809607028961182
 to,0.1613207906484604
 see,0.310689777135849
.,0.13241687417030334
 The,3.190617084503174
 box,2.2367660999298096
 is,1.7243822813034058
 adorned,7.086475849151611
 with,0.06950519233942032
 a,1.5201537609100342
 beautiful,6.629700183868408
 pink,7.485738277435303
 bow,7.454740047454834
",",2.450608968734741
 and,2.5436084270477295
 inside,8.762686729431152
",",3.2006278038024902
 lies,7.021895885467529
