filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise,vocab_size,sentence_length
llama-2-7b-writingprompts_0.csv,149,4.68211933940449,3.7027747631073,0.0438905581831932,15.934420585632324,13.28333451601772,25.795247409493467,96,26.2
llama-2-7b-writingprompts_1.csv,145,4.909391510389858,3.627765655517578,0.0002948943874798,36.25127410888672,25.049917581377002,55.57912450979055,95,10.090909090909092
llama-2-7b-writingprompts_10.csv,306,4.404957185389708,3.9920822381973267,0.0002501704439055,18.36030387878418,10.863624660003929,20.514837634646916,204,16.3125
llama-2-7b-writingprompts_100.csv,157,4.0103091029048965,2.0812461376190186,6.621483771596104e-05,24.6229190826416,23.270016864256743,47.57145395919992,72,2.0
llama-2-7b-writingprompts_101.csv,134,4.983750789364693,4.7848060131073,0.0002146503102267,21.041717529296875,17.916860211380897,38.01059550646616,100,20.5
llama-2-7b-writingprompts_102.csv,841,3.9515408183180027,3.307366132736206,1.3930662134953307e-05,20.510719299316406,10.881863330709615,21.27757809012481,401,23.633333333333333
llama-2-7b-writingprompts_103.csv,152,4.160023538606382,3.764384627342224,0.0006906756316311,25.30096435546875,14.173270912137271,26.475266671583675,98,26.4
llama-2-7b-writingprompts_104.csv,531,3.527546725874903,2.93815016746521,0.000328954309225,22.832727432250977,10.75770919152113,18.09327894817208,209,23.2
llama-2-7b-writingprompts_105.csv,496,3.8578427017689516,2.9621636867523193,7.980215741554275e-05,30.22993850708008,12.990400937498958,26.32299433078956,231,32.083333333333336
llama-2-7b-writingprompts_106.csv,151,4.8310215955812925,4.521646499633789,0.0017087992746382,18.490083694458008,13.444105798172902,23.774022866093663,107,20.166666666666668
llama-2-7b-writingprompts_107.csv,65,4.907890922093514,4.156826972961426,0.0006332931225188,21.413742065429688,17.669119557338984,38.219396597224986,54,16.666666666666668
llama-2-7b-writingprompts_108.csv,85,4.155079209330656,3.564494371414185,0.0026987807359546,11.911784172058104,8.856191235143347,15.417316454013147,62,16.75
llama-2-7b-writingprompts_109.csv,45,5.006627202949797,3.731491327285767,0.0001487726694904,21.86801528930664,24.437936249343743,56.51215348033302,39,16.0
llama-2-7b-writingprompts_11.csv,293,4.420207680460187,3.934792041778565,0.0004628795722965,20.54896545410156,12.457520077269766,29.224507332391575,182,28.444444444444443
llama-2-7b-writingprompts_110.csv,46,4.756987468170574,4.207215666770935,0.0002192945394199,16.23834800720215,22.65458657033275,33.45589729427512,36,1.0
llama-2-7b-writingprompts_111.csv,277,2.51809552476439,0.0848372727632522,6.793474312871695e-05,27.14385032653809,18.5194732374259,20.165270180070618,103,17.25
llama-2-7b-writingprompts_112.csv,104,4.071443459831733,3.3013389110565186,7.9458171967417e-05,13.79591178894043,11.181376027850787,25.32331189230317,90,30.333333333333332
llama-2-7b-writingprompts_113.csv,42,4.6529447581796415,3.6315410137176514,0.0799171477556228,14.939282417297363,15.822143678600339,27.332467494628183,36,12.0
llama-2-7b-writingprompts_114.csv,263,2.7958663222575852,1.8705171346664429,0.0002959264966193,26.58038902282715,12.952964385110489,22.699251353589794,142,22.0
llama-2-7b-writingprompts_115.csv,63,3.7028658375955215,3.3866422176361084,0.0006619410705752,12.381317138671877,9.95722585339569,20.672656694722008,57,25.5
llama-2-7b-writingprompts_116.csv,99,4.952410603914883,4.1534295082092285,0.0002716721792239,26.581104278564453,22.618959681882412,42.303180185771566,81,16.75
llama-2-7b-writingprompts_117.csv,263,4.110247678006335,3.3265416622161865,0.000194697495317,25.504283905029297,14.161343058259089,26.278796184834786,140,35.833333333333336
llama-2-7b-writingprompts_118.csv,105,3.938186163484802,1.7557514905929563,2.59696134889964e-05,20.4075984954834,23.492507351323955,36.82643676805792,79,4.066666666666666
llama-2-7b-writingprompts_119.csv,99,4.818370570722648,3.8445560932159424,0.00101608724799,20.43103408813477,20.81318913096411,30.480939221953577,65,17.0
llama-2-7b-writingprompts_12.csv,75,3.7944996256101877,3.5560476779937744,0.0031098721083253,17.82734489440918,10.647433582826613,20.6368855670509,61,32.5
llama-2-7b-writingprompts_120.csv,377,3.730577466084929,2.870236396789551,3.2676741739123827e-06,16.80891990661621,11.275139705760374,23.51596858959195,225,21.928571428571427
llama-2-7b-writingprompts_121.csv,216,2.975935198052294,0.6105008721351624,0.0003418560081627,18.7609806060791,16.10455578281432,24.37988018471584,104,31.0
llama-2-7b-writingprompts_122.csv,508,4.129166563956846,3.5217015743255615,0.0002493103966116,28.597553253173828,14.533682466680217,27.16645085954998,246,20.45
llama-2-7b-writingprompts_123.csv,427,3.619792175795339,2.8432605266571045,7.0513060563826e-06,16.376529693603516,11.199455219121315,23.55236912083261,233,21.5625
llama-2-7b-writingprompts_124.csv,106,1.8747703521715626,0.0182191547937691,0.0002524066076148,11.519280433654783,11.29493742248482,18.789796846291065,38,1.0
llama-2-7b-writingprompts_125.csv,1023,0.7851251665782971,0.0039957840926945,0.000121596858662,19.73645782470703,8.067392321395136,11.85495928531934,69,27.0
llama-2-7b-writingprompts_126.csv,297,1.8251982788665664,0.0232901014387607,0.0002370115544181,28.196046829223636,17.911568224723016,15.516558883876593,60,30.5
llama-2-7b-writingprompts_127.csv,299,4.285204347223043,3.84318733215332,0.0028364586178213,23.179515838623047,12.913371258573298,24.207188766174276,172,24.2
llama-2-7b-writingprompts_128.csv,121,6.02214313272559,4.987811088562012,0.0001258967968169,30.200593948364254,22.732187826562143,44.14972014883258,104,19.2
llama-2-7b-writingprompts_129.csv,69,3.715804678330576,3.241387128829956,0.0017541712149977,13.24359893798828,9.392834213918182,15.301410614786718,63,19.666666666666668
llama-2-7b-writingprompts_13.csv,67,5.887367049469843,4.369073867797852,0.0001111050733015,34.28956985473633,34.201947972319005,74.15575528675502,60,26.5
