token,surprisal
 moment,11.6755952835083
 John,10.750802993774414
 Odd,19.170557022094727
ie,5.400324821472168
",",4.213195323944092
 75,11.932921409606934
",",0.019203471019864082
 watched,10.464616775512695
 his,2.4499101638793945
 father,4.722651958465576
 being,8.914366722106934
 shot,3.810014486312866
 dead,3.7265987396240234
 by,1.7673472166061401
 a,1.8784745931625366
 sniper,5.165318012237549
 during,5.9039106369018555
 World,6.489565372467041
 War,0.012468897737562656
 II,0.4128587543964386
.,7.718161106109619
 Odd,5.618759632110596
ie,0.007639365736395121
 was,2.6057660579681396
 a,3.1377193927764893
 child,8.30130386352539
 living,8.021674156188965
 with,3.3169338703155518
 his,0.14322856068611145
 family,4.589625358581543
 at,3.75752854347229
 ',12.435688018798828
T,5.787336826324463
ru,6.467068195343018
nd,4.425788402557373
le,0.25466951727867126
 Station,9.219183921813965
"',",2.030128002166748
 near,3.47297739982605
 Cool,14.415067672729492
amon,13.771316528320312
 in,6.1293816566467285
 country,16.795759201049805
 NSW,5.5840229988098145
 when,6.738064289093018
 he,1.4400652647018433
 witnessed,5.019786357879639
 the,1.0392611026763916
 harrowing,10.599469184875488
 incident,4.864629745483398
 on,4.480941295623779
 his,3.5465946197509766
 family,5.777435302734375
's,0.6287020444869995
 property,4.628597736358643
 in,3.5576088428497314
 December,7.3763532638549805
 1940,4.088281154632568
 .,9.108270645141602
 Mr,7.44404411315918
 Odd,0.16150794923305511
ie,0.002712565241381526
",",3.1171762943267822
 75,11.844643592834473
",",0.04396608844399452
 who,4.198875427246094
 now,4.922218322753906
 lives,0.42841583490371704
 on,5.16393518447876
 the,2.739027261734009
 land,8.388205528259277
 that,7.244926452636719
 has,5.480308532714844
 been,1.6491836309432983
 owned,8.58810806274414
 by,0.16984276473522186
 his,0.8953961133956909
 family,3.2305819988250732
 since,1.989680528640747
 the,2.5452473163604736
 1830,13.273882865905762
s,0.07240919023752213
",",0.23480091989040375
 was,2.488358497619629
 just,7.639698028564453
 five,5.021118640899658
 years,1.0572539567947388
 old,0.11542532593011856
 at,3.7414369583129883
 the,0.036461107432842255
 time,0.010369637049734592
 of,1.7047755718231201
 the,0.28594696521759033
 tragedy,5.8145060539245605
.,0.6935901641845703
 His,4.940370559692383
 father,0.6890835762023926
 Jack,9.234395027160645
 Odd,5.8273115158081055
ie,0.004631782881915569
 had,3.8386316299438477
 bought,7.265121936798096
 Tru,8.00814437866211
nd,0.0005427073338069022
le,0.005289897788316011
 Station,0.4635287821292877
 from,2.212648391723633
 his,1.326748013496399
 brother,5.039226055145264
-,5.137411594390869
in,0.005615830421447754
-,0.002242590067908168
law,0.0033162804320454597
 in,4.2581586837768555
 1926,7.056482791900635
 and,2.3254780769348145
 with,9.335046768188477
 a,4.102418899536133
 team,9.711116790771484
 of,0.16407431662082672
 stock,13.020814895629883
men,4.705498695373535
 ran,8.902482032775879
 5,14.417458534240723
",",1.0266298055648804
000,0.65000319480896
 head,13.5097074508667
 of,1.252762794494629
 sheep,5.849640369415283
 on,3.6878604888916016
 430,18.1915283203125
",",6.093128204345703
000,0.11799875646829605
 acres,0.5089722871780396
 of,1.7299200296401978
 land,2.033698797225952
.,1.590047001838684
 ',7.0948486328125
It,3.002436876296997
 was,0.4996188282966614
 just,4.890965938568115
 a,1.5298560857772827
 normal,7.778066635131836
 day,2.8895368576049805
",'",3.0573863983154297
 Mr,1.3300055265426636
 Odd,0.011267559602856636
ie,0.002355590695515275
 told,3.2337822914123535
 Daily,5.45895528793335
 Mail,1.1370333433151245
 Australia,0.13853678107261658
 .,1.9837257862091064
 ',0.6647979021072388
My,4.57122278213501
 father,1.5833103656768799
 and,3.6082983016967773
 uncle,6.513728141784668
 had,2.993577003479004
 just,3.433133363723755
 got,5.2559051513671875
 up,5.8627519607543945
 to,2.612145185470581
 go,2.4846746921539307
 out,2.420942783355713
 for,3.7421278953552246
 the,3.327528715133667
 day,1.535431146621704
.,2.6631507873535156
 They,2.9554574489593506
 went,5.2721848487854
 over,4.4374165534973145
 to,0.9966258406639099
 the,1.1212785243988037
 truck,7.7343854904174805
 and,1.7688504457473755
 that,7.915552616119385
's,1.782563328742981
 when,0.602258026599884
 my,5.075193405151367
 dad,1.7861829996109009
 was,4.329862117767334
 shot,0.8087550401687622
.',2.8497872352600098
 The,3.4633309841156006
 men,7.303659439086914
 were,2.4627933502197266
 taking,8.717527389526367
 tools,17.152231216430664
 back,7.236416816711426
 to,0.9150668978691101
 a,7.027315139770508
 camp,7.707667350769043
 in,2.824185371398926
 the,2.3056375980377197
 bush,5.003532886505127
 and,3.1727960109710693
 as,6.667454719543457
 they,1.3577674627304077
 drove,4.45705509185791
 past,4.079361915588379
",",3.579547882080078
 Mr,2.315842390060425
 Odd,0.01809525676071644
ie,0.003944736905395985
 said,4.033185005187988
 he,2.306511640548706
 heard,2.0122463703155518
 what,6.409643173217773
 sounded,0.2065279632806778
 like,0.02471763640642166
 two,6.82418155670166
 loud,6.53682804107666
 explosions,3.0715653896331787
.,1.0900171995162964
 ',1.563186526298523
He,5.839714527130127
 got,5.598496913909912
 hit,7.886406898498535
 by,2.2845327854156494
 machine,9.402334213256836
 gun,1.3764832019805908
 fire,0.7994102835655212
 and,1.5899931192398071
 I,4.307563781738281
 remember,5.085211277008057
 seeing,3.9321200847625732
 him,4.141582489013672
 lying,4.812000751495361
 on,0.7363898158073425
 the,0.3666065037250519
 ground,0.3208850622177124
",'",2.383695363998413
 he,1.554105520248413
 added,5.1805524826049805
 .,5.387947082519531
 Mr,3.2761361598968506
 Odd,0.0188752394169569
ie,0.005217315163463354
's,3.1972126960754395
 uncle,5.492030620574951
 Bill,6.9351348876953125
 and,6.313079833984375
 father,5.525485515594482
 Jack,5.2312116622924805
 Odd,5.942756175994873
ie,0.008590000681579113
 had,3.422247886657715
 purchased,6.7837653160095215
 Tru,0.9036046266555786
nd,0.0007520181243307889
le,0.00842314213514328
 Station,0.16970956325531006
 from,1.3711985349655151
 Bill,9.284198760986328
's,2.299213171005249
 brother,2.2420566082000732
-,2.1643483638763428
in,0.0036443539429455996
-,0.002307874383404851
law,0.0031347773037850857
 in,2.5386741161346436
 1926,1.1847805976867676
 (,9.070638656616211
pictured,1.796643614768982
),1.8993477821350098
 and,1.4870762825012207
 ran,5.917247295379639
 sheep,16.453582763671875
 on,0.15505273640155792
 a,7.5040602684021
 large,4.616652488708496
 area,4.703769683837891
 of,0.4511611759662628
 land,1.0244677066802979
 -,7.698473930358887
 which,4.51063871383667
 is,3.582169771194458
 still,5.081827163696289
 owned,0.8855414986610413
 by,0.037444256246089935
 their,3.205944061279297
 descendants,7.147130012512207
 .,4.272590160369873
 Mr,2.7113113403320312
 Odd,0.08968601375818253
ie,0.005777356680482626
 was,2.9054200649261475
 just,4.203555107116699
 five,0.8653790950775146
 years,0.04872800409793854
 old,0.011922639794647694
 when,1.1999585628509521
 he,1.9252816438674927
