filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise,vocab_size,sentence_length
llama-2-7b@q8_0_0.csv,273,3.989526642815657,3.523666858673096,0.0010957735357806,18.098201751708984,11.56065896127441,23.763864844085305,148,10.6
llama-2-7b@q8_0_1.csv,169,3.803576363265079,0.7661426663398743,9.098168811760844e-05,18.91329574584961,26.605646606846197,22.94702785606316,70,50.0
llama-2-7b@q8_0_10.csv,1023,4.172840321002471,3.69302749633789,0.0002442360273562,23.35927391052246,11.601920431424288,21.925610572473904,428,21.166666666666668
llama-2-7b@q8_0_100.csv,79,5.210502162009855,3.83198356628418,0.027015745639801,16.947608947753906,16.273609756146453,33.838831885895516,62,34.5
llama-2-7b@q8_0_101.csv,1023,3.9685943640605936,3.1755380630493164,2.6657557100406848e-05,31.37225151062012,15.61858690076557,26.462612408072637,357,15.88888888888889
llama-2-7b@q8_0_102.csv,240,4.424582566681298,4.756268262863159,0.0008439937373623,20.393966674804688,15.658259228649035,19.732421433636986,129,6.866666666666666
llama-2-7b@q8_0_103.csv,259,3.8225719973204018,3.0382442474365234,0.0033692878205329,24.118804931640625,12.38961082090919,22.16465866963703,131,16.09090909090909
llama-2-7b@q8_0_104.csv,60,4.856691182528933,4.04181981086731,0.0564425438642501,13.66660499572754,11.610576935840012,26.85849398354412,53,12.75
llama-2-7b@q8_0_105.csv,150,3.9931674838407587,3.0634496212005615,0.0013269402552396,15.24305534362793,12.372811368284411,19.04864853156125,91,9.9
llama-2-7b@q8_0_106.csv,904,4.214635826068296,3.2501596212387085,0.0002210146340075,28.25082397460937,19.650081544871142,40.10478533797794,187,142.0
llama-2-7b@q8_0_107.csv,571,3.4892003274124748,3.068796873092652,0.0016409594099968,46.62363815307617,14.615030838898196,28.778853887841645,27,5.846153846153846
llama-2-7b@q8_0_108.csv,454,2.7073966601257005,0.47058083117008204,0.0001986536371987,19.54565048217773,16.79746429491356,17.497865814284566,125,10.48
llama-2-7b@q8_0_109.csv,1023,1.3022583409651491,0.018697865307331,9.596950985724106e-05,25.67637634277344,7.38687652967762,7.222301300839872,160,17.53191489361702
llama-2-7b@q8_0_11.csv,427,2.5254961598722594,0.7462703585624695,0.000668651482556,20.662158966064453,12.088794174725287,18.964646312748144,131,20.555555555555557
llama-2-7b@q8_0_110.csv,295,3.522415629467706,2.8343939781188965,0.0002333993325009,21.15355682373047,11.296019322009569,22.050225193282984,157,16.416666666666668
llama-2-7b@q8_0_111.csv,77,6.021979697713895,5.299694061279297,0.0102295065298676,19.73954200744629,23.075319557609898,36.64487895484962,67,9.0
llama-2-7b@q8_0_112.csv,703,2.6460268033538763,0.3562323153018951,1.7026382920448668e-05,25.32036399841309,18.25678138542217,25.2877458727057,179,55.5
llama-2-7b@q8_0_113.csv,118,4.592506935797045,4.122141122817993,0.0004530734440777,18.86684799194336,14.179298122544663,28.019750541525013,89,16.8
llama-2-7b@q8_0_114.csv,1023,1.9652903043007923,0.0600693263113498,0.0014542441349476,26.58375740051269,15.477718695910823,19.583742627214416,163,12.1
llama-2-7b@q8_0_115.csv,169,4.523172025853794,3.78391695022583,0.0003346310404594,23.5295467376709,15.645970556476918,29.592452359800756,102,19.714285714285715
llama-2-7b@q8_0_116.csv,214,2.9270825576937893,0.48414894938468933,0.0001654568040976,19.19548988342285,19.125861675887734,29.679179017584076,70,10.5
llama-2-7b@q8_0_117.csv,801,4.323923631499857,3.818747758865357,2.2529902707901783e-05,22.114442825317383,11.971790477721212,23.57629586044649,381,23.655172413793103
llama-2-7b@q8_0_118.csv,169,4.180593266690008,2.890007495880127,0.0003244817489758,18.71402931213379,16.970626285896664,25.388110189980495,83,15.6
llama-2-7b@q8_0_119.csv,2,6.57474410533905,6.57474410533905,2.3054654598236084,10.844022750854492,18.226740153054166,72.90696061221666,2,1.0
llama-2-7b@q8_0_12.csv,32,4.516456342642414,4.737843751907349,0.0004776748828589,11.432308197021484,12.103608752964984,21.955783519103747,29,5.333333333333333
llama-2-7b@q8_0_120.csv,189,4.399967685262685,3.342324733734131,0.0001467086549382,20.356143951416016,15.961084656963422,28.057610268986213,95,27.4
llama-2-7b@q8_0_121.csv,127,4.443553225636183,3.0423829555511475,0.0001742289459798,19.2020320892334,22.767297205888475,40.41789762860038,75,11.0
llama-2-7b@q8_0_122.csv,587,3.593799377293943,1.4536556005477903,0.0004113551403861,33.83989715576172,26.592767729650028,55.453862125802644,182,35.142857142857146
llama-2-7b@q8_0_123.csv,413,4.8662313173309615,1.62129008769989,0.000126068785903,87.17633819580078,110.05265470337412,179.41212998337122,141,72.0
llama-2-7b@q8_0_124.csv,268,4.166868915949669,3.493205189704895,1.6338444766006432e-05,16.394603729248047,10.819229246085927,20.984349900479312,138,20.0
llama-2-7b@q8_0_125.csv,1023,0.9380787154058562,0.0068700117990374,7.343845936702564e-05,33.512115478515625,8.155711555071912,8.602211412218399,111,25.151515151515152
llama-2-7b@q8_0_126.csv,41,4.781769961717811,3.893815755844116,0.0015950746601447,17.34296417236328,18.0531657433743,27.849135227895808,26,14.5
llama-2-7b@q8_0_127.csv,458,1.8859939089036795,0.3635924160480499,0.0001821411278797,15.879510879516602,7.935037951319346,10.464257046641379,127,12.607142857142858
llama-2-7b@q8_0_128.csv,138,5.95304175441835,5.158197641372681,0.000819988315925,20.662158966064453,23.095919752088935,51.88048206823876,89,39.0
llama-2-7b@q8_0_129.csv,240,4.305572845434654,3.195753335952759,0.0003767771995626,22.86701393127441,16.790154967962998,28.312434371602478,125,26.0
llama-2-7b@q8_0_13.csv,660,5.064181952104748,3.658498406410217,0.0003193211159668,36.55512237548828,35.354920955608044,74.84453845367585,294,18.8
llama-2-7b@q8_0_130.csv,691,4.0569919177943685,3.119961261749268,0.0003354911750648,27.725419998168945,13.614255357420763,28.41225754017588,301,17.9375
llama-2-7b@q8_0_131.csv,522,4.249567393326525,3.2904791831970215,0.0003241377125959,26.28468513488769,14.814332404839767,29.058448858903578,270,37.6
llama-2-7b@q8_0_132.csv,1023,2.3972702471857783,0.0864759683609008,0.0002211866376455,31.014488220214844,19.21828462428355,27.841973554342527,215,105.66666666666667
llama-2-7b@q8_0_133.csv,1023,2.8841870977357633,2.127548933029175,0.0001673488295637,20.344072341918945,9.13783148720678,15.102285635315136,280,20.586206896551722
llama-2-7b@q8_0_134.csv,337,5.299627516296753,4.530921936035156,0.000317256868584,36.4287338256836,21.186769512216618,40.71705555021932,187,17.375
llama-2-7b@q8_0_135.csv,1023,4.146939301483406,3.250195264816284,1.7198266277773658e-07,26.2607421875,14.630607269549374,28.97735182434502,438,11.895522388059701
llama-2-7b@q8_0_136.csv,1023,4.156644419600604,3.41397476196289,0.0001716488914098,31.96400260925293,17.502520445086976,32.74314064806184,488,22.137931034482758
llama-2-7b@q8_0_137.csv,175,5.093781639356498,3.854624032974243,0.0008732481510378,35.124237060546875,25.204799126001465,42.74548270378855,104,22.666666666666668
llama-2-7b@q8_0_138.csv,274,6.512402399343032,1.7868323922157288,0.0003724764974322,115.12771606445312,238.93422951794915,426.8064499738031,99,84.0
llama-2-7b@q8_0_139.csv,20,6.551355940301437,5.110583066940308,0.0032394018489867,19.85400390625,37.13953546124833,87.08304054727024,13,3.0
llama-2-7b@q8_0_14.csv,152,2.967982974438009,0.25242030620574946,0.0002440640237182,18.780920028686523,20.51790159579038,31.569004298991302,52,1.5
llama-2-7b@q8_0_140.csv,548,4.2791889713673275,3.2113815546035767,0.0001909133716253,29.77711677551269,17.9138758014643,31.041641521107028,239,23.2
llama-2-7b@q8_0_141.csv,602,3.0883213841713655,1.8728932738304136,0.0002131022483808,18.094972610473636,12.567455768952067,19.093005251154203,220,12.32258064516129
