token,surprisal
 me,9.383339881896973
 write,8.374323844909668
 the,4.801405906677246
 next,4.659784317016602
 turn,12.90206241607666
 in,4.391567230224609
 this,3.8082094192504883
 dialog,12.061630249023438
 with,6.959543704986572
 no,7.287447452545166
 explanation,7.790050983428955
 or,3.9655613899230957
 format,13.215548515319824
 changes,7.513906955718994
.,0.957531213760376
 ,8.85463809967041
"
",7.793880939483643
"
",0.23553280532360077
"""",6.284020900726318
 Well,12.271133422851562
 we,8.05549430847168
 are,4.241420269012451
 going,3.361478805541992
 to,0.23848508298397064
 make,5.382022380828857
 our,5.834254741668701
 first,4.439231872558594
 presentation,12.993237495422363
 on,4.6374592781066895
 Friday,8.072412490844727
".""",5.983915328979492
"
",0.9007949233055115
"
",0.0005117391119711101
"""",1.2254277467727661
 Oh,7.205963134765625
 nice,8.27517318725586
!,3.172729969024658
 Who,9.239347457885742
's,3.2447335720062256
 your,6.048153400421143
 team,7.405962944030762
 mate,5.877531051635742
?,2.4033195972442627
 And,7.779014587402344
 what,2.4220075607299805
 is,3.027818441390991
 he,4.218240261077881
/,7.648950099945068
she,0.056563179939985275
 like,3.0663061141967773
"?""",1.2151190042495728
"
",0.18772856891155243
"
",0.0003948402008973062
"""",0.49312588572502136
 My,6.904388427734375
 teammate,9.308134078979492
 is,2.1878538131713867
 a,2.6366450786590576
 guy,6.333530902862549
 called,3.174419403076172
 John,8.292204856872559
 .,7.014445781707764
 He,2.2390084266662598
 has,4.217770576477051
 been,3.3089234828948975
 very,7.205711841583252
 helpful,3.5390896797180176
 in,2.3775696754455566
 getting,4.176493167877197
 me,2.0174667835235596
 prepared,10.014223098754883
 for,0.932282030582428
 the,2.070805072784424
 presentation,6.883129119873047
 .,8.532445907592773
" """,4.648068904876709
"
",0.2270815074443817
"
",0.000524126342497766
"""",0.28275492787361145
 What,5.197504043579102
 does,4.869980812072754
 he,1.4295103549957275
 do,2.4017975330352783
 ?,6.645431995391846
 Is,5.764602184295654
 he,0.6588833928108215
 into,9.238329887390137
 his,8.804010391235352
 work,4.950368881225586
 or,3.4985783100128174
 something,4.362249374389648
 like,5.267422199249268
 that,0.02340126596391201
"?""",2.0578360557556152
