token,surprisal
 comedian,17.695846557617188
 Stephen,6.799671649932861
 Colbert,0.0571649894118309
 wins,17.280128479003906
 a,2.5528101921081543
 contest,7.204898357391357
 to,2.2858636379241943
 name,5.808540344238281
 a,2.8698949813842773
 part,11.574931144714355
 of,0.3082277178764343
 the,1.8495126962661743
 International,10.5394926071167
 Space,2.685950756072998
 Station,0.002051146700978279
",",1.2053821086883545
 NASA,5.228877067565918
 would,7.0266804695129395
 likely,6.108316898345947
 acknowledge,9.892314910888672
 his,3.9485206604003906
 win,8.541752815246582
 and,3.5524957180023193
 possibly,8.835432052612305
 collaborate,10.950492858886719
 with,0.5094590187072754
 him,1.9861119985580444
 to,2.751605749130249
 give,7.162021636962891
 the,2.6045734882354736
 named,13.827350616455078
 component,9.565191268920898
 an,4.479424476623535
 interesting,9.724556922912598
 and,6.367845058441162
 engaging,10.842371940612793
 moniker,6.32026481628418
.,0.41675397753715515
 However,5.939706325531006
",",0.05742035061120987
 it,3.7688353061676025
's,2.049304485321045
 important,5.739866733551025
 to,0.21035532653331757
 note,0.8459877371788025
 that,0.1633998453617096
 space,7.12044620513916
 stations,5.191514492034912
 are,1.2431312799453735
 typically,7.082647800445557
 given,7.533331871032715
 official,10.449119567871094
 names,1.4534703493118286
 that,4.300405502319336
 adhere,10.87608528137207
 to,0.1252124011516571
 international,6.417453765869141
 agreements,7.655277252197266
 and,2.7333824634552
 avoid,10.586533546447754
 humor,14.42752742767334
 or,4.728816509246826
 personal,8.147067070007324
 references,7.211540699005127
.,0.8118026852607727
"
",1.46004319190979
"
",0.0008618904976174235
In,4.754558086395264
 this,4.098001480102539
 specific,10.451009750366211
 instance,4.219447612762451
",",0.14245422184467316
 NASA,2.339052438735962
 announced,8.19367504119873
 that,1.5736415386199951
 the,2.5336897373199463
 U,8.126358032226562
.,0.020003322511911392
S,0.05659868195652962
.,0.08703110367059708
 Destiny,18.658802032470703
 laboratory,11.661873817443848
 module,9.86783218383789
 on,7.1460185050964355
 the,1.2217191457748413
 ISS,3.712590456008911
 would,1.566114902496338
 be,0.8469120264053345
 renamed,3.2776036262512207
 after,5.814786434173584
 Colbert,4.093058109283447
 in,4.670828342437744
 a,3.5224475860595703
 ceremonial,13.009737968444824
 capacity,10.72806453704834
 for,5.8796210289001465
 an,5.47611665725708
 episode,8.11914348602295
 of,0.5913304090499878
 his,5.059593677520752
 late,5.9844512939453125
-,0.8219689130783081
night,0.01428685151040554
 talk,3.435891628265381
 show,0.05119844153523445
",",1.8129678964614868
" """,2.3503177165985107
The,2.386957883834839
 Late,2.0925045013427734
 Show,0.3860991597175598
 with,0.8666636347770691
 Stephen,0.18200810253620148
 Colbert,0.00026943598641082644
".""",0.37861230969429016
 The,2.9503605365753174
 actual,9.046034812927246
 name,0.5541139841079712
 of,1.781719446182251
 the,0.19715876877307892
 lab,4.785931587219238
 remained,10.546650886535645
 unchanged,4.399471282958984
.,2.1361727714538574
 So,9.316065788269043
",",1.934161901473999
 when,5.311435699462891
 this,7.2461442947387695
 situation,8.992527961730957
 occurred,5.610498905181885
",",0.37909939885139465
 NASA,2.285377025604248
 celebrated,10.595670700073242
 the,2.5045573711395264
 collaboration,10.442122459411621
 and,2.366032123565674
 used,8.873366355895996
 it,3.650193452835083
 as,0.830469012260437
 a,1.0438685417175293
 fun,9.470247268676758
 opportunity,5.305972099304199
 to,0.2042260617017746
 engage,9.272797584533691
 with,1.7489981651306152
 the,2.010985851287842
 public,5.168097972869873
 and,3.006983757019043
 promote,5.970618724822998
 space,3.425903558731079
 exploration,1.0102601051330566
.,0.8084231019020081
