filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise
llama-2-7b-chat_0.csv,56,4.234439860288278,3.1791484355926514,0.0008484678692184,21.1455192565918,17.51725054571896,25.393668467233528
llama-2-7b-chat_1.csv,100,4.157822243533541,3.097088932991028,1.7198275372720673e-06,28.99063491821289,19.290334392004272,32.443479900273736
llama-2-7b-chat_10.csv,120,3.551821093059455,2.528205990791321,0.0016480188351124,15.194937705993652,10.74302729931757,22.654093166002816
llama-2-7b-chat_100.csv,70,2.962051414058598,1.6128525733947754,8.702584455022588e-05,11.725018501281738,9.604291143061728,22.457557354524138
llama-2-7b-chat_101.csv,377,3.3525726931154654,2.1688835620880127,0.0004221931740175,23.2580509185791,12.139317647293995,24.384314976836553
llama-2-7b-chat_102.csv,109,3.8920122495870566,3.146849632263184,0.000837110390421,12.803561210632324,9.882980134884184,22.576632012467073
llama-2-7b-chat_103.csv,93,3.0780756609571935,2.465057134628296,0.0001668328186497,12.22256088256836,7.093388399603126,14.852404254426121
llama-2-7b-chat_104.csv,21,3.5825090851812136,2.284665107727051,0.040785826742649,15.111181259155272,12.100025405520787,14.834531235244096
llama-2-7b-chat_105.csv,116,4.2823831391669325,3.4444332122802734,0.003299301257357,17.50802993774414,12.85362179332071,24.70615868774685
llama-2-7b-chat_106.csv,117,3.038376360157063,1.8512089252471924,0.0007166576688177,13.407750129699709,9.425149889769854,20.41082871552122
llama-2-7b-chat_107.csv,66,3.969428282947223,3.0629327297210693,0.0033770452719181,14.811944961547852,13.564818728060715,30.739816258297864
llama-2-7b-chat_108.csv,347,3.217638257749027,2.276310920715332,0.001800405443646,22.177547454833984,10.185391952287251,21.338728163068293
llama-2-7b-chat_109.csv,129,4.199790413687709,2.9978103637695312,0.0002089740592055,29.14393615722656,18.940334468185437,34.78674698905593
llama-2-7b-chat_11.csv,61,3.6006205364998305,2.3505420684814453,0.0002155103575205,14.66039752960205,12.643123473083817,22.872684492400477
llama-2-7b-chat_110.csv,55,3.8374114965046333,3.275664567947388,0.0016215895302593,16.10671615600586,10.026164861979128,20.754008038217652
llama-2-7b-chat_111.csv,419,2.9559409162473473,1.8442116975784304,0.0003086558717768,33.983890533447266,16.070708369633415,29.11955737557583
llama-2-7b-chat_112.csv,65,3.827799202512072,2.643702983856201,0.0001301967422477,14.338438987731934,10.184364765217387,22.980323073366208
llama-2-7b-chat_113.csv,72,4.347279960273429,3.268585205078125,0.0004926424007862,17.462249755859375,14.020781982752197,22.846626625417223
llama-2-7b-chat_114.csv,71,3.8227361754832367,2.874738931655884,0.0016356218839064,19.67377471923828,12.339252173319592,19.710024382764384
llama-2-7b-chat_115.csv,138,4.4460144784395155,3.098461151123047,0.0002582550514489,27.668046951293945,22.053537708872117,46.380785778269214
llama-2-7b-chat_116.csv,49,4.02836476439344,3.082451581954956,0.0147617226466536,13.074953079223633,11.545873801965996,19.36863078628846
llama-2-7b-chat_117.csv,69,3.218331273539714,2.1598799228668213,0.0005175886326469,17.375398635864258,12.365911907003841,29.272586125939675
llama-2-7b-chat_118.csv,75,4.827623978629708,4.224277496337891,0.0043208207935094,17.230920791625977,17.739523167715152,42.81921839004043
llama-2-7b-chat_119.csv,121,3.6914577483659428,2.8067965507507324,0.0014497680822387,18.569339752197266,12.008224386339664,25.874278587412707
llama-2-7b-chat_12.csv,164,3.41361280328668,2.5541826486587524,0.0011585102183744,16.075281143188477,10.897896250963552,25.68362194814386
llama-2-7b-chat_120.csv,94,3.440178949948283,2.182422637939453,4.4715557123709004e-06,15.38673496246338,12.157388728947653,24.83114396844577
llama-2-7b-chat_121.csv,120,3.8921227835118772,3.5579352378845215,0.003366271033883,12.13913631439209,9.276579259504599,19.39324663846483
llama-2-7b-chat_122.csv,129,3.2733056916523178,2.879793405532837,0.0004855887382291,15.870604515075684,7.271920322155427,15.000929168144351
llama-2-7b-chat_123.csv,31,5.11682334638411,4.577701568603516,0.6208332180976868,12.869033813476562,10.795963169361134,23.846317194252627
llama-2-7b-chat_124.csv,135,4.209912186306556,3.4553587436676025,0.0009242728119716,19.056928634643555,15.222518093633887,27.995947648893438
llama-2-7b-chat_125.csv,41,5.179027456489942,4.149724960327148,0.0003084838681388,16.9858341217041,20.662531773067276,27.007935581596676
llama-2-7b-chat_126.csv,100,3.678987787774531,2.7619526386260986,0.0008582766749896,19.29536819458008,11.580739548411595,25.926578058165507
llama-2-7b-chat_127.csv,56,3.745293463575113,2.5873299837112427,0.0002830252051353,12.519217491149902,11.818984816627266,19.09623563140982
llama-2-7b-chat_128.csv,66,4.490766998712801,3.352984666824341,6.053916149539873e-05,17.21392822265625,16.872579363730466,34.45961842147845
llama-2-7b-chat_129.csv,133,3.356682408893397,2.73606538772583,0.0013395065907388,18.025293350219727,10.34437520051766,17.090370926687
llama-2-7b-chat_13.csv,30,3.7554673751195273,2.5627487897872925,0.3248043358325958,15.091826438903809,13.138705104463671,27.88261650303282
llama-2-7b-chat_130.csv,57,3.848891254434803,2.7264115810394287,0.0016908060060814,14.35936450958252,10.6438568245519,18.570675288546735
llama-2-7b-chat_131.csv,92,4.750731653554122,4.0589821338653564,0.0143854264169931,15.22085952758789,12.666447446091087,22.48121372359192
llama-2-7b-chat_132.csv,112,3.1538489428016225,2.320322632789612,0.0099900681525468,13.62337875366211,8.102167301446405,15.657249776177386
llama-2-7b-chat_133.csv,77,3.564099411250322,2.733595848083496,0.0171033591032028,14.095422744750977,10.849368448743116,19.70446240966465
llama-2-7b-chat_134.csv,25,4.466643151044845,3.2617576122283936,0.2972707748413086,13.379199981689451,11.77039461845154,29.995404403742867
llama-2-7b-chat_135.csv,90,3.9581209518791485,3.0149221420288086,0.0045129968784749,14.136656761169434,13.112736564951726,26.802807807125344
llama-2-7b-chat_136.csv,94,4.469862474080304,3.5342979431152344,0.0011815745383501,17.122356414794922,13.912200543534142,29.216243371443763
llama-2-7b-chat_137.csv,51,4.244554868275836,3.205780506134033,0.0001682088332017,11.290949821472168,9.718935231930562,22.16574282692152
llama-2-7b-chat_138.csv,47,4.180011093071562,2.967179298400879,0.0056452681310474,12.774524688720703,12.735698518314413,32.153668945725265
llama-2-7b-chat_139.csv,119,3.4971543689981224,2.6348509788513184,8.513392094755545e-05,11.967076301574709,10.729074918310259,22.64693142646937
llama-2-7b-chat_14.csv,106,3.9327391643639444,2.9081101417541504,0.001337612979114,14.03371524810791,11.708197192222821,24.83998310260174
