filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise
mistral-7b-v0.1@q8_0_0.csv,1023,3.350620239180508,2.275782823562622,0.0001584047131473,24.145286560058597,12.65586180013193,22.101869410193732
mistral-7b-v0.1@q8_0_1.csv,846,3.887966301103918,3.232378125190735,0.0001747449568938,22.437158584594727,10.73899350157851,20.483246859241785
mistral-7b-v0.1@q8_0_10.csv,432,4.151857998326165,3.592126488685608,0.0001714768877718,21.410463333129883,10.400549433918568,18.657970912701085
mistral-7b-v0.1@q8_0_100.csv,137,4.320199232745616,3.8918049335479736,0.0155210429802536,22.467836380004883,10.74300785291272,19.00909917915047
mistral-7b-v0.1@q8_0_101.csv,1023,3.0192411078306796,2.32684588432312,0.0001723369059618,15.04241943359375,7.448645512845691,14.156122090581155
mistral-7b-v0.1@q8_0_102.csv,909,3.6164889254679813,2.8913965225219727,0.0003501131723169,18.828977584838867,9.679387975839335,20.2445044631396
mistral-7b-v0.1@q8_0_103.csv,341,4.405617956119034,3.461021423339844,0.0002859494998119,21.184186935424805,16.694723636837114,27.483184017995818
mistral-7b-v0.1@q8_0_104.csv,538,3.7005329110731497,2.727751135826111,0.0016152190510183,21.84343147277832,12.236450182379723,23.891504188490515
mistral-7b-v0.1@q8_0_105.csv,79,4.755616348789772,3.586498498916626,0.0002684039063751,15.896774291992188,15.273713636503585,26.286884971973794
mistral-7b-v0.1@q8_0_106.csv,1023,3.896392477870483,3.448230743408203,0.0001664888113737,16.353456497192383,9.064770005960217,18.883472221173662
mistral-7b-v0.1@q8_0_107.csv,1023,3.6091164653693038,2.687824249267578,0.0007650956977158,19.966869354248047,10.509959434008588,18.631892834384303
mistral-7b-v0.1@q8_0_108.csv,1023,3.8701416275277283,3.2602217197418213,0.0001862692297436,21.88819694519043,9.2788506505661,18.355448321189044
mistral-7b-v0.1@q8_0_109.csv,126,4.7591330755316275,3.783179998397827,0.0008058777893893,20.26471328735352,18.561649663045902,34.820138471204096
mistral-7b-v0.1@q8_0_11.csv,677,3.6153816282739717,2.84097671508789,0.0001680368295637,18.441652297973636,8.783173853218928,17.657381264198698
mistral-7b-v0.1@q8_0_110.csv,1023,3.3781119726905033,2.672940492630005,0.0002320232597412,16.780651092529297,8.03703717236076,16.258278100026264
mistral-7b-v0.1@q8_0_111.csv,752,4.175060153370105,3.7257357835769653,0.0001819691242417,24.816944122314453,10.957273351339389,21.81387809271738
mistral-7b-v0.1@q8_0_112.csv,524,4.079770881572412,3.389969825744629,0.0002260028995806,18.555315017700195,9.976617372928587,18.579054385898676
mistral-7b-v0.1@q8_0_113.csv,1023,3.5367705551316035,2.6400694847106934,1.3930662134953307e-05,20.645597457885746,10.224790640694781,19.479732720288297
mistral-7b-v0.1@q8_0_114.csv,270,4.489638948830435,4.0427634716033936,0.000308311835397,23.801551818847656,12.209934049154628,24.269146506964503
mistral-7b-v0.1@q8_0_115.csv,231,3.4646199392249937,2.414494037628174,0.0002022657718043,29.3330192565918,13.250290438201489,24.71974292048893
mistral-7b-v0.1@q8_0_116.csv,255,3.9230596370319377,3.209828615188598,0.000276316597592,16.41120719909668,10.939559975163087,20.10198205258534
