token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",880, well,-7.9353533,7.9353533,llama-2-7b@q8_0_266.txt
880, well,837," ,",-6.997653,6.997653,llama-2-7b@q8_0_266.txt
837," ,",340, it,-3.7703736,3.7703736,llama-2-7b@q8_0_266.txt
340, it,3073, looks,-4.46522,4.46522,llama-2-7b@q8_0_266.txt
3073, looks,588, like,-0.39606583,0.39606583,llama-2-7b@q8_0_266.txt
588, like,720, $,-8.070779,8.070779,llama-2-7b@q8_0_266.txt
720, $,2681, 27,-11.179178,11.179178,llama-2-7b@q8_0_266.txt
2681, 27,13,.,-1.5949671,1.5949671,llama-2-7b@q8_0_266.txt
13,.,3865,95,-3.0921605,3.0921605,llama-2-7b@q8_0_266.txt
3865,95,329, for,-3.3794613,3.3794613,llama-2-7b@q8_0_266.txt
329, for,1111, both,-5.537113,5.537113,llama-2-7b@q8_0_266.txt
1111, both,286, of,-3.272418,3.272418,llama-2-7b@q8_0_266.txt
286, of,514, us,-3.2665231,3.2665231,llama-2-7b@q8_0_266.txt
514, us,764, .,-3.5153084,3.5153084,llama-2-7b@q8_0_266.txt
764, .,366," """,-6.374213,6.374213,llama-2-7b@q8_0_266.txt
366," """,198,"
",-2.1492648,2.1492648,llama-2-7b@q8_0_266.txt
198,"
",198,"
",-0.68514544,0.68514544,llama-2-7b@q8_0_266.txt
198,"
",1,"""",-3.2091315,3.2091315,llama-2-7b@q8_0_266.txt
1,"""",11752, oh,-6.7775145,6.7775145,llama-2-7b@q8_0_266.txt
11752, oh,837," ,",-2.1485415,2.1485415,llama-2-7b@q8_0_266.txt
837," ,",28796, wow,-4.681198,4.681198,llama-2-7b@q8_0_266.txt
28796, wow,5145, !,-2.8268764,2.8268764,llama-2-7b@q8_0_266.txt
5145, !,314, I,-2.4448612,2.4448612,llama-2-7b@q8_0_266.txt
314, I,550, had,-3.7906995,3.7906995,llama-2-7b@q8_0_266.txt
550, had,645, no,-2.9279323,2.9279323,llama-2-7b@q8_0_266.txt
645, no,2126, idea,-0.18055335,0.18055335,llama-2-7b@q8_0_266.txt
2126, idea,356, we,-4.566625,4.566625,llama-2-7b@q8_0_266.txt
356, we,3377, spent,-5.770896,5.770896,llama-2-7b@q8_0_266.txt
3377, spent,523, so,-1.8259923,1.8259923,llama-2-7b@q8_0_266.txt
523, so,881, much,-0.039698087,0.039698087,llama-2-7b@q8_0_266.txt
881, much,1637, money,-0.730641,0.730641,llama-2-7b@q8_0_266.txt
1637, money,319, on,-0.76224387,0.76224387,llama-2-7b@q8_0_266.txt
319, on,8073, dinner,-8.027315,8.027315,llama-2-7b@q8_0_266.txt
8073, dinner,764, .,-3.5332136,3.5332136,llama-2-7b@q8_0_266.txt
764, .,366," """,-1.4601146,1.4601146,llama-2-7b@q8_0_266.txt
366," """,198,"
",-0.45097533,0.45097533,llama-2-7b@q8_0_266.txt
198,"
",198,"
",-0.00027080684,0.00027080684,llama-2-7b@q8_0_266.txt
198,"
",1,"""",-0.52666515,0.52666515,llama-2-7b@q8_0_266.txt
1,"""",10194, yeah,-5.930544,5.930544,llama-2-7b@q8_0_266.txt
10194, yeah,837," ,",-1.1665756,1.1665756,llama-2-7b@q8_0_266.txt
837," ,",356, we,-3.1935167,3.1935167,llama-2-7b@q8_0_266.txt
356, we,550, had,-2.7942262,2.7942262,llama-2-7b@q8_0_266.txt
550, had,257, a,-1.9072434,1.9072434,llama-2-7b@q8_0_266.txt
257, a,1107, really,-4.128418,4.128418,llama-2-7b@q8_0_266.txt
1107, really,922, good,-0.94040275,0.94040275,llama-2-7b@q8_0_266.txt
922, good,640, time,-0.8665486,0.8665486,llama-2-7b@q8_0_266.txt
640, time,290, and,-3.1002698,3.1002698,llama-2-7b@q8_0_266.txt
290, and,356, we,-1.9555823,1.9555823,llama-2-7b@q8_0_266.txt
356, we,1392, got,-3.4569538,3.4569538,llama-2-7b@q8_0_266.txt
1392, got,284, to,-1.3250542,1.3250542,llama-2-7b@q8_0_266.txt
284, to,1949, try,-3.8691356,3.8691356,llama-2-7b@q8_0_266.txt
1949, try,6041, lots,-5.323788,5.323788,llama-2-7b@q8_0_266.txt
6041, lots,286, of,-0.049807988,0.049807988,llama-2-7b@q8_0_266.txt
286, of,649, new,-3.389134,3.389134,llama-2-7b@q8_0_266.txt
649, new,1243, things,-0.6434392,0.6434392,llama-2-7b@q8_0_266.txt
1243, things,764, .,-2.0212984,2.0212984,llama-2-7b@q8_0_266.txt
764, .,366," """,-0.08284503,0.08284503,llama-2-7b@q8_0_266.txt
366," """,198,"
",-0.11150887,0.11150887,llama-2-7b@q8_0_266.txt
198,"
",198,"
",-0.0002258761,0.0002258761,llama-2-7b@q8_0_266.txt
198,"
",1,"""",-0.17614108,0.17614108,llama-2-7b@q8_0_266.txt
1,"""",10194, yeah,-4.797799,4.797799,llama-2-7b@q8_0_266.txt
10194, yeah,764, .,-3.261309,3.261309,llama-2-7b@q8_0_266.txt
764, .,314, I,-3.6950226,3.6950226,llama-2-7b@q8_0_266.txt
314, I,460, can,-3.8163922,3.8163922,llama-2-7b@q8_0_266.txt
460, can,470,'t,-0.47774425,0.47774425,llama-2-7b@q8_0_266.txt
470,'t,4043, wait,-1.1370701,1.1370701,llama-2-7b@q8_0_266.txt
4043, wait,284, to,-0.27455533,0.27455533,llama-2-7b@q8_0_266.txt
284, to,1282, come,-4.1085353,4.1085353,llama-2-7b@q8_0_266.txt
1282, come,736, back,-0.22779208,0.22779208,llama-2-7b@q8_0_266.txt
736, back,994, here,-3.7656384,3.7656384,llama-2-7b@q8_0_266.txt
994, here,757, again,-1.8340257,1.8340257,llama-2-7b@q8_0_266.txt
757, again,764, .,-2.2527125,2.2527125,llama-2-7b@q8_0_266.txt
764, .,366," """,-0.057258666,0.057258666,llama-2-7b@q8_0_266.txt
366," """,198,"
",-0.118656844,0.118656844,llama-2-7b@q8_0_266.txt
198,"
",198,"
",-0.00023016664,0.00023016664,llama-2-7b@q8_0_266.txt
198,"
",1,"""",-0.1879336,0.1879336,llama-2-7b@q8_0_266.txt
1,"""",645, no,-4.9485188,4.9485188,llama-2-7b@q8_0_266.txt
645, no,837," ,",-1.8691821,1.8691821,llama-2-7b@q8_0_266.txt
837," ,",314, I,-1.6302938,1.6302938,llama-2-7b@q8_0_266.txt
314, I,460, can,-2.4162102,2.4162102,llama-2-7b@q8_0_266.txt
460, can,5368, afford,-9.574518,9.574518,llama-2-7b@q8_0_266.txt
5368, afford,340, it,-2.263404,2.263404,llama-2-7b@q8_0_266.txt
340, it,764, .,-1.7002302,1.7002302,llama-2-7b@q8_0_266.txt
764, .,366," """,-0.08106185,0.08106185,llama-2-7b@q8_0_266.txt
366," """,198,"
",-0.10667344,0.10667344,llama-2-7b@q8_0_266.txt
198,"
",198,"
",-0.00023040501,0.00023040501,llama-2-7b@q8_0_266.txt
198,"
",1,"""",-0.11305435,0.11305435,llama-2-7b@q8_0_266.txt
1,"""",345, you,-3.8266878,3.8266878,llama-2-7b@q8_0_266.txt
345, you,6584, shouldn,-6.7123814,6.7123814,llama-2-7b@q8_0_266.txt
6584, shouldn,470,'t,-0.00094309665,0.00094309665,llama-2-7b@q8_0_266.txt
470,'t,1254, feel,-4.9156694,4.9156694,llama-2-7b@q8_0_266.txt
1254, feel,588, like,-3.2835019,3.2835019,llama-2-7b@q8_0_266.txt
588, like,345, you,-0.9947222,0.9947222,llama-2-7b@q8_0_266.txt
345, you,423, have,-2.2645538,2.2645538,llama-2-7b@q8_0_266.txt
423, have,284, to,-0.16418351,0.16418351,llama-2-7b@q8_0_266.txt
284, to,1414, pay,-2.2395196,2.2395196,llama-2-7b@q8_0_266.txt
1414, pay,329, for,-1.231951,1.231951,llama-2-7b@q8_0_266.txt
329, for,2279, everything,-3.2720587,3.2720587,llama-2-7b@q8_0_266.txt
2279, everything,477, all,-6.6189184,6.6189184,llama-2-7b@q8_0_266.txt
477, all,286, of,-2.858849,2.858849,llama-2-7b@q8_0_266.txt
286, of,262, the,-0.89937204,0.89937204,llama-2-7b@q8_0_266.txt
262, the,640, time,-0.022402082,0.022402082,llama-2-7b@q8_0_266.txt
640, time,764, .,-1.0421592,1.0421592,llama-2-7b@q8_0_266.txt
764, .,366," """,-0.008419021,0.008419021,llama-2-7b@q8_0_266.txt
366," """,198,"
",-0.07315415,0.07315415,llama-2-7b@q8_0_266.txt
198,"
",198,"
",-0.0003160931,0.0003160931,llama-2-7b@q8_0_266.txt
198,"
",1,"""",-0.07254457,0.07254457,llama-2-7b@q8_0_266.txt
1,"""",5176, thanks,-6.147507,6.147507,llama-2-7b@q8_0_266.txt
5176, thanks,6949, anyway,-7.429577,7.429577,llama-2-7b@q8_0_266.txt
6949, anyway,837," ,",-1.5226257,1.5226257,llama-2-7b@q8_0_266.txt
837," ,",475, but,-4.1593647,4.1593647,llama-2-7b@q8_0_266.txt
475, but,314, I,-1.6228378,1.6228378,llama-2-7b@q8_0_266.txt
314, I,836, don,-2.9842467,2.9842467,llama-2-7b@q8_0_266.txt
836, don,470,'t,-0.0011353006,0.0011353006,llama-2-7b@q8_0_266.txt
470,'t,765, want,-1.6843743,1.6843743,llama-2-7b@q8_0_266.txt
765, want,284, to,-0.24251157,0.24251157,llama-2-7b@q8_0_266.txt
284, to,2728, cause,-7.4258766,7.4258766,llama-2-7b@q8_0_266.txt
2728, cause,597, any,-1.5200801,1.5200801,llama-2-7b@q8_0_266.txt
597, any,5876, trouble,-1.2646239,1.2646239,llama-2-7b@q8_0_266.txt
5876, trouble,764, .,-2.355258,2.355258,llama-2-7b@q8_0_266.txt
764, .,366," """,-0.047480345,0.047480345,llama-2-7b@q8_0_266.txt
366," """,198,"
",-0.09625941,0.09625941,llama-2-7b@q8_0_266.txt
198,"
",198,"
",-0.00028749148,0.00028749148,llama-2-7b@q8_0_266.txt
198,"
",1,"""",-0.070960455,0.070960455,llama-2-7b@q8_0_266.txt
1,"""",12876, ok,-4.1379337,4.1379337,llama-2-7b@q8_0_266.txt
12876, ok,837," ,",-0.91235256,0.91235256,llama-2-7b@q8_0_266.txt
837," ,",880, well,-3.7658534,3.7658534,llama-2-7b@q8_0_266.txt
880, well,1309, let,-3.8195302,3.8195302,llama-2-7b@q8_0_266.txt
1309, let,502, me,-1.7059083,1.7059083,llama-2-7b@q8_0_266.txt
502, me,655, just,-3.034685,3.034685,llama-2-7b@q8_0_266.txt
655, just,1057, run,-7.0868926,7.0868926,llama-2-7b@q8_0_266.txt
1057, run,287, in,-5.5146985,5.5146985,llama-2-7b@q8_0_266.txt
287, in,290, and,-1.577501,1.577501,llama-2-7b@q8_0_266.txt
290, and,651, get,-2.49996,2.49996,llama-2-7b@q8_0_266.txt
651, get,616, my,-2.9417267,2.9417267,llama-2-7b@q8_0_266.txt
616, my,13008, wallet,-3.86196,3.86196,llama-2-7b@q8_0_266.txt
13008, wallet,764, .,-2.9972463,2.9972463,llama-2-7b@q8_0_266.txt
764, .,366," """,-0.06869138,0.06869138,llama-2-7b@q8_0_266.txt
366," """,628,"

",-6.3680015,6.3680015,llama-2-7b@q8_0_266.txt
628,"

",198,"
",-0.0005172345,0.0005172345,llama-2-7b@q8_0_266.txt
198,"
",198,"
",-8.41326,8.41326,llama-2-7b@q8_0_266.txt
198,"
",1,"""",-2.6786327,2.6786327,llama-2-7b@q8_0_266.txt
1,"""",10194, yeah,-5.812922,5.812922,llama-2-7b@q8_0_266.txt
10194, yeah,837," ,",-0.72353065,0.72353065,llama-2-7b@q8_0_266.txt
837," ,",314, I,-1.8778173,1.8778173,llama-2-7b@q8_0_266.txt
314, I,760, know,-3.4949007,3.4949007,llama-2-7b@q8_0_266.txt
760, know,644, what,-2.708437,2.708437,llama-2-7b@q8_0_266.txt
644, what,345, you,-0.49599728,0.49599728,llama-2-7b@q8_0_266.txt
345, you,1612, mean,-0.9814122,0.9814122,llama-2-7b@q8_0_266.txt
1612, mean,764, .,-1.2954726,1.2954726,llama-2-7b@q8_0_266.txt
764, .,921, You,-5.822068,5.822068,llama-2-7b@q8_0_266.txt
921, You,815, should,-3.0924313,3.0924313,llama-2-7b@q8_0_266.txt
815, should,766, see,-4.57793,4.57793,llama-2-7b@q8_0_266.txt
766, see,502, me,-3.0402954,3.0402954,llama-2-7b@q8_0_266.txt
502, me,706, after,-4.7265315,4.7265315,llama-2-7b@q8_0_266.txt
706, after,8073, dinner,-3.2363672,3.2363672,llama-2-7b@q8_0_266.txt
8073, dinner,837," ,",-2.776179,2.776179,llama-2-7b@q8_0_266.txt
837," ,",477, all,-6.09303,6.09303,llama-2-7b@q8_0_266.txt
477, all,1336, full,-9.629932,9.629932,llama-2-7b@q8_0_266.txt
1336, full,290, and,-3.1793053,3.1793053,llama-2-7b@q8_0_266.txt
290, and,22259, stuffed,-9.3595705,9.3595705,llama-2-7b@q8_0_266.txt
22259, stuffed,5145, !,-3.8922596,3.8922596,llama-2-7b@q8_0_266.txt
5145, !,314, I,-3.903192,3.903192,llama-2-7b@q8_0_266.txt
314, I,3636, wouldn,-6.1303363,6.1303363,llama-2-7b@q8_0_266.txt
3636, wouldn,470,'t,-0.0021109933,0.0021109933,llama-2-7b@q8_0_266.txt
470,'t,772, even,-3.2220182,3.2220182,llama-2-7b@q8_0_266.txt
772, even,787, make,-5.095702,5.095702,llama-2-7b@q8_0_266.txt
787, make,340, it,-0.9120922,0.9120922,llama-2-7b@q8_0_266.txt
340, it,734, two,-6.684303,6.684303,llama-2-7b@q8_0_266.txt
734, two,7021, blocks,-4.5637374,4.5637374,llama-2-7b@q8_0_266.txt
7021, blocks,764, .,-3.921895,3.921895,llama-2-7b@q8_0_266.txt
764, .,366," """,-0.580731,0.580731,llama-2-7b@q8_0_266.txt
366," """,198,"
",-0.21137285,0.21137285,llama-2-7b@q8_0_266.txt
198,"
",198,"
",-0.00029511863,0.00029511863,llama-2-7b@q8_0_266.txt
198,"
",1,"""",-0.06397917,0.06397917,llama-2-7b@q8_0_266.txt
1,"""",314, I,-3.1493127,3.1493127,llama-2-7b@q8_0_266.txt
314, I,4724, guess,-3.5784142,3.5784142,llama-2-7b@q8_0_266.txt
4724, guess,523, so,-3.1138186,3.1138186,llama-2-7b@q8_0_266.txt
523, so,764, .,-1.0805788,1.0805788,llama-2-7b@q8_0_266.txt
