token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
13681,Great,0,!,-6.4321046,6.4321046,mistral-7b-instruct-v0.1@q8_0_247.txt
0,!,3914, Let,-5.309827,5.309827,mistral-7b-instruct-v0.1@q8_0_247.txt
3914, Let,338,'s,-0.36793855,0.36793855,mistral-7b-instruct-v0.1@q8_0_247.txt
338,'s,467, go,-1.9521283,1.9521283,mistral-7b-instruct-v0.1@q8_0_247.txt
467, go,13,.,-3.3678732,3.3678732,mistral-7b-instruct-v0.1@q8_0_247.txt
13,.,198,"
",-1.492048,1.492048,mistral-7b-instruct-v0.1@q8_0_247.txt
198,"
",198,"
",-0.02740989,0.02740989,mistral-7b-instruct-v0.1@q8_0_247.txt
198,"
",1,"""",-3.7772439,3.7772439,mistral-7b-instruct-v0.1@q8_0_247.txt
1,"""",43352, Hmm,-12.93782,12.93782,mistral-7b-instruct-v0.1@q8_0_247.txt
43352, Hmm,11,",",-1.4553139,1.4553139,mistral-7b-instruct-v0.1@q8_0_247.txt
11,",",880, well,-3.6263356,3.6263356,mistral-7b-instruct-v0.1@q8_0_247.txt
880, well,314, I,-3.1334481,3.1334481,mistral-7b-instruct-v0.1@q8_0_247.txt
314, I,4724, guess,-1.540361,1.540361,mistral-7b-instruct-v0.1@q8_0_247.txt
4724, guess,356, we,-2.0506024,2.0506024,mistral-7b-instruct-v0.1@q8_0_247.txt
356, we,821,'re,-2.3568802,2.3568802,mistral-7b-instruct-v0.1@q8_0_247.txt
821,'re,407, not,-3.0512366,3.0512366,mistral-7b-instruct-v0.1@q8_0_247.txt
407, not,1972, getting,-4.377007,4.377007,mistral-7b-instruct-v0.1@q8_0_247.txt
1972, getting,736, back,-4.4757786,4.4757786,mistral-7b-instruct-v0.1@q8_0_247.txt
736, back,284, to,-0.8041856,0.8041856,mistral-7b-instruct-v0.1@q8_0_247.txt
284, to,3450, nature,-8.731396,8.731396,mistral-7b-instruct-v0.1@q8_0_247.txt
3450, nature,611, if,-6.029455,6.029455,mistral-7b-instruct-v0.1@q8_0_247.txt
611, if,356, we,-0.84875196,0.84875196,mistral-7b-instruct-v0.1@q8_0_247.txt
356, we,821,'re,-2.0303884,2.0303884,mistral-7b-instruct-v0.1@q8_0_247.txt
821,'re,6079, bringing,-7.3323584,7.3323584,mistral-7b-instruct-v0.1@q8_0_247.txt
6079, bringing,477, all,-4.5926433,4.5926433,mistral-7b-instruct-v0.1@q8_0_247.txt
477, all,326, that,-2.66559,2.66559,mistral-7b-instruct-v0.1@q8_0_247.txt
326, that,5112, equipment,-5.1880264,5.1880264,mistral-7b-instruct-v0.1@q8_0_247.txt
5112, equipment,351, with,-3.9313335,3.9313335,mistral-7b-instruct-v0.1@q8_0_247.txt
351, with,514, us,-0.041377872,0.041377872,mistral-7b-instruct-v0.1@q8_0_247.txt
514, us,526,".""",-1.6796724,1.6796724,mistral-7b-instruct-v0.1@q8_0_247.txt
