token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",3844,Now,-7.868217,7.868217,mistral-7b-instruct-v0.1@q8_0_292.txt
3844,Now,356, we,-2.7266507,2.7266507,mistral-7b-instruct-v0.1@q8_0_292.txt
356, we,761, need,-3.4529166,3.4529166,mistral-7b-instruct-v0.1@q8_0_292.txt
761, need,284, to,-0.33078673,0.33078673,mistral-7b-instruct-v0.1@q8_0_292.txt
284, to,670, work,-4.4078226,4.4078226,mistral-7b-instruct-v0.1@q8_0_292.txt
670, work,319, on,-1.0725709,1.0725709,mistral-7b-instruct-v0.1@q8_0_292.txt
319, on,15427, implementing,-5.423915,5.423915,mistral-7b-instruct-v0.1@q8_0_292.txt
15427, implementing,883, those,-3.5786717,3.5786717,mistral-7b-instruct-v0.1@q8_0_292.txt
883, those,4213, ideas,-3.8366654,3.8366654,mistral-7b-instruct-v0.1@q8_0_292.txt
4213, ideas,290, and,-2.0711,2.0711,mistral-7b-instruct-v0.1@q8_0_292.txt
290, and,787, make,-3.5612457,3.5612457,mistral-7b-instruct-v0.1@q8_0_292.txt
787, make,1654, sure,-0.68028826,0.68028826,mistral-7b-instruct-v0.1@q8_0_292.txt
1654, sure,484, they,-1.9631498,1.9631498,mistral-7b-instruct-v0.1@q8_0_292.txt
484, they,821,'re,-1.3466356,1.3466356,mistral-7b-instruct-v0.1@q8_0_292.txt
821,'re,10945, executed,-5.3781695,5.3781695,mistral-7b-instruct-v0.1@q8_0_292.txt
10945, executed,6840, effectively,-3.9810023,3.9810023,mistral-7b-instruct-v0.1@q8_0_292.txt
6840, effectively,526,".""",-1.8182173,1.8182173,mistral-7b-instruct-v0.1@q8_0_292.txt
