token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",1320, That,-7.8740697,7.8740697,llama-2-7b@q8_0_233.txt
1320, That,318, is,-2.7055645,2.7055645,llama-2-7b@q8_0_233.txt
318, is,922, good,-6.0747595,6.0747595,llama-2-7b@q8_0_233.txt
922, good,1705, news,-1.7874073,1.7874073,llama-2-7b@q8_0_233.txt
1705, news,837," ,",-8.027504,8.027504,llama-2-7b@q8_0_233.txt
837," ,",475, but,-2.30261,2.30261,llama-2-7b@q8_0_233.txt
475, but,356, we,-3.5774605,3.5774605,llama-2-7b@q8_0_233.txt
356, we,1276, must,-3.3100412,3.3100412,llama-2-7b@q8_0_233.txt
1276, must,307, be,-2.9351654,2.9351654,llama-2-7b@q8_0_233.txt
307, be,5543, absolutely,-6.0700436,6.0700436,llama-2-7b@q8_0_233.txt
5543, absolutely,1728, certain,-1.6758687,1.6758687,llama-2-7b@q8_0_233.txt
1728, certain,326, that,-0.51324666,0.51324666,llama-2-7b@q8_0_233.txt
326, that,790, every,-4.6981544,4.6981544,llama-2-7b@q8_0_233.txt
790, every,3091, box,-9.05238,9.05238,llama-2-7b@q8_0_233.txt
3091, box,468, has,-3.2756803,3.2756803,llama-2-7b@q8_0_233.txt
468, has,587, been,-1.7685139,1.7685139,llama-2-7b@q8_0_233.txt
587, been,4378, tick,-7.3316364,7.3316364,llama-2-7b@q8_0_233.txt
4378, tick,276,ed,-0.046535205,0.046535205,llama-2-7b@q8_0_233.txt
276,ed,764, .,-4.704318,4.704318,llama-2-7b@q8_0_233.txt
764, .,366," """,-4.4750767,4.4750767,llama-2-7b@q8_0_233.txt
