token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",10995,Yeah,-9.325551,9.325551,llama-2-7b-chat@q8_0_235.txt
10995,Yeah,11,",",-0.48340774,0.48340774,llama-2-7b-chat@q8_0_235.txt
11,",",314, I,-1.5983313,1.5983313,llama-2-7b-chat@q8_0_235.txt
314, I,760, know,-3.0527415,3.0527415,llama-2-7b-chat@q8_0_235.txt
760, know,13,.,-1.564619,1.564619,llama-2-7b-chat@q8_0_235.txt
13,.,887, But,-2.8919022,2.8919022,llama-2-7b-chat@q8_0_235.txt
887, But,1309, let,-5.1974554,5.1974554,llama-2-7b-chat@q8_0_235.txt
1309, let,338,'s,-0.28584534,0.28584534,llama-2-7b-chat@q8_0_235.txt
338,'s,1949, try,-3.9462686,3.9462686,llama-2-7b-chat@q8_0_235.txt
1949, try,284, to,-0.9175427,0.9175427,llama-2-7b-chat@q8_0_235.txt
284, to,2652, stay,-3.863419,3.863419,llama-2-7b-chat@q8_0_235.txt
2652, stay,3967, positive,-3.196707,3.196707,llama-2-7b-chat@q8_0_235.txt
3967, positive,290, and,-1.6813986,1.6813986,llama-2-7b-chat@q8_0_235.txt
290, and,423, have,-4.371834,4.371834,llama-2-7b-chat@q8_0_235.txt
423, have,1257, fun,-0.67820364,0.67820364,llama-2-7b-chat@q8_0_235.txt
1257, fun,526,".""",-1.5120958,1.5120958,llama-2-7b-chat@q8_0_235.txt
526,".""",198,"
",-0.3096819,0.3096819,llama-2-7b-chat@q8_0_235.txt
198,"
",198,"
",-0.0006889116,0.0006889116,llama-2-7b-chat@q8_0_235.txt
198,"
",1,"""",-2.9766488,2.9766488,llama-2-7b-chat@q8_0_235.txt
1,"""",40,I,-1.7133305,1.7133305,llama-2-7b-chat@q8_0_235.txt
40,I,760, know,-2.4312587,2.4312587,llama-2-7b-chat@q8_0_235.txt
760, know,11,",",-2.1295524,2.1295524,llama-2-7b-chat@q8_0_235.txt
11,",",826, right,-4.0942316,4.0942316,llama-2-7b-chat@q8_0_235.txt
826, right,30,?,-1.3526639,1.3526639,llama-2-7b-chat@q8_0_235.txt
30,?,632, It,-2.7815657,2.7815657,llama-2-7b-chat@q8_0_235.txt
632, It,338,'s,-0.28508368,0.28508368,llama-2-7b-chat@q8_0_235.txt
338,'s,588, like,-3.2471843,3.2471843,llama-2-7b-chat@q8_0_235.txt
588, like,484, they,-5.2422633,5.2422633,llama-2-7b-chat@q8_0_235.txt
484, they,47437, defied,-13.536251,13.536251,llama-2-7b-chat@q8_0_235.txt
47437, defied,13522, gravity,-3.6942391,3.6942391,llama-2-7b-chat@q8_0_235.txt
13522, gravity,510, up,-7.674674,7.674674,llama-2-7b-chat@q8_0_235.txt
510, up,612, there,-0.9212048,0.9212048,llama-2-7b-chat@q8_0_235.txt
612, there,13,.,-1.3013078,1.3013078,llama-2-7b-chat@q8_0_235.txt
13,.,843, And,-3.074811,3.074811,llama-2-7b-chat@q8_0_235.txt
843, And,460, can,-7.915824,7.915824,llama-2-7b-chat@q8_0_235.txt
460, can,345, you,-1.0885435,1.0885435,llama-2-7b-chat@q8_0_235.txt
345, you,1975, believe,-2.0066624,2.0066624,llama-2-7b-chat@q8_0_235.txt
1975, believe,484, they,-2.5979748,2.5979748,llama-2-7b-chat@q8_0_235.txt
484, they,821,'re,-1.7710068,1.7710068,llama-2-7b-chat@q8_0_235.txt
821,'re,1804, doing,-2.0606363,2.0606363,llama-2-7b-chat@q8_0_235.txt
1804, doing,477, all,-5.04594,5.04594,llama-2-7b-chat@q8_0_235.txt
477, all,428, this,-0.6011769,0.6011769,llama-2-7b-chat@q8_0_235.txt
428, this,1231, without,-4.729521,4.729521,llama-2-7b-chat@q8_0_235.txt
1231, without,597, any,-2.5537012,2.5537012,llama-2-7b-chat@q8_0_235.txt
597, any,3747, safety,-7.0831594,7.0831594,llama-2-7b-chat@q8_0_235.txt
3747, safety,5112, equipment,-4.1236143,4.1236143,llama-2-7b-chat@q8_0_235.txt
5112, equipment,30,?,-1.8382443,1.8382443,llama-2-7b-chat@q8_0_235.txt
30,?,314, I,-1.9173656,1.9173656,llama-2-7b-chat@q8_0_235.txt
314, I,1612, mean,-0.8719557,0.8719557,llama-2-7b-chat@q8_0_235.txt
1612, mean,11,",",-0.24987225,0.24987225,llama-2-7b-chat@q8_0_235.txt
11,",",314, I,-1.9118963,1.9118963,llama-2-7b-chat@q8_0_235.txt
314, I,760, know,-2.2098863,2.2098863,llama-2-7b-chat@q8_0_235.txt
760, know,484, they,-1.571383,1.571383,llama-2-7b-chat@q8_0_235.txt
484, they,821,'re,-0.97850806,0.97850806,llama-2-7b-chat@q8_0_235.txt
821,'re,11153, professionals,-9.36575,9.36575,llama-2-7b-chat@q8_0_235.txt
11153, professionals,290, and,-2.2483952,2.2483952,llama-2-7b-chat@q8_0_235.txt
290, and,477, all,-4.4398403,4.4398403,llama-2-7b-chat@q8_0_235.txt
477, all,11,",",-1.2265263,1.2265263,llama-2-7b-chat@q8_0_235.txt
11,",",475, but,-0.8184328,0.8184328,llama-2-7b-chat@q8_0_235.txt
475, but,991, still,-5.94962,5.94962,llama-2-7b-chat@q8_0_235.txt
991, still,986,...,-4.166781,4.166781,llama-2-7b-chat@q8_0_235.txt
986,...,1635, *,-9.024984,9.024984,llama-2-7b-chat@q8_0_235.txt
1635, *,1477,sh,-3.1537635,3.1537635,llama-2-7b-chat@q8_0_235.txt
1477,sh,4185,udd,-3.2083478,3.2083478,llama-2-7b-chat@q8_0_235.txt
4185,udd,364,ers,-0.019329283,0.019329283,llama-2-7b-chat@q8_0_235.txt
364,ers,9,*,-0.16597173,0.16597173,llama-2-7b-chat@q8_0_235.txt
9,*,198,"
",-3.7859693,3.7859693,llama-2-7b-chat@q8_0_235.txt
198,"
",5812,Oh,-22.13538,22.13538,llama-2-7b-chat@q8_0_235.txt
5812,Oh,11,",",-0.99710417,0.99710417,llama-2-7b-chat@q8_0_235.txt
11,",",750, did,-5.8347154,5.8347154,llama-2-7b-chat@q8_0_235.txt
750, did,345, you,-0.9049801,0.9049801,llama-2-7b-chat@q8_0_235.txt
345, you,766, see,-2.2038813,2.2038813,llama-2-7b-chat@q8_0_235.txt
766, see,326, that,-0.9867569,0.9867569,llama-2-7b-chat@q8_0_235.txt
326, that,530, one,-3.9725718,3.9725718,llama-2-7b-chat@q8_0_235.txt
530, one,6908, trick,-8.846031,8.846031,llama-2-7b-chat@q8_0_235.txt
6908, trick,484, they,-2.6095443,2.6095443,llama-2-7b-chat@q8_0_235.txt
484, they,655, just,-4.7421565,4.7421565,llama-2-7b-chat@q8_0_235.txt
655, just,750, did,-1.8934253,1.8934253,llama-2-7b-chat@q8_0_235.txt
750, did,30,?,-1.2847018,1.2847018,llama-2-7b-chat@q8_0_235.txt
30,?,7088, Ins,-10.328045,10.328045,llama-2-7b-chat@q8_0_235.txt
7088, Ins,1531,ane,-0.63430226,0.63430226,llama-2-7b-chat@q8_0_235.txt
1531,ane,0,!,-2.2512126,2.2512126,llama-2-7b-chat@q8_0_235.txt
0,!,314, I,-3.1958592,3.1958592,llama-2-7b-chat@q8_0_235.txt
314, I,21192, swear,-5.2523675,5.2523675,llama-2-7b-chat@q8_0_235.txt
21192, swear,11,",",-1.5290548,1.5290548,llama-2-7b-chat@q8_0_235.txt
11,",",611, if,-4.504759,4.504759,llama-2-7b-chat@q8_0_235.txt
611, if,314, I,-1.6897182,1.6897182,llama-2-7b-chat@q8_0_235.txt
314, I,3088, tried,-5.0422277,5.0422277,llama-2-7b-chat@q8_0_235.txt
3088, tried,284, to,-0.5763891,0.5763891,llama-2-7b-chat@q8_0_235.txt
284, to,466, do,-2.4683442,2.4683442,llama-2-7b-chat@q8_0_235.txt
466, do,326, that,-1.2173434,1.2173434,llama-2-7b-chat@q8_0_235.txt
326, that,11,",",-1.1700093,1.1700093,llama-2-7b-chat@q8_0_235.txt
11,",",314, I,-0.72009575,0.72009575,llama-2-7b-chat@q8_0_235.txt
314, I,1549,'d,-0.5238053,0.5238053,llama-2-7b-chat@q8_0_235.txt
1549,'d,886, end,-3.6338649,3.6338649,llama-2-7b-chat@q8_0_235.txt
886, end,510, up,-0.004315706,0.004315706,llama-2-7b-chat@q8_0_235.txt
510, up,287, in,-2.4622333,2.4622333,llama-2-7b-chat@q8_0_235.txt
287, in,262, the,-1.7213758,1.7213758,llama-2-7b-chat@q8_0_235.txt
262, the,4436, hospital,-0.9476216,0.9476216,llama-2-7b-chat@q8_0_235.txt
4436, hospital,13,.,-1.2853277,1.2853277,llama-2-7b-chat@q8_0_235.txt
13,.,1471, Or,-4.6064167,4.6064167,llama-2-7b-chat@q8_0_235.txt
1471, Or,4785, worse,-2.2676933,2.2676933,llama-2-7b-chat@q8_0_235.txt
4785, worse,11,",",-1.4362552,1.4362552,llama-2-7b-chat@q8_0_235.txt
11,",",287, in,-1.5601741,1.5601741,llama-2-7b-chat@q8_0_235.txt
287, in,257, a,-1.29436,1.29436,llama-2-7b-chat@q8_0_235.txt
257, a,33658, coma,-1.8360304,1.8360304,llama-2-7b-chat@q8_0_235.txt
33658, coma,13,.,-0.5405657,0.5405657,llama-2-7b-chat@q8_0_235.txt
13,.,1635, *,-4.70639,4.70639,llama-2-7b-chat@q8_0_235.txt
1635, *,70,g,-3.1503356,3.1503356,llama-2-7b-chat@q8_0_235.txt
70,g,377,ul,-7.1960278,7.1960278,llama-2-7b-chat@q8_0_235.txt
377,ul,862,ps,-0.010312486,0.010312486,llama-2-7b-chat@q8_0_235.txt
862,ps,9,*,-0.1983669,0.1983669,llama-2-7b-chat@q8_0_235.txt
9,*,198,"
",-0.8290734,0.8290734,llama-2-7b-chat@q8_0_235.txt
198,"
",10995,Yeah,-21.426125,21.426125,llama-2-7b-chat@q8_0_235.txt
10995,Yeah,11,",",-0.31640452,0.31640452,llama-2-7b-chat@q8_0_235.txt
11,",",314, I,-1.5345755,1.5345755,llama-2-7b-chat@q8_0_235.txt
314, I,760, know,-1.3960189,1.3960189,llama-2-7b-chat@q8_0_235.txt
760, know,11,",",-1.7917538,1.7917538,llama-2-7b-chat@q8_0_235.txt
11,",",340, it,-2.9628043,2.9628043,llama-2-7b-chat@q8_0_235.txt
340, it,338,'s,-0.5288749,0.5288749,llama-2-7b-chat@q8_0_235.txt
338,'s,4753, definitely,-5.5860643,5.5860643,llama-2-7b-chat@q8_0_235.txt
4753, definitely,2861, worth,-5.348937,5.348937,llama-2-7b-chat@q8_0_235.txt
2861, worth,4964, watching,-3.287115,3.287115,llama-2-7b-chat@q8_0_235.txt
4964, watching,13,.,-0.91230386,0.91230386,llama-2-7b-chat@q8_0_235.txt
13,.,887, But,-2.233993,2.233993,llama-2-7b-chat@q8_0_235.txt
887, But,11,",",-2.648641,2.648641,llama-2-7b-chat@q8_0_235.txt
11,",",588, like,-3.5801826,3.5801826,llama-2-7b-chat@q8_0_235.txt
588, like,11,",",-0.5923859,0.5923859,llama-2-7b-chat@q8_0_235.txt
11,",",423, have,-6.6649437,6.6649437,llama-2-7b-chat@q8_0_235.txt
423, have,345, you,-0.63449115,0.63449115,llama-2-7b-chat@q8_0_235.txt
345, you,6810, noticed,-4.1585436,4.1585436,llama-2-7b-chat@q8_0_235.txt
6810, noticed,703, how,-1.5801473,1.5801473,llama-2-7b-chat@q8_0_235.txt
703, how,4692, cold,-7.140029,7.140029,llama-2-7b-chat@q8_0_235.txt
4692, cold,340, it,-2.386889,2.386889,llama-2-7b-chat@q8_0_235.txt
340, it,318, is,-1.056523,1.056523,llama-2-7b-chat@q8_0_235.txt
