token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",887, But,-7.8558,7.8558,llama-2-7b@q8_0_103.txt
887, But,1521, why,-5.405575,5.405575,llama-2-7b@q8_0_103.txt
1521, why,389, are,-3.5693052,3.5693052,llama-2-7b@q8_0_103.txt
389, are,345, you,-2.1859798,2.1859798,llama-2-7b@q8_0_103.txt
345, you,262, the,-5.8830824,5.8830824,llama-2-7b@q8_0_103.txt
262, the,33371, banker,-9.577964,9.577964,llama-2-7b@q8_0_103.txt
33371, banker,5633, ?,-7.7518206,7.7518206,llama-2-7b@q8_0_103.txt
5633, ?,366," """,-3.2553146,3.2553146,llama-2-7b@q8_0_103.txt
366," """,198,"
",-3.3156168,3.3156168,llama-2-7b@q8_0_103.txt
198,"
",198,"
",-0.0092938645,0.0092938645,llama-2-7b@q8_0_103.txt
198,"
",1,"""",-0.86968577,0.86968577,llama-2-7b@q8_0_103.txt
1,"""",314, I,-2.6447773,2.6447773,llama-2-7b@q8_0_103.txt
314, I,716, am,-1.7475759,1.7475759,llama-2-7b@q8_0_103.txt
716, am,262, the,-1.431997,1.431997,llama-2-7b@q8_0_103.txt
262, the,13325, oldest,-9.297935,9.297935,llama-2-7b@q8_0_103.txt
13325, oldest,1048, person,-3.0620124,3.0620124,llama-2-7b@q8_0_103.txt
1048, person,287, in,-0.7699748,0.7699748,llama-2-7b@q8_0_103.txt
287, in,428, this,-3.0680308,3.0680308,llama-2-7b@q8_0_103.txt
428, this,983, game,-6.427408,6.427408,llama-2-7b@q8_0_103.txt
983, game,764, .,-4.4528837,4.4528837,llama-2-7b@q8_0_103.txt
764, .,1406, So,-5.2822742,5.2822742,llama-2-7b@q8_0_103.txt
1406, So,326, that,-3.992309,3.992309,llama-2-7b@q8_0_103.txt
326, that,1724, means,-1.8336991,1.8336991,llama-2-7b@q8_0_103.txt
1724, means,314, I,-1.0444871,1.0444871,llama-2-7b@q8_0_103.txt
314, I,651, get,-5.234889,5.234889,llama-2-7b@q8_0_103.txt
651, get,284, to,-1.331204,1.331204,llama-2-7b@q8_0_103.txt
