token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",16454,Okay,-10.056691,10.056691,llama-2-7b-chat@q8_0_246.txt
16454,Okay,11,",",-0.55465853,0.55465853,llama-2-7b-chat@q8_0_246.txt
11,",",1049, great,-5.944021,5.944021,llama-2-7b-chat@q8_0_246.txt
1049, great,13,.,-1.1269919,1.1269919,llama-2-7b-chat@q8_0_246.txt
13,.,3894, Well,-4.2589498,4.2589498,llama-2-7b-chat@q8_0_246.txt
3894, Well,11,",",-0.38918683,0.38918683,llama-2-7b-chat@q8_0_246.txt
11,",",284, to,-5.7283506,5.7283506,llama-2-7b-chat@q8_0_246.txt
284, to,651, get,-2.6087348,2.6087348,llama-2-7b-chat@q8_0_246.txt
651, get,517, more,-5.058136,5.058136,llama-2-7b-chat@q8_0_246.txt
517, more,35468, amenities,-12.148958,12.148958,llama-2-7b-chat@q8_0_246.txt
35468, amenities,11,",",-0.90282255,0.90282255,llama-2-7b-chat@q8_0_246.txt
11,",",345, you,-2.0453916,2.0453916,llama-2-7b-chat@q8_0_246.txt
345, you,460, can,-2.0840878,2.0840878,llama-2-7b-chat@q8_0_246.txt
460, can,2391, simply,-6.999794,6.999794,llama-2-7b-chat@q8_0_246.txt
2391, simply,3187, visit,-6.01165,6.01165,llama-2-7b-chat@q8_0_246.txt
3187, visit,262, the,-1.1068131,1.1068131,llama-2-7b-chat@q8_0_246.txt
262, the,2166, front,-6.547588,6.547588,llama-2-7b-chat@q8_0_246.txt
2166, front,6915, desk,-2.0459623,2.0459623,llama-2-7b-chat@q8_0_246.txt
6915, desk,290, and,-1.8587943,1.8587943,llama-2-7b-chat@q8_0_246.txt
290, and,1265, ask,-3.3627121,3.3627121,llama-2-7b-chat@q8_0_246.txt
1265, ask,329, for,-1.5930432,1.5930432,llama-2-7b-chat@q8_0_246.txt
329, for,257, a,-1.4478886,1.4478886,llama-2-7b-chat@q8_0_246.txt
257, a,47539, refill,-4.6595516,4.6595516,llama-2-7b-chat@q8_0_246.txt
47539, refill,13,.,-1.0579776,1.0579776,llama-2-7b-chat@q8_0_246.txt
13,.,1119, They,-5.1571608,5.1571608,llama-2-7b-chat@q8_0_246.txt
1119, They,815, should,-5.7208905,5.7208905,llama-2-7b-chat@q8_0_246.txt
815, should,423, have,-2.2283258,2.2283258,llama-2-7b-chat@q8_0_246.txt
423, have,257, a,-1.7642804,1.7642804,llama-2-7b-chat@q8_0_246.txt
257, a,6356, selection,-6.466047,6.466047,llama-2-7b-chat@q8_0_246.txt
6356, selection,286, of,-0.20909663,0.20909663,llama-2-7b-chat@q8_0_246.txt
286, of,35468, amenities,-5.344451,5.344451,llama-2-7b-chat@q8_0_246.txt
35468, amenities,1695, available,-2.421876,2.421876,llama-2-7b-chat@q8_0_246.txt
1695, available,329, for,-2.1394868,2.1394868,llama-2-7b-chat@q8_0_246.txt
329, for,345, you,-0.6542926,0.6542926,llama-2-7b-chat@q8_0_246.txt
345, you,284, to,-1.4523734,1.4523734,llama-2-7b-chat@q8_0_246.txt
284, to,3853, choose,-1.649131,1.649131,llama-2-7b-chat@q8_0_246.txt
3853, choose,422, from,-0.15463485,0.15463485,llama-2-7b-chat@q8_0_246.txt
422, from,526,".""",-1.8599411,1.8599411,llama-2-7b-chat@q8_0_246.txt
526,".""",198,"
",-0.3657128,0.3657128,llama-2-7b-chat@q8_0_246.txt
198,"
",198,"
",-0.0025733947,0.0025733947,llama-2-7b-chat@q8_0_246.txt
198,"
",1,"""",-1.9878007,1.9878007,llama-2-7b-chat@q8_0_246.txt
1,"""",5779,Well,-3.021619,3.021619,llama-2-7b-chat@q8_0_246.txt
5779,Well,11,",",-0.2758965,0.2758965,llama-2-7b-chat@q8_0_246.txt
11,",",345, you,-2.833187,2.833187,llama-2-7b-chat@q8_0_246.txt
345, you,714, could,-3.4797645,3.4797645,llama-2-7b-chat@q8_0_246.txt
714, could,1464, always,-3.9197578,3.9197578,llama-2-7b-chat@q8_0_246.txt
1464, always,5001, purchase,-5.6576624,5.6576624,llama-2-7b-chat@q8_0_246.txt
5001, purchase,617, some,-3.0454092,3.0454092,llama-2-7b-chat@q8_0_246.txt
617, some,422, from,-4.3622565,4.3622565,llama-2-7b-chat@q8_0_246.txt
422, from,262, the,-0.8917148,0.8917148,llama-2-7b-chat@q8_0_246.txt
262, the,6979, gift,-7.136773,7.136773,llama-2-7b-chat@q8_0_246.txt
6979, gift,6128, shop,-0.2098226,0.2098226,llama-2-7b-chat@q8_0_246.txt
6128, shop,526,".""",-2.1177855,2.1177855,llama-2-7b-chat@q8_0_246.txt
526,".""",198,"
",-0.30684155,0.30684155,llama-2-7b-chat@q8_0_246.txt
198,"
",198,"
",-0.00025900823,0.00025900823,llama-2-7b-chat@q8_0_246.txt
198,"
",1,"""",-0.49383283,0.49383283,llama-2-7b-chat@q8_0_246.txt
1,"""",5779,Well,-2.689651,2.689651,llama-2-7b-chat@q8_0_246.txt
5779,Well,11,",",-0.19525091,0.19525091,llama-2-7b-chat@q8_0_246.txt
11,",",612, there,-3.5710683,3.5710683,llama-2-7b-chat@q8_0_246.txt
612, there,389, are,-1.1725448,1.1725448,llama-2-7b-chat@q8_0_246.txt
389, are,257, a,-1.8684428,1.8684428,llama-2-7b-chat@q8_0_246.txt
257, a,1178, few,-1.2286842,1.2286842,llama-2-7b-chat@q8_0_246.txt
1178, few,1243, things,-2.049735,2.049735,llama-2-7b-chat@q8_0_246.txt
1243, things,345, you,-1.2252996,1.2252996,llama-2-7b-chat@q8_0_246.txt
345, you,714, could,-1.5366817,1.5366817,llama-2-7b-chat@q8_0_246.txt
714, could,466, do,-1.267902,1.267902,llama-2-7b-chat@q8_0_246.txt
466, do,13,.,-2.316156,2.316156,llama-2-7b-chat@q8_0_246.txt
13,.,775, We,-4.7772756,4.7772756,llama-2-7b-chat@q8_0_246.txt
775, We,423, have,-2.420831,2.420831,llama-2-7b-chat@q8_0_246.txt
423, have,257, a,-1.1303602,1.1303602,llama-2-7b-chat@q8_0_246.txt
257, a,6979, gift,-4.6479473,4.6479473,llama-2-7b-chat@q8_0_246.txt
6979, gift,6128, shop,-0.13879399,0.13879399,llama-2-7b-chat@q8_0_246.txt
6128, shop,319, on,-2.8349626,2.8349626,llama-2-7b-chat@q8_0_246.txt
319, on,262, the,-0.7645307,0.7645307,llama-2-7b-chat@q8_0_246.txt
262, the,17095, premises,-4.3395147,4.3395147,llama-2-7b-chat@q8_0_246.txt
17095, premises,810, where,-3.7849665,3.7849665,llama-2-7b-chat@q8_0_246.txt
810, where,345, you,-0.25900108,0.25900108,llama-2-7b-chat@q8_0_246.txt
345, you,460, can,-0.21520846,0.21520846,llama-2-7b-chat@q8_0_246.txt
460, can,5001, purchase,-2.225475,2.225475,llama-2-7b-chat@q8_0_246.txt
5001, purchase,3224, additional,-5.8813343,5.8813343,llama-2-7b-chat@q8_0_246.txt
3224, additional,35468, amenities,-1.2087041,1.2087041,llama-2-7b-chat@q8_0_246.txt
35468, amenities,588, like,-2.7098024,2.7098024,llama-2-7b-chat@q8_0_246.txt
588, like,19533, soap,-6.3340654,6.3340654,llama-2-7b-chat@q8_0_246.txt
19533, soap,290, and,-0.9328775,0.9328775,llama-2-7b-chat@q8_0_246.txt
290, and,47259, shampoo,-2.4302683,2.4302683,llama-2-7b-chat@q8_0_246.txt
47259, shampoo,611, if,-5.720595,5.720595,llama-2-7b-chat@q8_0_246.txt
611, if,345, you,-0.17478357,0.17478357,llama-2-7b-chat@q8_0_246.txt
345, you,761, need,-2.7420537,2.7420537,llama-2-7b-chat@q8_0_246.txt
761, need,606, them,-1.2557671,1.2557671,llama-2-7b-chat@q8_0_246.txt
606, them,13,.,-1.0380948,1.0380948,llama-2-7b-chat@q8_0_246.txt
13,.,25929, Alternatively,-7.145255,7.145255,llama-2-7b-chat@q8_0_246.txt
25929, Alternatively,11,",",-0.18104126,0.18104126,llama-2-7b-chat@q8_0_246.txt
11,",",345, you,-0.36139023,0.36139023,llama-2-7b-chat@q8_0_246.txt
