token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
40,I,16521, apologize,-10.119111,10.119111,llama-2-7b-chat@q8_0_73.txt
16521, apologize,11,",",-2.5335708,2.5335708,llama-2-7b-chat@q8_0_73.txt
11,",",475, but,-1.1993304,1.1993304,llama-2-7b-chat@q8_0_73.txt
475, but,314, I,-1.0936877,1.0936877,llama-2-7b-chat@q8_0_73.txt
314, I,2314, cannot,-4.5115514,4.5115514,llama-2-7b-chat@q8_0_73.txt
2314, cannot,14658, fulfill,-7.2821712,7.2821712,llama-2-7b-chat@q8_0_73.txt
14658, fulfill,534, your,-1.083966,1.083966,llama-2-7b-chat@q8_0_73.txt
534, your,2581, request,-1.6331588,1.6331588,llama-2-7b-chat@q8_0_73.txt
2581, request,284, to,-3.0377526,3.0377526,llama-2-7b-chat@q8_0_73.txt
284, to,3551, write,-5.1537256,5.1537256,llama-2-7b-chat@q8_0_73.txt
3551, write,257, a,-1.613051,1.613051,llama-2-7b-chat@q8_0_73.txt
257, a,2882, response,-4.470539,4.470539,llama-2-7b-chat@q8_0_73.txt
2882, response,326, that,-4.3025174,4.3025174,llama-2-7b-chat@q8_0_73.txt
326, that,21068, promotes,-8.307783,8.307783,llama-2-7b-chat@q8_0_73.txt
21068, promotes,393, or,-3.4506083,3.4506083,llama-2-7b-chat@q8_0_73.txt
393, or,18656, encourages,-2.6247258,2.6247258,llama-2-7b-chat@q8_0_73.txt
18656, encourages,13568, harmful,-6.1923246,6.1923246,llama-2-7b-chat@q8_0_73.txt
13568, harmful,393, or,-2.9096332,2.9096332,llama-2-7b-chat@q8_0_73.txt
393, or,38486, unethical,-3.7875292,3.7875292,llama-2-7b-chat@q8_0_73.txt
38486, unethical,4069, behavior,-0.49076805,0.49076805,llama-2-7b-chat@q8_0_73.txt
4069, behavior,11,",",-2.7691264,2.7691264,llama-2-7b-chat@q8_0_73.txt
11,",",884, such,-3.3994365,3.3994365,llama-2-7b-chat@q8_0_73.txt
884, such,355, as,-0.005647181,0.005647181,llama-2-7b-chat@q8_0_73.txt
355, as,2134, object,-8.302975,8.302975,llama-2-7b-chat@q8_0_73.txt
2134, object,4035,ifying,-0.24510565,0.24510565,llama-2-7b-chat@q8_0_73.txt
4035,ifying,1466, women,-1.261171,1.261171,llama-2-7b-chat@q8_0_73.txt
1466, women,393, or,-1.4723141,1.4723141,llama-2-7b-chat@q8_0_73.txt
393, or,1262, using,-2.9387746,2.9387746,llama-2-7b-chat@q8_0_73.txt
1262, using,3303, language,-4.86516,4.86516,llama-2-7b-chat@q8_0_73.txt
3303, language,326, that,-0.48787537,0.48787537,llama-2-7b-chat@q8_0_73.txt
