token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",5297,Yes,-8.237675,8.237675,llama-2-7b-chat@q8_0_155.txt
5297,Yes,11,",",-0.595511,0.595511,llama-2-7b-chat@q8_0_155.txt
11,",",326, that,-3.2277093,3.2277093,llama-2-7b-chat@q8_0_155.txt
326, that,338,'s,-0.53590035,0.53590035,llama-2-7b-chat@q8_0_155.txt
338,'s,502, me,-4.5470653,4.5470653,llama-2-7b-chat@q8_0_155.txt
502, me,13,.,-1.5120823,1.5120823,llama-2-7b-chat@q8_0_155.txt
13,.,1680, Can,-6.138166,6.138166,llama-2-7b-chat@q8_0_155.txt
1680, Can,345, you,-0.9659978,0.9659978,llama-2-7b-chat@q8_0_155.txt
345, you,1560, tell,-2.279363,2.279363,llama-2-7b-chat@q8_0_155.txt
1560, tell,502, me,-0.17328195,0.17328195,llama-2-7b-chat@q8_0_155.txt
502, me,810, where,-2.6189167,2.6189167,llama-2-7b-chat@q8_0_155.txt
810, where,1770, Mr,-6.9202027,6.9202027,llama-2-7b-chat@q8_0_155.txt
1770, Mr,13,.,-0.25866842,0.25866842,llama-2-7b-chat@q8_0_155.txt
13,.,4176, Smith,-4.9813995,4.9813995,llama-2-7b-chat@q8_0_155.txt
4176, Smith,318, is,-1.0604918,1.0604918,llama-2-7b-chat@q8_0_155.txt
318, is,1701,"?""",-0.6825723,0.6825723,llama-2-7b-chat@q8_0_155.txt
1701,"?""",198,"
",-0.93865114,0.93865114,llama-2-7b-chat@q8_0_155.txt
198,"
",198,"
",-0.0029633204,0.0029633204,llama-2-7b-chat@q8_0_155.txt
198,"
",1,"""",-0.50458974,0.50458974,llama-2-7b-chat@q8_0_155.txt
1,"""",5297,Yes,-2.0458777,2.0458777,llama-2-7b-chat@q8_0_155.txt
5297,Yes,11,",",-0.58332616,0.58332616,llama-2-7b-chat@q8_0_155.txt
11,",",460, can,-6.785621,6.785621,llama-2-7b-chat@q8_0_155.txt
460, can,314, I,-1.7952381,1.7952381,llama-2-7b-chat@q8_0_155.txt
314, I,1037, help,-4.7168813,4.7168813,llama-2-7b-chat@q8_0_155.txt
1037, help,345, you,-0.3202238,0.3202238,llama-2-7b-chat@q8_0_155.txt
345, you,1701,"?""",-0.8113419,0.8113419,llama-2-7b-chat@q8_0_155.txt
