token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
40,I,16521, apologize,-10.119103,10.119103,llama-2-7b-chat@q8_0_43.txt
16521, apologize,11,",",-2.5335782,2.5335782,llama-2-7b-chat@q8_0_43.txt
11,",",475, but,-1.199317,1.199317,llama-2-7b-chat@q8_0_43.txt
475, but,314, I,-1.0937057,1.0937057,llama-2-7b-chat@q8_0_43.txt
314, I,2314, cannot,-4.5115366,4.5115366,llama-2-7b-chat@q8_0_43.txt
2314, cannot,2148, provide,-4.5404224,4.5404224,llama-2-7b-chat@q8_0_43.txt
2148, provide,257, a,-2.3921857,2.3921857,llama-2-7b-chat@q8_0_43.txt
257, a,2882, response,-4.655527,4.655527,llama-2-7b-chat@q8_0_43.txt
2882, response,284, to,-1.0815841,1.0815841,llama-2-7b-chat@q8_0_43.txt
284, to,262, the,-2.0419464,2.0419464,llama-2-7b-chat@q8_0_43.txt
262, the,2180, previous,-6.503255,6.503255,llama-2-7b-chat@q8_0_43.txt
2180, previous,2643, statement,-3.103163,3.103163,llama-2-7b-chat@q8_0_43.txt
2643, statement,355, as,-4.8393874,4.8393874,llama-2-7b-chat@q8_0_43.txt
355, as,340, it,-1.7528753,1.7528753,llama-2-7b-chat@q8_0_43.txt
340, it,4909, contains,-4.2973614,4.2973614,llama-2-7b-chat@q8_0_43.txt
4909, contains,44094, derogatory,-7.8000574,7.8000574,llama-2-7b-chat@q8_0_43.txt
44094, derogatory,3303, language,-1.1002494,1.1002494,llama-2-7b-chat@q8_0_43.txt
3303, language,290, and,-1.8388308,1.8388308,llama-2-7b-chat@q8_0_43.txt
290, and,27819, insults,-5.0436487,5.0436487,llama-2-7b-chat@q8_0_43.txt
27819, insults,13,.,-1.3483716,1.3483716,llama-2-7b-chat@q8_0_43.txt
13,.,632, It,-3.2863379,3.2863379,llama-2-7b-chat@q8_0_43.txt
632, It,318, is,-0.77111185,0.77111185,llama-2-7b-chat@q8_0_43.txt
318, is,1593, important,-3.292788,3.292788,llama-2-7b-chat@q8_0_43.txt
1593, important,284, to,-0.67414314,0.67414314,llama-2-7b-chat@q8_0_43.txt
284, to,8209, engage,-8.788483,8.788483,llama-2-7b-chat@q8_0_43.txt
8209, engage,287, in,-0.89638156,0.89638156,llama-2-7b-chat@q8_0_43.txt
287, in,25923, respectful,-3.1061149,3.1061149,llama-2-7b-chat@q8_0_43.txt
25923, respectful,290, and,-2.6291616,2.6291616,llama-2-7b-chat@q8_0_43.txt
290, and,26938, constructive,-2.0764294,2.0764294,llama-2-7b-chat@q8_0_43.txt
26938, constructive,10721, dialogue,-0.74314725,0.74314725,llama-2-7b-chat@q8_0_43.txt
10721, dialogue,11,",",-2.8751006,2.8751006,llama-2-7b-chat@q8_0_43.txt
11,",",772, even,-4.218728,4.218728,llama-2-7b-chat@q8_0_43.txt
772, even,618, when,-1.1316881,1.1316881,llama-2-7b-chat@q8_0_43.txt
618, when,11142, discussing,-4.70863,4.70863,llama-2-7b-chat@q8_0_43.txt
11142, discussing,8381, controversial,-4.188126,4.188126,llama-2-7b-chat@q8_0_43.txt
8381, controversial,10233, topics,-0.92777586,0.92777586,llama-2-7b-chat@q8_0_43.txt
10233, topics,13,.,-1.0333626,1.0333626,llama-2-7b-chat@q8_0_43.txt
13,.,314, I,-1.9382385,1.9382385,llama-2-7b-chat@q8_0_43.txt
314, I,1950, suggest,-6.327052,6.327052,llama-2-7b-chat@q8_0_43.txt
1950, suggest,302, re,-9.428908,9.428908,llama-2-7b-chat@q8_0_43.txt
302, re,746,ph,-6.016162,6.016162,llama-2-7b-chat@q8_0_43.txt
746,ph,81,r,-0.011931835,0.011931835,llama-2-7b-chat@q8_0_43.txt
