token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",14385,Sorry,-10.086113,10.086113,llama-2-7b-chat@q8_0_136.txt
14385,Sorry,11,",",-0.7220307,0.7220307,llama-2-7b-chat@q8_0_136.txt
11,",",314, I,-1.4204448,1.4204448,llama-2-7b-chat@q8_0_136.txt
314, I,1101,'m,-1.840421,1.840421,llama-2-7b-chat@q8_0_136.txt
1101,'m,407, not,-1.568679,1.568679,llama-2-7b-chat@q8_0_136.txt
407, not,1498, able,-4.1373234,4.1373234,llama-2-7b-chat@q8_0_136.txt
1498, able,284, to,-0.0009221354,0.0009221354,llama-2-7b-chat@q8_0_136.txt
284, to,3551, write,-5.860523,5.860523,llama-2-7b-chat@q8_0_136.txt
3551, write,262, the,-3.4523964,3.4523964,llama-2-7b-chat@q8_0_136.txt
262, the,1306, next,-4.2826424,4.2826424,llama-2-7b-chat@q8_0_136.txt
1306, next,1210, turn,-9.056214,9.056214,llama-2-7b-chat@q8_0_136.txt
1210, turn,287, in,-3.3713639,3.3713639,llama-2-7b-chat@q8_0_136.txt
287, in,262, the,-1.6693724,1.6693724,llama-2-7b-chat@q8_0_136.txt
262, the,10721, dialogue,-7.5536933,7.5536933,llama-2-7b-chat@q8_0_136.txt
10721, dialogue,355, as,-4.755309,4.755309,llama-2-7b-chat@q8_0_136.txt
355, as,340, it,-1.9075565,1.9075565,llama-2-7b-chat@q8_0_136.txt
340, it,318, is,-1.9201351,1.9201351,llama-2-7b-chat@q8_0_136.txt
318, is,407, not,-2.5182762,2.5182762,llama-2-7b-chat@q8_0_136.txt
407, not,1598, clear,-4.0030446,4.0030446,llama-2-7b-chat@q8_0_136.txt
1598, clear,644, what,-1.3624821,1.3624821,llama-2-7b-chat@q8_0_136.txt
644, what,4732, context,-7.874364,7.874364,llama-2-7b-chat@q8_0_136.txt
4732, context,393, or,-4.001682,4.001682,llama-2-7b-chat@q8_0_136.txt
393, or,8883, scenario,-4.9992514,4.9992514,llama-2-7b-chat@q8_0_136.txt
8883, scenario,262, the,-2.2242367,2.2242367,llama-2-7b-chat@q8_0_136.txt
262, the,10721, dialogue,-2.9562364,2.9562364,llama-2-7b-chat@q8_0_136.txt
10721, dialogue,318, is,-1.5579475,1.5579475,llama-2-7b-chat@q8_0_136.txt
318, is,2263, taking,-3.2262998,3.2262998,llama-2-7b-chat@q8_0_136.txt
2263, taking,1295, place,-0.17600884,0.17600884,llama-2-7b-chat@q8_0_136.txt
1295, place,287, in,-0.36472484,0.36472484,llama-2-7b-chat@q8_0_136.txt
287, in,13,.,-0.7668772,0.7668772,llama-2-7b-chat@q8_0_136.txt
13,.,10347, Could,-5.411475,5.411475,llama-2-7b-chat@q8_0_136.txt
10347, Could,345, you,-0.68603945,0.68603945,llama-2-7b-chat@q8_0_136.txt
345, you,3387, please,-0.67294586,0.67294586,llama-2-7b-chat@q8_0_136.txt
3387, please,2148, provide,-4.148566,4.148566,llama-2-7b-chat@q8_0_136.txt
2148, provide,517, more,-2.8195968,2.8195968,llama-2-7b-chat@q8_0_136.txt
517, more,1321, information,-1.2860582,1.2860582,llama-2-7b-chat@q8_0_136.txt
1321, information,393, or,-3.770449,3.770449,llama-2-7b-chat@q8_0_136.txt
393, or,18282, clarify,-3.679313,3.679313,llama-2-7b-chat@q8_0_136.txt
18282, clarify,262, the,-1.7699182,1.7699182,llama-2-7b-chat@q8_0_136.txt
262, the,3074, situation,-1.614971,1.614971,llama-2-7b-chat@q8_0_136.txt
3074, situation,1701,"?""",-1.1000129,1.1000129,llama-2-7b-chat@q8_0_136.txt
