token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
21017,###,352, 1,-5.9183874,5.9183874,llama-2-7b@q8_0_112.txt
352, 1,13,.,-1.7079477,1.7079477,llama-2-7b@q8_0_112.txt
13,.,2061,What,-10.955696,10.955696,llama-2-7b@q8_0_112.txt
2061,What,389, are,-2.6768932,2.6768932,llama-2-7b@q8_0_112.txt
389, are,1440, four,-8.43894,8.43894,llama-2-7b@q8_0_112.txt
1440, four,31129, adject,-7.2765093,7.2765093,llama-2-7b@q8_0_112.txt
31129, adject,1083,ives,-0.011142176,0.011142176,llama-2-7b@q8_0_112.txt
1083,ives,326, that,-2.076261,2.076261,llama-2-7b@q8_0_112.txt
326, that,6901, describe,-2.7283652,2.7283652,llama-2-7b@q8_0_112.txt
6901, describe,262, the,-1.7903197,1.7903197,llama-2-7b@q8_0_112.txt
262, the,18586, dorm,-12.174219,12.174219,llama-2-7b@q8_0_112.txt
18586, dorm,37765,itory,-1.4415494,1.4415494,llama-2-7b@q8_0_112.txt
37765,itory,30,?,-1.7707984,1.7707984,llama-2-7b@q8_0_112.txt
30,?,198,"
",-1.737928,1.737928,llama-2-7b@q8_0_112.txt
198,"
",198,"
",-0.026982738,0.026982738,llama-2-7b@q8_0_112.txt
198,"
",9,*,-5.947384,5.947384,llama-2-7b@q8_0_112.txt
9,*,3621, nice,-10.726949,10.726949,llama-2-7b@q8_0_112.txt
3621, nice,7,(,-7.6186404,7.6186404,llama-2-7b@q8_0_112.txt
7,(,41255,adj,-5.2942815,5.2942815,llama-2-7b@q8_0_112.txt
41255,adj,8,),-0.9895078,0.9895078,llama-2-7b@q8_0_112.txt
8,),1058, :,-3.3738232,3.3738232,llama-2-7b@q8_0_112.txt
1058, :,922, good,-4.32756,4.32756,llama-2-7b@q8_0_112.txt
922, good,12,-,-3.353533,3.353533,llama-2-7b@q8_0_112.txt
12,-,11534,looking,-0.9741575,0.9741575,llama-2-7b@q8_0_112.txt
11534,looking,11,",",-0.95841044,0.95841044,llama-2-7b@q8_0_112.txt
11,",",10966, attractive,-3.8294268,3.8294268,llama-2-7b@q8_0_112.txt
10966, attractive,171,�,-14.579319,14.579319,llama-2-7b@q8_0_112.txt
171,�,120,�,-6.5498347,6.5498347,llama-2-7b@q8_0_112.txt
120,�,234,�,-6.0534396,6.0534396,llama-2-7b@q8_0_112.txt
234,�,40544,beaut,-8.537889,8.537889,llama-2-7b@q8_0_112.txt
40544,beaut,4135,iful,-0.077276826,0.077276826,llama-2-7b@q8_0_112.txt
4135,iful,198,"
",-2.4889264,2.4889264,llama-2-7b@q8_0_112.txt
