token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",314, I,-4.8941946,4.8941946,llama-2-7b@q8_0_192.txt
314, I,4724, guess,-5.0360165,5.0360165,llama-2-7b@q8_0_192.txt
4724, guess,356, we,-3.268259,3.268259,llama-2-7b@q8_0_192.txt
356, we,1107, really,-5.986232,5.986232,llama-2-7b@q8_0_192.txt
1107, really,389, are,-3.1059964,3.1059964,llama-2-7b@q8_0_192.txt
389, are,257, a,-3.5726137,3.5726137,llama-2-7b@q8_0_192.txt
257, a,7684, bunch,-3.1161838,3.1161838,llama-2-7b@q8_0_192.txt
7684, bunch,286, of,-0.03239852,0.03239852,llama-2-7b@q8_0_192.txt
286, of,4455, Internet,-9.217119,9.217119,llama-2-7b@q8_0_192.txt
4455, Internet,308, g,-4.135825,4.135825,llama-2-7b@q8_0_192.txt
308, g,32201,eeks,-0.029927561,0.029927561,llama-2-7b@q8_0_192.txt
32201,eeks,837," ,",-8.426239,8.426239,llama-2-7b@q8_0_192.txt
837," ,",24926, huh,-5.2048244,5.2048244,llama-2-7b@q8_0_192.txt
24926, huh,30,?,-0.36018488,0.36018488,llama-2-7b@q8_0_192.txt
30,?,366," """,-3.8055463,3.8055463,llama-2-7b@q8_0_192.txt
366," """,198,"
",-2.2554517,2.2554517,llama-2-7b@q8_0_192.txt
198,"
",198,"
",-0.041517403,0.041517403,llama-2-7b@q8_0_192.txt
198,"
",1,"""",-1.3567966,1.3567966,llama-2-7b@q8_0_192.txt
1,"""",770, This,-5.221797,5.221797,llama-2-7b@q8_0_192.txt
770, This,318, is,-1.1179656,1.1179656,llama-2-7b@q8_0_192.txt
318, is,1016, going,-4.742674,4.742674,llama-2-7b@q8_0_192.txt
1016, going,284, to,-0.1335042,0.1335042,llama-2-7b@q8_0_192.txt
284, to,307, be,-0.65139705,0.65139705,llama-2-7b@q8_0_192.txt
307, be,530, one,-4.2665277,4.2665277,llama-2-7b@q8_0_192.txt
530, one,1257, fun,-5.6123238,5.6123238,llama-2-7b@q8_0_192.txt
1257, fun,5296, trip,-4.141693,4.141693,llama-2-7b@q8_0_192.txt
5296, trip,13,.,-2.136389,2.136389,llama-2-7b@q8_0_192.txt
13,.,366," """,-0.9521924,0.9521924,llama-2-7b@q8_0_192.txt
366," """,198,"
",-0.59203833,0.59203833,llama-2-7b@q8_0_192.txt
198,"
",198,"
",-0.00030417586,0.00030417586,llama-2-7b@q8_0_192.txt
198,"
",1,"""",-0.24736981,0.24736981,llama-2-7b@q8_0_192.txt
1,"""",3966, Oh,-3.1739156,3.1739156,llama-2-7b@q8_0_192.txt
3966, Oh,11,",",-1.129812,1.129812,llama-2-7b@q8_0_192.txt
11,",",582, man,-4.4903817,4.4903817,llama-2-7b@q8_0_192.txt
582, man,5145, !,-5.4229655,5.4229655,llama-2-7b@q8_0_192.txt
5145, !,383, The,-5.147664,5.147664,llama-2-7b@q8_0_192.txt
383, The,3988, kids,-5.091261,5.091261,llama-2-7b@q8_0_192.txt
3988, kids,481, will,-2.7647364,2.7647364,llama-2-7b@q8_0_192.txt
481, will,307, be,-0.8048619,0.8048619,llama-2-7b@q8_0_192.txt
307, be,523, so,-2.9896524,2.9896524,llama-2-7b@q8_0_192.txt
523, so,11679, disappointed,-7.0197124,7.0197124,llama-2-7b@q8_0_192.txt
11679, disappointed,611, if,-2.5226293,2.5226293,llama-2-7b@q8_0_192.txt
611, if,339, he,-5.42325,5.42325,llama-2-7b@q8_0_192.txt
339, he,1595, doesn,-1.4479539,1.4479539,llama-2-7b@q8_0_192.txt
1595, doesn,470,'t,-0.0011212497,0.0011212497,llama-2-7b@q8_0_192.txt
470,'t,423, have,-3.315608,3.315608,llama-2-7b@q8_0_192.txt
423, have,262, the,-2.596135,2.596135,llama-2-7b@q8_0_192.txt
262, the,826, right,-4.719015,4.719015,llama-2-7b@q8_0_192.txt
826, right,5112, equipment,-4.7476344,4.7476344,llama-2-7b@q8_0_192.txt
5112, equipment,13,.,-1.4536777,1.4536777,llama-2-7b@q8_0_192.txt
13,.,366," """,-0.2831587,0.2831587,llama-2-7b@q8_0_192.txt
366," """,198,"
",-0.14622113,0.14622113,llama-2-7b@q8_0_192.txt
198,"
",198,"
",-0.00024971226,0.00024971226,llama-2-7b@q8_0_192.txt
198,"
",1,"""",-0.109832294,0.109832294,llama-2-7b@q8_0_192.txt
1,"""",314, I,-2.4869182,2.4869182,llama-2-7b@q8_0_192.txt
314, I,460, can,-3.3558755,3.3558755,llama-2-7b@q8_0_192.txt
460, can,1560, tell,-3.8992946,3.8992946,llama-2-7b@q8_0_192.txt
1560, tell,345, you,-0.8126416,0.8126416,llama-2-7b@q8_0_192.txt
345, you,530, one,-3.895498,3.895498,llama-2-7b@q8_0_192.txt
