token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",3363, Yes,-8.792043,8.792043,llama-2-7b@q8_0_102.txt
3363, Yes,837," ,",-5.246972,5.246972,llama-2-7b@q8_0_102.txt
837," ,",345, you,-3.9949841,3.9949841,llama-2-7b@q8_0_102.txt
345, you,460, can,-2.082863,2.082863,llama-2-7b@q8_0_102.txt
460, can,837," ,",-6.7160892,6.7160892,llama-2-7b@q8_0_102.txt
837," ,",290, and,-3.1919994,3.1919994,llama-2-7b@q8_0_102.txt
290, and,340, it,-3.1661537,3.1661537,llama-2-7b@q8_0_102.txt
340, it,6,',-10.353572,10.353572,llama-2-7b@q8_0_102.txt
6,',264, s,-1.3988513,1.3988513,llama-2-7b@q8_0_102.txt
264, s,1016, going,-4.29733,4.29733,llama-2-7b@q8_0_102.txt
1016, going,284, to,-0.24500386,0.24500386,llama-2-7b@q8_0_102.txt
284, to,787, make,-3.2284606,3.2284606,llama-2-7b@q8_0_102.txt
787, make,477, all,-4.5931454,4.5931454,llama-2-7b@q8_0_102.txt
477, all,262, the,-1.0038245,1.0038245,llama-2-7b@q8_0_102.txt
262, the,3580, difference,-0.44725388,0.44725388,llama-2-7b@q8_0_102.txt
3580, difference,287, in,-1.9875344,1.9875344,llama-2-7b@q8_0_102.txt
287, in,262, the,-1.6147702,1.6147702,llama-2-7b@q8_0_102.txt
262, the,995, world,-0.16824137,0.16824137,llama-2-7b@q8_0_102.txt
995, world,284, to,-4.690656,4.690656,llama-2-7b@q8_0_102.txt
284, to,534, your,-3.076564,3.076564,llama-2-7b@q8_0_102.txt
534, your,1535, health,-3.1724272,3.1724272,llama-2-7b@q8_0_102.txt
1535, health,764, .,-2.8507433,2.8507433,llama-2-7b@q8_0_102.txt
764, .,632, It,-3.7280912,3.7280912,llama-2-7b@q8_0_102.txt
632, It,338,'s,-1.625426,1.625426,llama-2-7b@q8_0_102.txt
338,'s,644, what,-4.5690904,4.5690904,llama-2-7b@q8_0_102.txt
644, what,484, they,-4.4888535,4.4888535,llama-2-7b@q8_0_102.txt
484, they,869, call,-2.458582,2.458582,llama-2-7b@q8_0_102.txt
869, call,5503, stress,-8.07542,8.07542,llama-2-7b@q8_0_102.txt
5503, stress,8259, relief,-2.0247066,2.0247066,llama-2-7b@q8_0_102.txt
8259, relief,764, .,-1.1930202,1.1930202,llama-2-7b@q8_0_102.txt
764, .,366," """,-3.667191,3.667191,llama-2-7b@q8_0_102.txt
366," """,198,"
",-1.7240077,1.7240077,llama-2-7b@q8_0_102.txt
198,"
",198,"
",-0.5080653,0.5080653,llama-2-7b@q8_0_102.txt
198,"
",1,"""",-2.906791,2.906791,llama-2-7b@q8_0_102.txt
1,"""",36957, Stress,-4.8415885,4.8415885,llama-2-7b@q8_0_102.txt
36957, Stress,8259, relief,-1.3311402,1.3311402,llama-2-7b@q8_0_102.txt
8259, relief,5633, ?,-5.63735,5.63735,llama-2-7b@q8_0_102.txt
5633, ?,1867, What,-3.5086277,3.5086277,llama-2-7b@q8_0_102.txt
1867, What,319, on,-6.6779923,6.6779923,llama-2-7b@q8_0_102.txt
319, on,4534, earth,-0.09764992,0.09764992,llama-2-7b@q8_0_102.txt
4534, earth,466, do,-2.1961844,2.1961844,llama-2-7b@q8_0_102.txt
466, do,345, you,-0.31873164,0.31873164,llama-2-7b@q8_0_102.txt
345, you,1612, mean,-1.1039761,1.1039761,llama-2-7b@q8_0_102.txt
1612, mean,416, by,-1.6658101,1.6658101,llama-2-7b@q8_0_102.txt
416, by,326, that,-0.61740214,0.61740214,llama-2-7b@q8_0_102.txt
326, that,5633, ?,-0.69679147,0.69679147,llama-2-7b@q8_0_102.txt
5633, ?,366," """,-0.791277,0.791277,llama-2-7b@q8_0_102.txt
366," """,198,"
",-0.44985798,0.44985798,llama-2-7b@q8_0_102.txt
198,"
",198,"
",-0.0002381518,0.0002381518,llama-2-7b@q8_0_102.txt
198,"
",464,The,-4.706016,4.706016,llama-2-7b@q8_0_102.txt
464,The,6253, doctor,-5.062004,5.062004,llama-2-7b@q8_0_102.txt
6253, doctor,318, is,-3.2461605,3.2461605,llama-2-7b@q8_0_102.txt
318, is,10574, silent,-5.2655125,5.2655125,llama-2-7b@q8_0_102.txt
10574, silent,329, for,-1.3227377,1.3227377,llama-2-7b@q8_0_102.txt
329, for,257, a,-0.27090085,0.27090085,llama-2-7b@q8_0_102.txt
257, a,1178, few,-2.0142765,2.0142765,llama-2-7b@q8_0_102.txt
1178, few,4201, seconds,-0.46803916,0.46803916,llama-2-7b@q8_0_102.txt
