token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",19061, Sorry,-11.651616,11.651616,llama-2-7b@q8_0_275.txt
19061, Sorry,16133, mate,-6.261567,6.261567,llama-2-7b@q8_0_275.txt
16133, mate,837," ,",-5.850589,5.850589,llama-2-7b@q8_0_275.txt
837," ,",17753, gotta,-9.574407,9.574407,llama-2-7b@q8_0_275.txt
17753, gotta,467, go,-1.9160336,1.9160336,llama-2-7b@q8_0_275.txt
467, go,764, .,-4.2947893,4.2947893,llama-2-7b@q8_0_275.txt
764, .,366," """,-3.910491,3.910491,llama-2-7b@q8_0_275.txt
366," """,198,"
",-1.3459132,1.3459132,llama-2-7b@q8_0_275.txt
198,"
",198,"
",-0.033140667,0.033140667,llama-2-7b@q8_0_275.txt
198,"
",464,The,-3.8472157,3.8472157,llama-2-7b@q8_0_275.txt
464,The,3516, guy,-5.8484616,5.8484616,llama-2-7b@q8_0_275.txt
3516, guy,1422, didn,-5.193411,5.193411,llama-2-7b@q8_0_275.txt
1422, didn,470,'t,-0.0012185299,0.0012185299,llama-2-7b@q8_0_275.txt
470,'t,1283, seem,-3.389855,3.389855,llama-2-7b@q8_0_275.txt
1283, seem,284, to,-0.6623708,0.6623708,llama-2-7b@q8_0_275.txt
284, to,1011, take,-4.840319,4.840319,llama-2-7b@q8_0_275.txt
1011, take,340, it,-2.019632,2.019632,llama-2-7b@q8_0_275.txt
340, it,7620, personally,-3.262981,3.262981,llama-2-7b@q8_0_275.txt
7620, personally,13,.,-1.0879604,1.0879604,llama-2-7b@q8_0_275.txt
13,.,679, He,-1.978228,1.978228,llama-2-7b@q8_0_275.txt
679, He,6807, walked,-5.435854,5.435854,llama-2-7b@q8_0_275.txt
6807, walked,572, off,-2.3534393,2.3534393,llama-2-7b@q8_0_275.txt
572, off,290, and,-2.4440455,2.4440455,llama-2-7b@q8_0_275.txt
290, and,314, I,-4.87603,4.87603,llama-2-7b@q8_0_275.txt
314, I,9153, headed,-5.591856,5.591856,llama-2-7b@q8_0_275.txt
9153, headed,736, back,-1.1618522,1.1618522,llama-2-7b@q8_0_275.txt
736, back,656, into,-2.6866627,2.6866627,llama-2-7b@q8_0_275.txt
656, into,262, the,-0.35577774,0.35577774,llama-2-7b@q8_0_275.txt
262, the,4512, train,-5.89301,5.89301,llama-2-7b@q8_0_275.txt
4512, train,4429, station,-0.7222932,0.7222932,llama-2-7b@q8_0_275.txt
4429, station,810, where,-3.6885896,3.6885896,llama-2-7b@q8_0_275.txt
810, where,262, the,-2.5364873,2.5364873,llama-2-7b@q8_0_275.txt
262, the,1323, bus,-4.24024,4.24024,llama-2-7b@q8_0_275.txt
1323, bus,561, would,-4.4542103,4.4542103,llama-2-7b@q8_0_275.txt
561, would,307, be,-1.912358,1.912358,llama-2-7b@q8_0_275.txt
307, be,4305, leaving,-2.4537532,2.4537532,llama-2-7b@q8_0_275.txt
4305, leaving,422, from,-3.5968692,3.5968692,llama-2-7b@q8_0_275.txt
422, from,764, .,-3.0069144,3.0069144,llama-2-7b@q8_0_275.txt
764, .,198,"
",-1.6430005,1.6430005,llama-2-7b@q8_0_275.txt
198,"
",40,I,-12.753322,12.753322,llama-2-7b@q8_0_275.txt
40,I,550, had,-3.299634,3.299634,llama-2-7b@q8_0_275.txt
550, had,11564, forgotten,-6.3922515,6.3922515,llama-2-7b@q8_0_275.txt
11564, forgotten,616, my,-3.153967,3.153967,llama-2-7b@q8_0_275.txt
616, my,4676, camera,-6.0974503,6.0974503,llama-2-7b@q8_0_275.txt
4676, camera,319, on,-4.376294,4.376294,llama-2-7b@q8_0_275.txt
319, on,262, the,-1.1624762,1.1624762,llama-2-7b@q8_0_275.txt
262, the,1323, bus,-1.8747929,1.8747929,llama-2-7b@q8_0_275.txt
1323, bus,618, when,-3.101038,3.101038,llama-2-7b@q8_0_275.txt
618, when,356, we,-3.2440279,3.2440279,llama-2-7b@q8_0_275.txt
