token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",3878, Great,-9.960392,9.960392,llama-2-7b@q8_0_242.txt
3878, Great,3081, quality,-7.26475,7.26475,llama-2-7b@q8_0_242.txt
3081, quality,290, and,-2.73486,2.73486,llama-2-7b@q8_0_242.txt
290, and,3073, looks,-4.5240498,4.5240498,llama-2-7b@q8_0_242.txt
3073, looks,4998, amazing,-4.034337,4.034337,llama-2-7b@q8_0_242.txt
4998, amazing,319, on,-3.121141,3.121141,llama-2-7b@q8_0_242.txt
319, on,616, my,-1.1189588,1.1189588,llama-2-7b@q8_0_242.txt
616, my,15980, wrist,-5.4675455,5.4675455,llama-2-7b@q8_0_242.txt
15980, wrist,13,.,-1.0095606,1.0095606,llama-2-7b@q8_0_242.txt
13,.,5896, Love,-5.3179517,5.3179517,llama-2-7b@q8_0_242.txt
5896, Love,340, it,-1.3789263,1.3789263,llama-2-7b@q8_0_242.txt
340, it,0,!,-1.2594419,1.2594419,llama-2-7b@q8_0_242.txt
0,!,366," """,-6.2491364,6.2491364,llama-2-7b@q8_0_242.txt
366," """,198,"
",-1.3321991,1.3321991,llama-2-7b@q8_0_242.txt
198,"
",198,"
",-0.0019444384,0.0019444384,llama-2-7b@q8_0_242.txt
198,"
",1,"""",-1.6712577,1.6712577,llama-2-7b@q8_0_242.txt
1,"""",22301, Worth,-6.550557,6.550557,llama-2-7b@q8_0_242.txt
22301, Worth,790, every,-1.7208946,1.7208946,llama-2-7b@q8_0_242.txt
790, every,26369, penny,-0.05821397,0.05821397,llama-2-7b@q8_0_242.txt
26369, penny,5145, !,-5.3935213,5.3935213,llama-2-7b@q8_0_242.txt
5145, !,23181, Amazing,-5.265657,5.265657,llama-2-7b@q8_0_242.txt
23181, Amazing,1720, product,-2.400186,2.400186,llama-2-7b@q8_0_242.txt
1720, product,290, and,-2.21747,2.21747,llama-2-7b@q8_0_242.txt
290, and,845, very,-3.4235308,3.4235308,llama-2-7b@q8_0_242.txt
845, very,2562, easy,-2.4684234,2.4684234,llama-2-7b@q8_0_242.txt
2562, easy,284, to,-0.051747352,0.051747352,llama-2-7b@q8_0_242.txt
284, to,779, use,-0.23223466,0.23223466,llama-2-7b@q8_0_242.txt
779, use,13,.,-0.48135555,0.48135555,llama-2-7b@q8_0_242.txt
13,.,38254, Highly,-4.9556017,4.9556017,llama-2-7b@q8_0_242.txt
38254, Highly,4313, recommend,-0.323482,0.323482,llama-2-7b@q8_0_242.txt
4313, recommend,284, to,-3.3632529,3.3632529,llama-2-7b@q8_0_242.txt
284, to,2506, everyone,-2.2900312,2.2900312,llama-2-7b@q8_0_242.txt
2506, everyone,526,".""",-5.391983,5.391983,llama-2-7b@q8_0_242.txt
526,".""",198,"
",-0.20699061,0.20699061,llama-2-7b@q8_0_242.txt
198,"
",198,"
",-0.00033480284,0.00033480284,llama-2-7b@q8_0_242.txt
198,"
",1,"""",-0.1753152,0.1753152,llama-2-7b@q8_0_242.txt
1,"""",632, It,-5.0834165,5.0834165,llama-2-7b@q8_0_242.txt
632, It,338,'s,-1.0483688,1.0483688,llama-2-7b@q8_0_242.txt
338,'s,5543, absolutely,-5.6628213,5.6628213,llama-2-7b@q8_0_242.txt
5543, absolutely,18857, gorgeous,-3.6186361,3.6186361,llama-2-7b@q8_0_242.txt
18857, gorgeous,37867, !!,-4.228627,4.228627,llama-2-7b@q8_0_242.txt
37867, !!,383, The,-3.4716933,3.4716933,llama-2-7b@q8_0_242.txt
383, The,1266, best,-4.38844,4.38844,llama-2-7b@q8_0_242.txt
1266, best,2342, watch,-4.663857,4.663857,llama-2-7b@q8_0_242.txt
2342, watch,1683, ever,-2.3104181,2.3104181,llama-2-7b@q8_0_242.txt
1683, ever,10185,!!!,-3.3696594,3.3696594,llama-2-7b@q8_0_242.txt
10185,!!!,2474,"!""",-5.9694366,5.9694366,llama-2-7b@q8_0_242.txt
