token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1026,It,3578, allows,-7.875035,7.875035,mistral-7b-instruct-v0.1@q8_0_151.txt
3578, allows,606, them,-3.9670575,3.9670575,mistral-7b-instruct-v0.1@q8_0_151.txt
606, them,284, to,-0.057632342,0.057632342,mistral-7b-instruct-v0.1@q8_0_151.txt
284, to,1895, access,-5.091526,5.091526,mistral-7b-instruct-v0.1@q8_0_151.txt
1895, access,1593, important,-6.428805,6.428805,mistral-7b-instruct-v0.1@q8_0_151.txt
1593, important,1366, data,-1.586829,1.586829,mistral-7b-instruct-v0.1@q8_0_151.txt
1366, data,290, and,-2.3842013,2.3842013,mistral-7b-instruct-v0.1@q8_0_151.txt
290, and,10996, communicate,-5.8357277,5.8357277,mistral-7b-instruct-v0.1@q8_0_151.txt
10996, communicate,351, with,-0.7821622,0.7821622,mistral-7b-instruct-v0.1@q8_0_151.txt
351, with,4409, employees,-6.29544,6.29544,mistral-7b-instruct-v0.1@q8_0_151.txt
4409, employees,3538, easily,-5.25973,5.25973,mistral-7b-instruct-v0.1@q8_0_151.txt
3538, easily,13,.,-0.89649737,0.89649737,mistral-7b-instruct-v0.1@q8_0_151.txt
13,.,12032, Additionally,-5.942389,5.942389,mistral-7b-instruct-v0.1@q8_0_151.txt
12032, Additionally,11,",",-0.057287708,0.057287708,mistral-7b-instruct-v0.1@q8_0_151.txt
11,",",340, it,-1.755342,1.755342,mistral-7b-instruct-v0.1@q8_0_151.txt
340, it,460, can,-3.2822223,3.2822223,mistral-7b-instruct-v0.1@q8_0_151.txt
460, can,2620, increase,-5.33483,5.33483,mistral-7b-instruct-v0.1@q8_0_151.txt
2620, increase,13714, productivity,-1.5626669,1.5626669,mistral-7b-instruct-v0.1@q8_0_151.txt
13714, productivity,416, by,-2.0064526,2.0064526,mistral-7b-instruct-v0.1@q8_0_151.txt
416, by,5086, allowing,-2.093571,2.093571,mistral-7b-instruct-v0.1@q8_0_151.txt
5086, allowing,4409, employees,-1.3509314,1.3509314,mistral-7b-instruct-v0.1@q8_0_151.txt
4409, employees,284, to,-0.09667832,0.09667832,mistral-7b-instruct-v0.1@q8_0_151.txt
284, to,670, work,-3.5157223,3.5157223,mistral-7b-instruct-v0.1@q8_0_151.txt
670, work,319, on,-2.649528,2.649528,mistral-7b-instruct-v0.1@q8_0_151.txt
319, on,511, their,-2.0042353,2.0042353,mistral-7b-instruct-v0.1@q8_0_151.txt
511, their,8861, tasks,-5.2991014,5.2991014,mistral-7b-instruct-v0.1@q8_0_151.txt
8861, tasks,11640, simultaneously,-5.4991837,5.4991837,mistral-7b-instruct-v0.1@q8_0_151.txt
11640, simultaneously,1231, without,-3.0636024,3.0636024,mistral-7b-instruct-v0.1@q8_0_151.txt
1231, without,41728, interruption,-4.178651,4.178651,mistral-7b-instruct-v0.1@q8_0_151.txt
41728, interruption,13,.,-0.37680593,0.37680593,mistral-7b-instruct-v0.1@q8_0_151.txt
13,.,14674, Overall,-7.5197945,7.5197945,mistral-7b-instruct-v0.1@q8_0_151.txt
14674, Overall,11,",",-0.114930436,0.114930436,mistral-7b-instruct-v0.1@q8_0_151.txt
11,",",1602, equ,-11.256433,11.256433,mistral-7b-instruct-v0.1@q8_0_151.txt
1602, equ,4501,ipping,-0.20587504,0.20587504,mistral-7b-instruct-v0.1@q8_0_151.txt
4501,ipping,674, our,-4.110242,4.110242,mistral-7b-instruct-v0.1@q8_0_151.txt
674, our,1664, company,-3.9086847,3.9086847,mistral-7b-instruct-v0.1@q8_0_151.txt
1664, company,351, with,-0.13495694,0.13495694,mistral-7b-instruct-v0.1@q8_0_151.txt
351, with,257, a,-2.5741367,2.5741367,mistral-7b-instruct-v0.1@q8_0_151.txt
257, a,3127, network,-5.1769595,5.1769595,mistral-7b-instruct-v0.1@q8_0_151.txt
3127, network,286, of,-0.41583222,0.41583222,mistral-7b-instruct-v0.1@q8_0_151.txt
286, of,670, work,-6.3930926,6.3930926,mistral-7b-instruct-v0.1@q8_0_151.txt
670, work,301,st,-2.2172205,2.2172205,mistral-7b-instruct-v0.1@q8_0_151.txt
301,st,602,ations,-0.00024494508,0.00024494508,mistral-7b-instruct-v0.1@q8_0_151.txt
602,ations,379, at,-5.7769613,5.7769613,mistral-7b-instruct-v0.1@q8_0_151.txt
379, at,790, every,-3.2700353,3.2700353,mistral-7b-instruct-v0.1@q8_0_151.txt
790, every,2607, office,-5.546599,5.546599,mistral-7b-instruct-v0.1@q8_0_151.txt
2607, office,290, and,-2.6697617,2.6697617,mistral-7b-instruct-v0.1@q8_0_151.txt
290, and,905, show,-9.028137,9.028137,mistral-7b-instruct-v0.1@q8_0_151.txt
905, show,3823,room,-0.49917904,0.49917904,mistral-7b-instruct-v0.1@q8_0_151.txt
3823,room,318, is,-1.6589057,1.6589057,mistral-7b-instruct-v0.1@q8_0_151.txt
318, is,257, a,-0.9639729,0.9639729,mistral-7b-instruct-v0.1@q8_0_151.txt
257, a,3306, necessary,-5.2462053,5.2462053,mistral-7b-instruct-v0.1@q8_0_151.txt
3306, necessary,2239, step,-0.89360565,0.89360565,mistral-7b-instruct-v0.1@q8_0_151.txt
2239, step,3371, towards,-1.8206033,1.8206033,mistral-7b-instruct-v0.1@q8_0_151.txt
3371, towards,3660, modern,-5.877554,5.877554,mistral-7b-instruct-v0.1@q8_0_151.txt
3660, modern,2890,izing,-0.17214616,0.17214616,mistral-7b-instruct-v0.1@q8_0_151.txt
2890,izing,674, our,-0.7908412,0.7908412,mistral-7b-instruct-v0.1@q8_0_151.txt
674, our,4560, operations,-4.343703,4.343703,mistral-7b-instruct-v0.1@q8_0_151.txt
4560, operations,13,.,-0.6917862,0.6917862,mistral-7b-instruct-v0.1@q8_0_151.txt
