token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",2949,No,-7.1921434,7.1921434,llama-2-7b@q8_0_254.txt
2949,No,764, .,-7.6221952,7.6221952,llama-2-7b@q8_0_254.txt
764, .,314, I,-4.9231396,4.9231396,llama-2-7b@q8_0_254.txt
314, I,1807, thought,-4.982864,4.982864,llama-2-7b@q8_0_254.txt
1807, thought,356, we,-2.754423,2.754423,llama-2-7b@q8_0_254.txt
356, we,1244, might,-4.2309046,4.2309046,llama-2-7b@q8_0_254.txt
1244, might,2648, share,-7.19674,7.19674,llama-2-7b@q8_0_254.txt
2648, share,262, the,-1.9460869,1.9460869,llama-2-7b@q8_0_254.txt
262, the,7072, restaurant,-6.863302,6.863302,llama-2-7b@q8_0_254.txt
7072, restaurant,351, with,-2.0848737,2.0848737,llama-2-7b@q8_0_254.txt
351, with,584, other,-3.5553212,3.5553212,llama-2-7b@q8_0_254.txt
584, other,4297, customers,-4.3934526,4.3934526,llama-2-7b@q8_0_254.txt
4297, customers,13,.,-1.5592264,1.5592264,llama-2-7b@q8_0_254.txt
13,.,366," """,-5.049654,5.049654,llama-2-7b@q8_0_254.txt
366," """,198,"
",-2.0425541,2.0425541,llama-2-7b@q8_0_254.txt
198,"
",198,"
",-0.06062642,0.06062642,llama-2-7b@q8_0_254.txt
198,"
",1,"""",-1.410928,1.410928,llama-2-7b@q8_0_254.txt
1,"""",5779,Well,-3.6330297,3.6330297,llama-2-7b@q8_0_254.txt
5779,Well,837," ,",-5.584186,5.584186,llama-2-7b@q8_0_254.txt
837," ,",611, if,-3.8573542,3.8573542,llama-2-7b@q8_0_254.txt
611, if,326, that,-3.1840165,3.1840165,llama-2-7b@q8_0_254.txt
326, that,338,'s,-0.5813977,0.5813977,llama-2-7b@q8_0_254.txt
338,'s,644, what,-1.524668,1.524668,llama-2-7b@q8_0_254.txt
644, what,345, you,-0.55647016,0.55647016,llama-2-7b@q8_0_254.txt
345, you,765, want,-1.0171269,1.0171269,llama-2-7b@q8_0_254.txt
765, want,837," ,",-3.1150007,3.1150007,llama-2-7b@q8_0_254.txt
837," ,",314, I,-1.9133226,1.9133226,llama-2-7b@q8_0_254.txt
314, I,11691, suppose,-4.6204166,4.6204166,llama-2-7b@q8_0_254.txt
11691, suppose,356, we,-1.9761184,1.9761184,llama-2-7b@q8_0_254.txt
356, we,460, can,-0.83904606,0.83904606,llama-2-7b@q8_0_254.txt
