token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",887, But,-7.8558016,7.8558016,llama-2-7b@q8_0_29.txt
887, But,2125, isn,-7.9778657,7.9778657,llama-2-7b@q8_0_29.txt
2125, isn,470,'t,-0.0003407613,0.0003407613,llama-2-7b@q8_0_29.txt
470,'t,340, it,-1.3897957,1.3897957,llama-2-7b@q8_0_29.txt
340, it,11004, remarkable,-6.1473637,6.1473637,llama-2-7b@q8_0_29.txt
11004, remarkable,326, that,-0.4727942,0.4727942,llama-2-7b@q8_0_29.txt
326, that,339, he,-3.6495838,3.6495838,llama-2-7b@q8_0_29.txt
339, he,815, should,-5.50584,5.50584,llama-2-7b@q8_0_29.txt
815, should,407, not,-3.3230457,3.3230457,llama-2-7b@q8_0_29.txt
407, not,307, be,-1.2377439,1.2377439,llama-2-7b@q8_0_29.txt
307, be,9392, invited,-6.1874537,6.1874537,llama-2-7b@q8_0_29.txt
9392, invited,517, more,-8.250052,8.250052,llama-2-7b@q8_0_29.txt
517, more,1690, often,-2.4806604,2.4806604,llama-2-7b@q8_0_29.txt
1690, often,11,",",-2.7679524,2.7679524,llama-2-7b@q8_0_29.txt
11,",",1201, since,-3.7015312,3.7015312,llama-2-7b@q8_0_29.txt
1201, since,339, he,-1.0995395,1.0995395,llama-2-7b@q8_0_29.txt
339, he,318, is,-1.3873315,1.3873315,llama-2-7b@q8_0_29.txt
318, is,523, so,-3.3887794,3.3887794,llama-2-7b@q8_0_29.txt
523, so,16245, fond,-5.7547703,5.7547703,llama-2-7b@q8_0_29.txt
16245, fond,286, of,-0.017218158,0.017218158,llama-2-7b@q8_0_29.txt
286, of,674, our,-6.575043,6.575043,llama-2-7b@q8_0_29.txt
674, our,3592, society,-5.000313,5.000313,llama-2-7b@q8_0_29.txt
3592, society,30,?,-1.0382168,1.0382168,llama-2-7b@q8_0_29.txt
30,?,366," """,-4.6455345,4.6455345,llama-2-7b@q8_0_29.txt
366," """,198,"
",-5.274132,5.274132,llama-2-7b@q8_0_29.txt
198,"
",198,"
",-0.058702525,0.058702525,llama-2-7b@q8_0_29.txt
198,"
",1,"""",-2.3683348,2.3683348,llama-2-7b@q8_0_29.txt
1,"""",314, I,-4.4213552,4.4213552,llama-2-7b@q8_0_29.txt
314, I,11691, suppose,-4.15959,4.15959,llama-2-7b@q8_0_29.txt
11691, suppose,523, so,-2.5426173,2.5426173,llama-2-7b@q8_0_29.txt
523, so,11,",",-1.7617049,1.7617049,llama-2-7b@q8_0_29.txt
11,",",475, but,-2.0916762,2.0916762,llama-2-7b@q8_0_29.txt
475, but,314, I,-1.2244055,1.2244055,llama-2-7b@q8_0_29.txt
314, I,466, do,-3.0963366,3.0963366,llama-2-7b@q8_0_29.txt
466, do,407, not,-0.33367532,0.33367532,llama-2-7b@q8_0_29.txt
407, not,766, see,-2.5877936,2.5877936,llama-2-7b@q8_0_29.txt
766, see,644, what,-3.5388997,3.5388997,llama-2-7b@q8_0_29.txt
644, what,326, that,-4.0480165,4.0480165,llama-2-7b@q8_0_29.txt
326, that,468, has,-4.7126703,4.7126703,llama-2-7b@q8_0_29.txt
468, has,284, to,-0.22359312,0.22359312,llama-2-7b@q8_0_29.txt
284, to,466, do,-0.02110348,0.02110348,llama-2-7b@q8_0_29.txt
466, do,351, with,-0.002168805,0.002168805,llama-2-7b@q8_0_29.txt
351, with,262, the,-2.1346865,2.1346865,llama-2-7b@q8_0_29.txt
262, the,1109, fact,-2.4503534,2.4503534,llama-2-7b@q8_0_29.txt
1109, fact,13,.,-4.6941004,4.6941004,llama-2-7b@q8_0_29.txt
13,.,366," """,-3.0379634,3.0379634,llama-2-7b@q8_0_29.txt
