token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1639,You,1053,'ve,-5.5189238,5.5189238,mistral-7b-instruct-v0.1@q8_0_195.txt
1053,'ve,587, been,-2.435032,2.435032,mistral-7b-instruct-v0.1@q8_0_195.txt
587, been,11065, studying,-6.6375923,6.6375923,mistral-7b-instruct-v0.1@q8_0_195.txt
11065, studying,428, this,-3.0924864,3.0924864,mistral-7b-instruct-v0.1@q8_0_195.txt
428, this,1242, art,-5.9063215,5.9063215,mistral-7b-instruct-v0.1@q8_0_195.txt
1242, art,329, for,-0.8769343,0.8769343,mistral-7b-instruct-v0.1@q8_0_195.txt
329, for,812, years,-2.4007273,2.4007273,mistral-7b-instruct-v0.1@q8_0_195.txt
812, years,290, and,-1.511188,1.511188,mistral-7b-instruct-v0.1@q8_0_195.txt
290, and,423, have,-2.7391331,2.7391331,mistral-7b-instruct-v0.1@q8_0_195.txt
423, have,1775, seen,-2.8372211,2.8372211,mistral-7b-instruct-v0.1@q8_0_195.txt
1775, seen,340, it,-1.6846491,1.6846491,mistral-7b-instruct-v0.1@q8_0_195.txt
340, it,670, work,-4.2807565,4.2807565,mistral-7b-instruct-v0.1@q8_0_195.txt
670, work,12925, countless,-6.7282324,6.7282324,mistral-7b-instruct-v0.1@q8_0_195.txt
12925, countless,1661, times,-0.033293113,0.033293113,mistral-7b-instruct-v0.1@q8_0_195.txt
1661, times,13,.,-1.0127695,1.0127695,mistral-7b-instruct-v0.1@q8_0_195.txt
13,.,921, You,-2.9750662,2.9750662,mistral-7b-instruct-v0.1@q8_0_195.txt
921, You,3774, trust,-9.038932,9.038932,mistral-7b-instruct-v0.1@q8_0_195.txt
3774, trust,287, in,-3.3711567,3.3711567,mistral-7b-instruct-v0.1@q8_0_195.txt
287, in,3511, yourself,-2.7973433,2.7973433,mistral-7b-instruct-v0.1@q8_0_195.txt
3511, yourself,290, and,-1.1322988,1.1322988,mistral-7b-instruct-v0.1@q8_0_195.txt
290, and,534, your,-1.917333,1.917333,mistral-7b-instruct-v0.1@q8_0_195.txt
534, your,7883, abilities,-2.7151997,2.7151997,mistral-7b-instruct-v0.1@q8_0_195.txt
7883, abilities,13,.,-1.450856,1.450856,mistral-7b-instruct-v0.1@q8_0_195.txt
13,.,1406, So,-4.229432,4.229432,mistral-7b-instruct-v0.1@q8_0_195.txt
1406, So,11,",",-2.2014935,2.2014935,mistral-7b-instruct-v0.1@q8_0_195.txt
11,",",1309, let,-3.8485646,3.8485646,mistral-7b-instruct-v0.1@q8_0_195.txt
1309, let,338,'s,-0.34909093,0.34909093,mistral-7b-instruct-v0.1@q8_0_195.txt
338,'s,2962, focus,-5.602354,5.602354,mistral-7b-instruct-v0.1@q8_0_195.txt
2962, focus,319, on,-0.12200481,0.12200481,mistral-7b-instruct-v0.1@q8_0_195.txt
319, on,262, the,-2.000556,2.000556,mistral-7b-instruct-v0.1@q8_0_195.txt
262, the,3967, positive,-5.635934,5.635934,mistral-7b-instruct-v0.1@q8_0_195.txt
3967, positive,8055, outcome,-7.9082546,7.9082546,mistral-7b-instruct-v0.1@q8_0_195.txt
8055, outcome,2427, instead,-5.966296,5.966296,mistral-7b-instruct-v0.1@q8_0_195.txt
2427, instead,286, of,-0.43909085,0.43909085,mistral-7b-instruct-v0.1@q8_0_195.txt
286, of,18916, worrying,-3.3141334,3.3141334,mistral-7b-instruct-v0.1@q8_0_195.txt
18916, worrying,546, about,-0.113134205,0.113134205,mistral-7b-instruct-v0.1@q8_0_195.txt
546, about,644, what,-2.236183,2.236183,mistral-7b-instruct-v0.1@q8_0_195.txt
644, what,611, if,-6.0648503,6.0648503,mistral-7b-instruct-v0.1@q8_0_195.txt
611, if,82,s,-0.741769,0.741769,mistral-7b-instruct-v0.1@q8_0_195.txt
82,s,13,.,-1.4618369,1.4618369,mistral-7b-instruct-v0.1@q8_0_195.txt
13,.,11436, Remember,-6.11469,6.11469,mistral-7b-instruct-v0.1@q8_0_195.txt
11436, Remember,11,",",-0.87877506,0.87877506,mistral-7b-instruct-v0.1@q8_0_195.txt
11,",",345, you,-2.013951,2.013951,mistral-7b-instruct-v0.1@q8_0_195.txt
345, you,460, can,-2.2017632,2.2017632,mistral-7b-instruct-v0.1@q8_0_195.txt
460, can,1464, always,-2.8310976,2.8310976,mistral-7b-instruct-v0.1@q8_0_195.txt
1464, always,1949, try,-4.0789065,4.0789065,mistral-7b-instruct-v0.1@q8_0_195.txt
1949, try,757, again,-3.0332391,3.0332391,mistral-7b-instruct-v0.1@q8_0_195.txt
757, again,290, and,-2.458376,2.458376,mistral-7b-instruct-v0.1@q8_0_195.txt
290, and,2987, improve,-5.0020175,5.0020175,mistral-7b-instruct-v0.1@q8_0_195.txt
2987, improve,351, with,-4.5182123,4.5182123,mistral-7b-instruct-v0.1@q8_0_195.txt
351, with,1123, each,-3.0504038,3.0504038,mistral-7b-instruct-v0.1@q8_0_195.txt
1123, each,3357, practice,-3.1811442,3.1811442,mistral-7b-instruct-v0.1@q8_0_195.txt
3357, practice,13,.,-0.32668698,0.32668698,mistral-7b-instruct-v0.1@q8_0_195.txt
