token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",40,I,-4.608011,4.608011,mistral-7b-instruct-v0.1@q8_0_201.txt
40,I,1549,'d,-4.2561293,4.2561293,mistral-7b-instruct-v0.1@q8_0_201.txt
1549,'d,1842, love,-2.4594102,2.4594102,mistral-7b-instruct-v0.1@q8_0_201.txt
1842, love,284, to,-0.1714892,0.1714892,mistral-7b-instruct-v0.1@q8_0_201.txt
284, to,11,",",-4.7062974,4.7062974,mistral-7b-instruct-v0.1@q8_0_201.txt
11,",",475, but,-0.5308284,0.5308284,mistral-7b-instruct-v0.1@q8_0_201.txt
475, but,314, I,-0.88224137,0.88224137,mistral-7b-instruct-v0.1@q8_0_201.txt
314, I,1541, already,-6.9095507,6.9095507,mistral-7b-instruct-v0.1@q8_0_201.txt
1541, already,423, have,-1.0258362,1.0258362,mistral-7b-instruct-v0.1@q8_0_201.txt
423, have,3352, plans,-4.932903,4.932903,mistral-7b-instruct-v0.1@q8_0_201.txt
3352, plans,326, that,-3.630512,3.630512,mistral-7b-instruct-v0.1@q8_0_201.txt
326, that,1110, day,-8.21298,8.21298,mistral-7b-instruct-v0.1@q8_0_201.txt
1110, day,13,.,-1.8893032,1.8893032,mistral-7b-instruct-v0.1@q8_0_201.txt
13,.,4231, Are,-6.755064,6.755064,mistral-7b-instruct-v0.1@q8_0_201.txt
4231, Are,612, there,-3.2344477,3.2344477,mistral-7b-instruct-v0.1@q8_0_201.txt
612, there,597, any,-0.6808942,0.6808942,mistral-7b-instruct-v0.1@q8_0_201.txt
597, any,584, other,-1.7669228,1.7669228,mistral-7b-instruct-v0.1@q8_0_201.txt
584, other,3307, details,-5.4183526,5.4183526,mistral-7b-instruct-v0.1@q8_0_201.txt
3307, details,314, I,-2.0240412,2.0240412,mistral-7b-instruct-v0.1@q8_0_201.txt
314, I,460, can,-1.3451217,1.3451217,mistral-7b-instruct-v0.1@q8_0_201.txt
460, can,1037, help,-3.9921367,3.9921367,mistral-7b-instruct-v0.1@q8_0_201.txt
1037, help,351, with,-2.562221,2.562221,mistral-7b-instruct-v0.1@q8_0_201.txt
351, with,1701,"?""",-0.40812516,0.40812516,mistral-7b-instruct-v0.1@q8_0_201.txt
1701,"?""",198,"
",-0.5198873,0.5198873,mistral-7b-instruct-v0.1@q8_0_201.txt
198,"
",198,"
",-0.014080585,0.014080585,mistral-7b-instruct-v0.1@q8_0_201.txt
198,"
",1,"""",-0.9454614,0.9454614,mistral-7b-instruct-v0.1@q8_0_201.txt
1,"""",632, It,-13.392631,13.392631,mistral-7b-instruct-v0.1@q8_0_201.txt
632, It,338,'s,-0.5516827,0.5516827,mistral-7b-instruct-v0.1@q8_0_201.txt
338,'s,257, a,-2.589447,2.589447,mistral-7b-instruct-v0.1@q8_0_201.txt
257, a,1402, small,-4.491253,4.491253,mistral-7b-instruct-v0.1@q8_0_201.txt
1402, small,11228, gathering,-8.4473715,8.4473715,mistral-7b-instruct-v0.1@q8_0_201.txt
