token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",2949,No,-7.1921496,7.1921496,llama-2-7b-chat@q8_0_240.txt
2949,No,11,",",-0.9836092,0.9836092,llama-2-7b-chat@q8_0_240.txt
11,",",314, I,-1.598346,1.598346,llama-2-7b-chat@q8_0_240.txt
314, I,836, don,-1.6035414,1.6035414,llama-2-7b-chat@q8_0_240.txt
836, don,470,'t,-0.00052736205,0.00052736205,llama-2-7b-chat@q8_0_240.txt
470,'t,423, have,-3.0280178,3.0280178,llama-2-7b-chat@q8_0_240.txt
423, have,597, any,-1.3542787,1.3542787,llama-2-7b-chat@q8_0_240.txt
597, any,3283, carry,-11.142989,11.142989,llama-2-7b-chat@q8_0_240.txt
3283, carry,12,-,-1.790174,1.790174,llama-2-7b-chat@q8_0_240.txt
12,-,261,on,-0.15847623,0.15847623,llama-2-7b-chat@q8_0_240.txt
261,on,3709, items,-3.5941594,3.5941594,llama-2-7b-chat@q8_0_240.txt
3709, items,526,".""",-2.5259247,2.5259247,llama-2-7b-chat@q8_0_240.txt
526,".""",198,"
",-0.493623,0.493623,llama-2-7b-chat@q8_0_240.txt
198,"
",198,"
",-0.001045872,0.001045872,llama-2-7b-chat@q8_0_240.txt
198,"
",1,"""",-1.6332161,1.6332161,llama-2-7b-chat@q8_0_240.txt
1,"""",40,I,-2.167808,2.167808,llama-2-7b-chat@q8_0_240.txt
40,I,1101,'m,-1.6282526,1.6282526,llama-2-7b-chat@q8_0_240.txt
1101,'m,7787, afraid,-4.9704447,4.9704447,llama-2-7b-chat@q8_0_240.txt
7787, afraid,314, I,-1.644873,1.644873,llama-2-7b-chat@q8_0_240.txt
314, I,460, can,-2.1645827,2.1645827,llama-2-7b-chat@q8_0_240.txt
460, can,470,'t,-0.18531105,0.18531105,llama-2-7b-chat@q8_0_240.txt
470,'t,466, do,-3.9020162,3.9020162,llama-2-7b-chat@q8_0_240.txt
466, do,326, that,-1.1329498,1.1329498,llama-2-7b-chat@q8_0_240.txt
326, that,13,.,-1.6004449,1.6004449,llama-2-7b-chat@q8_0_240.txt
13,.,632, It,-2.7922883,2.7922883,llama-2-7b-chat@q8_0_240.txt
632, It,338,'s,-0.51916337,0.51916337,llama-2-7b-chat@q8_0_240.txt
338,'s,407, not,-1.9656905,1.9656905,llama-2-7b-chat@q8_0_240.txt
407, not,3142, allowed,-5.8255386,5.8255386,llama-2-7b-chat@q8_0_240.txt
3142, allowed,526,".""",-1.3869241,1.3869241,llama-2-7b-chat@q8_0_240.txt
526,".""",198,"
",-0.11025219,0.11025219,llama-2-7b-chat@q8_0_240.txt
198,"
",198,"
",-0.0002929735,0.0002929735,llama-2-7b-chat@q8_0_240.txt
198,"
",1,"""",-0.56204396,0.56204396,llama-2-7b-chat@q8_0_240.txt
1,"""",40,I,-1.8535995,1.8535995,llama-2-7b-chat@q8_0_240.txt
40,I,766, see,-4.2424865,4.2424865,llama-2-7b-chat@q8_0_240.txt
766, see,326, that,-4.6718984,4.6718984,llama-2-7b-chat@q8_0_240.txt
326, that,345, you,-1.8307036,1.8307036,llama-2-7b-chat@q8_0_240.txt
345, you,423, have,-2.7523508,2.7523508,llama-2-7b-chat@q8_0_240.txt
423, have,257, a,-1.5671723,1.5671723,llama-2-7b-chat@q8_0_240.txt
257, a,1256, lot,-3.2881408,3.2881408,llama-2-7b-chat@q8_0_240.txt
