token_id,token,next_token_id,next_token,log_prob,surprisal,source_file
1,"""",16454,Okay,-10.056667,10.056667,mistral-7b-instruct-v0.1@q8_0_119.txt
16454,Okay,11,",",-0.5546597,0.5546597,mistral-7b-instruct-v0.1@q8_0_119.txt
11,",",880, well,-3.8347783,3.8347783,mistral-7b-instruct-v0.1@q8_0_119.txt
880, well,644, what,-4.7568173,4.7568173,mistral-7b-instruct-v0.1@q8_0_119.txt
644, what,2073, else,-4.547335,4.547335,mistral-7b-instruct-v0.1@q8_0_119.txt
2073, else,423, have,-4.3042727,4.3042727,mistral-7b-instruct-v0.1@q8_0_119.txt
423, have,345, you,-0.79379565,0.79379565,mistral-7b-instruct-v0.1@q8_0_119.txt
345, you,1760, done,-1.1000807,1.1000807,mistral-7b-instruct-v0.1@q8_0_119.txt
1760, done,393, or,-5.7976017,5.7976017,mistral-7b-instruct-v0.1@q8_0_119.txt
393, or,1775, seen,-4.878408,4.878408,mistral-7b-instruct-v0.1@q8_0_119.txt
1775, seen,287, in,-2.584504,2.584504,mistral-7b-instruct-v0.1@q8_0_119.txt
287, in,968, New,-5.0034723,5.0034723,mistral-7b-instruct-v0.1@q8_0_119.txt
968, New,1971, York,-0.43728757,0.43728757,mistral-7b-instruct-v0.1@q8_0_119.txt
1971, York,326, that,-4.430244,4.430244,mistral-7b-instruct-v0.1@q8_0_119.txt
326, that,345, you,-1.2402551,1.2402551,mistral-7b-instruct-v0.1@q8_0_119.txt
345, you,1549,'d,-2.372778,2.372778,mistral-7b-instruct-v0.1@q8_0_119.txt
1549,'d,4313, recommend,-4.9026623,4.9026623,mistral-7b-instruct-v0.1@q8_0_119.txt
4313, recommend,1701,"?""",-1.2852814,1.2852814,mistral-7b-instruct-v0.1@q8_0_119.txt
