filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise,vocab_size,sentence_length,model,dataset,model_class
human_119.csv,79,4.065826640551308,2.745959758758545,0.0004812877159565,22.426488876342773,16.946484307243797,28.09697024304244,,,human_texts,daily_dialog,human
human_9.csv,626,3.6590822048488834,2.17372989654541,5.503549618879333e-05,24.202312469482425,16.11922103263506,26.198481721021583,,,human_texts,cnn_dailymail,human
human_216.csv,689,4.1382407406294,3.014094352722168,0.0001174689314211,17.808683395385742,14.887683687004728,27.325654530360044,,,human_texts,cnn_dailymail,human
human_287.csv,56,5.859174159222415,5.130514621734619,0.0057874582707881,19.33099174499512,20.492869088858946,36.802540315104785,,,human_texts,daily_dialog,human
human_155.csv,89,5.578107287207346,4.048112392425537,0.0810994654893875,27.45147705078125,29.16279107623859,51.563955853783085,,,human_texts,daily_dialog,human
human_44.csv,61,6.464663891915659,5.064624309539795,0.019222991541028,28.407560348510746,35.12602376478641,61.059565596351334,,,human_texts,daily_dialog,human
human_161.csv,1023,4.116662510482116,2.9651482105255127,6.896669219713658e-05,20.78944396972656,16.0118243523135,31.25015161125799,,,human_texts,cnn_dailymail,human
human_228.csv,198,5.299768001612539,4.26501202583313,0.0181347895413637,20.983545303344727,17.15229804449964,33.933368239534154,,,human_texts,writingprompts,human
human_145.csv,529,4.853356111980887,3.625265598297119,0.0001105890842154,22.867725372314453,18.1583643606546,37.08870360930097,,,human_texts,writingprompts,human
human_120.csv,275,6.058529405282302,5.527975559234619,0.033342033624649,24.721229553222656,18.772380458656105,38.28553331060406,,,human_texts,writingprompts,human
human_292.csv,84,5.6434951939043545,4.545455455780029,0.3020206093788147,24.54188537597656,18.664331588760493,33.22472756386643,,,human_texts,daily_dialog,human
human_296.csv,620,4.037935846319247,2.9803143739700317,0.0001203928768518,22.078346252441406,14.100178838412708,25.927231485778055,,,human_texts,cnn_dailymail,human
human_273.csv,655,4.621626598027091,3.642333984375,0.0001021613134071,19.173358917236328,16.562667188930455,31.67750745427205,,,human_texts,cnn_dailymail,human
human_38.csv,701,5.794081735727278,5.164234161376953,0.0018864206504076,19.251848220825195,15.828755921550592,34.220810013904526,,,human_texts,writingprompts,human
human_236.csv,263,4.228073958361397,2.788599967956543,0.0003778093669097,19.79456901550293,18.75078941416654,37.12990144983702,,,human_texts,cnn_dailymail,human
human_145.csv,550,4.227365727757675,3.173786997795105,0.0004099789075553,24.35359764099121,15.970523798769474,31.116499276651854,,,human_texts,cnn_dailymail,human
human_53.csv,1023,4.008257933181954,2.7271509170532227,0.0002778647176455,21.71786880493164,16.100095120327246,29.319465531444727,,,human_texts,cnn_dailymail,human
human_81.csv,102,5.4611839163391025,4.752925872802734,0.0263520255684852,19.795637130737305,17.510947448911672,38.14483663201461,,,human_texts,daily_dialog,human
human_51.csv,80,4.847864659113111,2.852149724960327,0.0006529078818857,23.766151428222656,25.82206828358455,48.22509304714255,,,human_texts,daily_dialog,human
human_290.csv,56,6.697483898739198,5.79189395904541,0.0384252481162548,20.9898738861084,26.97055577127184,53.67177662102832,,,human_texts,daily_dialog,human
human_221.csv,44,5.372977371920239,4.3260180950164795,0.1536670625209808,21.33529090881348,19.11065357355904,32.50329137589795,,,human_texts,daily_dialog,human
human_185.csv,1023,4.270730834736683,3.1089797019958496,8.94312597665703e-06,20.78713035583496,16.316704219977886,31.55792790412109,,,human_texts,cnn_dailymail,human
human_10.csv,800,4.41478736906527,3.422869920730591,0.0001926334225572,23.14110565185547,14.97356995705237,30.192351202976912,,,human_texts,cnn_dailymail,human
human_48.csv,618,4.473731688186119,3.407679557800293,2.6313586204196326e-05,19.7548770904541,18.010622221928223,34.027248821312085,,,human_texts,cnn_dailymail,human
human_138.csv,128,5.064619558514096,3.99456238746643,0.0273895673453807,20.789077758789062,20.110604921109736,36.084674362188366,,,human_texts,daily_dialog,human
human_18.csv,1023,4.273768029706936,3.3263814449310303,0.0001291647495236,18.64034843444824,12.36744865556283,25.184183075643432,,,human_texts,cnn_dailymail,human
human_223.csv,148,5.212199514530398,4.400356292724609,0.0392664931714534,17.00798797607422,15.971069846387843,35.39261633947247,,,human_texts,writingprompts,human
human_231.csv,793,3.74759326531346,2.6726789474487305,0.0002404517872491,24.085866928100582,14.253525911654362,26.032875097538913,,,human_texts,cnn_dailymail,human
human_286.csv,184,4.893183979074188,4.0293989181518555,0.0098779406398534,21.3758544921875,18.23402183679685,34.472230403661975,,,human_texts,daily_dialog,human
human_277.csv,186,4.467750120036628,3.5856170654296875,0.0003731646283995,25.861936569213867,14.596921919371178,27.56812903960588,,,human_texts,daily_dialog,human
human_16.csv,407,5.906314576430251,5.229356288909912,0.0015132087282836,20.72200965881348,18.020031578665325,38.923862478020574,,,human_texts,writingprompts,human
human_293.csv,471,5.057547704716034,4.0645751953125,0.0003698960936162,22.406394958496097,18.73429470209387,37.22487944951102,,,human_texts,cnn_dailymail,human
human_123.csv,494,4.269599297925188,3.3231674432754517,7.0513060563826e-06,21.272218704223636,15.564785472900686,31.56710596274141,,,human_texts,cnn_dailymail,human
human_232.csv,443,4.412316735993808,3.3693642616271973,2.579742158559384e-06,23.54460334777832,14.002547414491191,29.695890218454675,,,human_texts,cnn_dailymail,human
human_121.csv,392,4.909996183401411,3.5801395177841187,0.0051036588847637,21.589427947998047,16.335423750957673,32.929631778019576,,,human_texts,writingprompts,human
human_84.csv,1023,4.85886873578003,3.799168825149536,1.3586693057732193e-05,22.496177673339844,17.995954191093702,35.059817200769686,,,human_texts,cnn_dailymail,human
human_32.csv,146,4.249149397283486,3.4331753253936768,0.0206288862973451,15.796695709228516,14.313983152308298,21.38124807030856,,,human_texts,writingprompts,human
human_110.csv,1023,4.414512123559277,3.2821266651153564,4.162040204391815e-05,25.71499252319336,17.712950689457124,34.58841769920843,,,human_texts,cnn_dailymail,human
human_220.csv,184,5.0392020146625685,4.141595363616943,0.0062348395586013,33.71452331542969,20.23723064368057,33.11181885097817,,,human_texts,daily_dialog,human
human_48.csv,707,4.228109153190462,3.054004192352295,0.0018005776219069,17.612781524658203,15.468892690838883,26.30518189042076,,,human_texts,writingprompts,human
human_153.csv,581,4.257511558727762,3.3577661514282227,-0.0,17.856172561645508,14.747364130752068,27.884619516368243,,,human_texts,cnn_dailymail,human
human_272.csv,530,3.714308149930812,2.5747538805007935,0.0003544137871358,18.185068130493164,14.672179248076144,24.24480842504861,,,human_texts,cnn_dailymail,human
human_152.csv,117,5.4628573603799735,4.836673736572266,0.0007867771782912,19.745342254638672,17.319595170700296,34.45803066804617,,,human_texts,daily_dialog,human
human_156.csv,1023,4.836140354316321,3.719785213470459,0.0001601247349753,18.66676521301269,17.28081682285039,32.78998341108796,,,human_texts,writingprompts,human
human_31.csv,508,4.7657930963849235,3.680988430976868,8.496193186147138e-05,24.610883712768555,18.046444965584463,35.31923954466083,,,human_texts,cnn_dailymail,human
human_255.csv,68,4.894753635611029,3.9514816999435425,0.0020200598519295,26.208364486694336,22.056742194817545,40.20324951488648,,,human_texts,daily_dialog,human
human_41.csv,1023,4.885760304506255,3.986588478088379,4.8499921831535175e-05,23.948415756225582,17.487080506947922,35.697644043081546,,,human_texts,cnn_dailymail,human
human_158.csv,65,5.471437428624799,4.38115119934082,0.001438578008674,22.324159622192383,19.051061361957544,33.927211225593155,,,human_texts,daily_dialog,human
human_297.csv,1023,5.001778505057344,4.182818412780762,0.0003045274352189,20.786836624145508,16.656055664874497,34.148345216857955,,,human_texts,writingprompts,human
human_258.csv,1023,5.322010649944041,4.279112815856934,0.0004008612595498,22.51474380493164,17.54068100286331,36.597241780283056,,,human_texts,writingprompts,human
human_171.csv,1023,4.563073021110275,3.4908111095428467,1.4446614841290284e-05,20.890949249267575,16.691106412851905,31.494040401292445,,,human_texts,cnn_dailymail,human
human_265.csv,1023,4.470902625875242,3.394531726837158,2.373380084463861e-05,21.14319229125977,15.838716528586328,31.842325637482563,,,human_texts,cnn_dailymail,human
human_295.csv,149,4.967704325947979,3.778832197189331,0.0017693241825327,20.719018936157227,18.42713678503677,38.83693176195649,,,human_texts,daily_dialog,human
human_77.csv,915,4.1980067077748,3.137724637985229,1.7886306522996165e-05,22.93450355529785,14.556589034611635,27.557050319600627,,,human_texts,cnn_dailymail,human
human_14.csv,831,4.0251234502263715,3.073485374450684,7.705028838245198e-05,20.68721008300781,14.51737963693514,27.119860904511103,,,human_texts,cnn_dailymail,human
human_5.csv,361,4.295484969317969,3.4479968547821045,1.547844703964074e-06,20.895132064819336,14.106076658486998,26.49978319659167,,,human_texts,cnn_dailymail,human
human_279.csv,1023,5.3604141745194225,4.231712818145752,0.0002888737944886,22.331212997436523,19.952126429842124,38.07064556558987,,,human_texts,writingprompts,human
human_287.csv,1023,4.74877152281271,3.963345050811768,0.0001547926949569,26.370100021362305,15.49100581525023,29.32060912564583,,,human_texts,writingprompts,human
human_259.csv,782,5.080381737758175,4.15707802772522,0.0046887206844985,20.45380401611328,16.767927144952573,33.84863223982053,,,human_texts,writingprompts,human
human_187.csv,1023,4.742587283447809,3.624801635742188,0.0004439555341377,25.42857551574707,17.105430655127808,35.53226185231109,,,human_texts,cnn_dailymail,human
human_167.csv,227,4.459891031228523,3.667502164840698,0.0027494390960782,25.45836067199707,14.555868747693443,26.86334270359115,,,human_texts,daily_dialog,human
human_275.csv,162,5.849077973514795,4.449731111526489,0.1160221919417381,33.282470703125,26.091790035608355,48.21578383562799,,,human_texts,daily_dialog,human
human_126.csv,684,4.738398088487097,3.596391201019287,0.0014637126587331,20.519411087036133,18.101268562858184,37.721437573671814,,,human_texts,writingprompts,human
human_234.csv,163,5.521843059216997,4.311823844909668,0.0048076938837766,18.4947509765625,18.18519426120026,39.9818232383259,,,human_texts,writingprompts,human
human_72.csv,894,4.247645107568552,3.1506576538085938,1.7026382920448668e-05,21.70192527770996,14.26444350265058,28.09848416013227,,,human_texts,cnn_dailymail,human
human_193.csv,1000,4.0137966886063525,2.9696645736694336,6.363371994666522e-06,19.27996635437012,13.872504333673552,27.955701985180976,,,human_texts,cnn_dailymail,human
human_29.csv,629,4.912172897518252,3.848639965057373,4.299572538002394e-06,22.45731735229492,18.41310082775902,34.126956091430905,,,human_texts,cnn_dailymail,human
human_132.csv,1023,4.601502426411813,3.738669395446777,7.223289230751106e-06,21.88496208190918,14.91244091203969,27.877978267072308,,,human_texts,cnn_dailymail,human
human_95.csv,392,5.523976175881592,4.347888708114624,2.975330608023796e-05,21.05062866210937,19.320136918882444,40.15972129415184,,,human_texts,writingprompts,human
human_33.csv,128,5.549451196545306,4.182437181472778,0.0013528476702049,27.876893997192383,22.04031073746794,43.0387392316374,,,human_texts,daily_dialog,human
human_160.csv,443,4.862274334311872,4.021714687347412,0.004981986247003,23.39673614501953,15.820521883684515,33.128232952280406,,,human_texts,writingprompts,human
human_282.csv,236,5.1569075690300235,4.041780948638916,0.0016361384186893,27.79273796081543,17.905556894896865,33.216553230540114,,,human_texts,daily_dialog,human
human_229.csv,485,5.690362587502735,4.713327884674072,0.0015268957940861,21.300853729248047,18.444389545866205,36.63679810542512,,,human_texts,writingprompts,human
human_271.csv,103,4.7452887185189185,3.5654444694519043,0.0028936704620718,34.23590850830078,24.665309150333844,42.76607544028541,,,human_texts,daily_dialog,human
human_76.csv,237,5.257299098386606,3.6734349727630615,0.004793457686901,20.19234275817871,20.424061609341766,44.69798935427577,,,human_texts,writingprompts,human
human_273.csv,439,4.945168387423246,4.075831413269043,0.001723435241729,20.00249290466309,16.175925353495554,32.200738730016056,,,human_texts,writingprompts,human
human_255.csv,533,5.2196202178539854,4.433261394500732,0.0027976869605481,20.87789535522461,17.034465508382,32.807821581201694,,,human_texts,writingprompts,human
human_261.csv,397,4.095475805580198,3.2531116008758545,9.115109605772886e-06,16.7750244140625,13.760811833820776,26.043290074203597,,,human_texts,cnn_dailymail,human
human_4.csv,1023,4.608246743364168,3.597473621368408,0.0014554491499438,25.49617576599121,17.260913435998805,31.956799976418004,,,human_texts,writingprompts,human
human_247.csv,399,4.257138867747712,3.1542952060699463,0.0002859494998119,19.292144775390625,16.79044039850146,32.460800544477465,,,human_texts,cnn_dailymail,human
human_285.csv,572,5.709378213285507,5.064260721206665,0.0004539336368907,21.468769073486328,18.27042179842594,34.432343513759996,,,human_texts,writingprompts,human
human_86.csv,507,5.111033605038752,4.083281993865967,7.601833203807473e-05,19.461708068847656,16.79662414728855,33.55740283011463,,,human_texts,writingprompts,human
human_185.csv,56,6.514403884432146,5.353220701217651,0.4411982595920563,22.762693405151367,24.28990137323021,45.70522003989133,,,human_texts,daily_dialog,human
human_91.csv,582,4.901058440943988,3.885589957237244,0.0045486227609217,20.00970458984375,16.50400254009607,35.40090857396581,,,human_texts,writingprompts,human
human_121.csv,844,4.461509170471937,3.420056700706482,3.0956909995438764e-06,18.984819412231445,15.204170305409814,29.68338211575103,,,human_texts,cnn_dailymail,human
human_94.csv,137,4.5583427151134845,3.379939079284668,0.0223229229450225,19.443803787231445,19.170152571026748,28.86214409481037,,,human_texts,daily_dialog,human
human_288.csv,104,4.810597880170322,3.6601117849349976,0.0324473306536674,24.70950698852539,20.4172752864281,39.22995834313554,,,human_texts,daily_dialog,human
human_224.csv,1023,4.513600089974644,3.476529359817505,5.1594888645922765e-06,19.214975357055664,17.922673955968378,33.87537670081212,,,human_texts,cnn_dailymail,human
human_263.csv,491,4.443029037359514,3.444467782974243,0.000915840268135,22.78535270690918,13.8116637668969,25.12339190372848,,,human_texts,writingprompts,human
human_169.csv,140,4.751306301009442,3.879232168197632,0.0014903112314641,19.256898880004883,14.52203020175578,28.05686350029424,,,human_texts,daily_dialog,human
human_68.csv,109,5.84164547434914,5.325615882873535,0.0722375884652137,15.478753089904783,16.144598011543234,24.750129540233814,,,human_texts,daily_dialog,human
human_35.csv,472,4.7536054137108605,3.603075861930847,0.003508839989081,25.15888977050781,16.967369863357852,31.24256485775851,,,human_texts,writingprompts,human
human_213.csv,1023,4.9182193762456405,3.7499375343322754,2.528167169657536e-05,21.78792762756348,18.669311035425956,38.20349456891222,,,human_texts,cnn_dailymail,human
human_225.csv,116,5.306234103844276,4.267330884933472,0.0138560673221945,30.512638092041016,22.385735760328483,46.329149218531704,,,human_texts,daily_dialog,human
human_83.csv,420,4.233659887718663,3.1800506114959717,0.0005883866106159,19.52160263061523,13.320760720244284,29.162022868223396,,,human_texts,cnn_dailymail,human
human_227.csv,1023,4.952646986072671,3.8247532844543457,2.442174263705965e-05,21.990612030029297,17.771010332885353,36.593041423128064,,,human_texts,writingprompts,human
human_155.csv,1023,4.544382114742341,3.2840282917022705,0.000332222727593,25.28396797180176,19.253708744990465,34.348210206521124,,,human_texts,cnn_dailymail,human
human_157.csv,42,7.307776706559317,5.849019527435303,0.6699641942977905,28.497949600219727,34.018057409373256,57.80340188103315,,,human_texts,daily_dialog,human
human_269.csv,386,5.0823767593648,3.6185814142227177,0.0019955183379352,20.692800521850582,21.11393079992601,42.958318007194265,,,human_texts,writingprompts,human
human_91.csv,211,4.243584100538269,3.320784091949463,0.001296471687965,27.82723426818848,16.232257110302587,32.10912630112899,,,human_texts,daily_dialog,human
human_100.csv,361,4.898086307818003,3.805539608001709,0.0272501390427351,21.5064640045166,16.173602711343005,29.94064946505813,,,human_texts,writingprompts,human
human_60.csv,303,5.121479976454883,4.129834175109863,0.0007769688381813,19.216615676879883,18.18273694530082,41.33852223702048,,,human_texts,writingprompts,human
human_266.csv,608,3.886832021138358,2.9372678995132446,5.159480451766285e-07,24.606834411621097,15.164193148684664,28.382596161405107,,,human_texts,cnn_dailymail,human
human_40.csv,76,5.489901049712085,4.354646682739258,0.001652151113376,27.42776870727539,21.805169257475946,42.47154808047787,,,human_texts,daily_dialog,human
human_54.csv,36,7.15671665697462,5.8223466873168945,0.0910314247012138,25.551368713378903,35.326949282391546,59.247825902567065,,,human_texts,daily_dialog,human
human_142.csv,70,6.086921274662018,4.269439697265625,0.286740630865097,34.24000930786133,28.367628129784904,50.19171890816416,,,human_texts,daily_dialog,human
human_15.csv,657,4.769157394845924,3.806617021560669,0.0005507936002686,20.02519989013672,14.307610010894674,27.04890138874336,,,human_texts,writingprompts,human
human_106.csv,1023,3.611697225284789,2.564762830734253,5.0219809054397047e-05,23.836042404174805,14.491092398640816,25.547449266914416,,,human_texts,cnn_dailymail,human
human_197.csv,371,4.915945707000742,3.6705222129821777,0.0029346849769353,22.19322204589844,17.328681990011443,33.885778152204544,,,human_texts,writingprompts,human
human_77.csv,99,6.096599641472403,4.7720136642456055,0.0364216864109039,31.7841739654541,23.03875275719344,42.800127598912205,,,human_texts,daily_dialog,human
human_94.csv,1023,5.317481107882902,4.217495441436768,0.000439998722868,22.97111320495605,20.20580478181188,42.606714807778616,,,human_texts,writingprompts,human
human_247.csv,104,6.125905821498376,4.637415170669556,0.0046374765224754,24.00465965270996,24.11170636668951,48.92988018874985,,,human_texts,daily_dialog,human
human_290.csv,1023,4.610063536476494,3.648178815841675,9.906540799420328e-05,21.863353729248047,15.067694876149533,30.769398563960827,,,human_texts,cnn_dailymail,human
human_128.csv,98,4.726286837451008,3.4734721183776855,0.0613751821219921,22.684282302856445,17.10842717136642,30.24883043314682,,,human_texts,daily_dialog,human
human_126.csv,311,4.619131364445262,3.507624387741089,0.0004936746554449,26.04532623291016,17.6469181851889,32.875401083620865,,,human_texts,daily_dialog,human
human_164.csv,143,5.427235614534442,4.328912734985352,0.0230560004711151,20.302854537963867,17.464248712290544,31.806768373068056,,,human_texts,writingprompts,human
human_192.csv,767,3.974101206616184,2.448916435241699,3.456892591202632e-05,19.6749210357666,18.443228483799174,30.6417480712518,,,human_texts,cnn_dailymail,human
human_295.csv,304,4.116222475760208,3.0966269969940186,9.35615971684456e-05,20.334754943847656,14.851291058679914,29.090351255788967,,,human_texts,cnn_dailymail,human
human_215.csv,298,3.6062291188632,2.4005614519119263,4.643538886739407e-06,18.646617889404297,14.710214579532336,32.45874677121803,,,human_texts,cnn_dailymail,human
human_197.csv,72,6.351905262925559,4.743807554244995,0.0473037138581275,37.160911560058594,35.30826835665843,63.70272651214051,,,human_texts,daily_dialog,human
human_168.csv,139,4.893038941677927,4.046465396881104,0.0021183169446885,22.89273452758789,16.023614655992763,32.149790439143196,,,human_texts,daily_dialog,human
human_2.csv,639,4.285121138534799,3.394736289978028,2.081005004583858e-05,18.521568298339844,12.789629422302877,27.644367610660183,,,human_texts,cnn_dailymail,human
human_109.csv,423,3.384660523450052,2.1011078357696533,3.2676741739123827e-06,17.514482498168945,14.755649502011517,24.89171971550679,,,human_texts,cnn_dailymail,human
human_172.csv,336,4.441962470759227,3.033360242843628,0.005184693261981,22.53930282592773,16.673689944988485,32.96094943932476,,,human_texts,daily_dialog,human
human_117.csv,922,4.153193532312692,3.2445517778396606,9.837742982199416e-05,19.120227813720703,12.995567194675129,24.823940748880727,,,human_texts,cnn_dailymail,human
human_142.csv,737,4.607698650916929,3.5164554119110107,0.000988895073533,22.33109474182129,17.923398446082995,40.731043160558045,,,human_texts,writingprompts,human
human_182.csv,351,4.822495196048141,3.8144145011901855,0.000596645171754,21.49384307861328,17.83020424276666,30.205621750308374,,,human_texts,writingprompts,human
human_152.csv,969,5.004462991038697,4.149782657623291,1.719826627777366e-07,21.38104248046875,18.97137642273856,37.60220699436911,,,human_texts,cnn_dailymail,human
human_267.csv,426,4.293278820629424,3.0957248210906982,2.803344432322774e-05,27.934181213378903,17.674759536235317,29.3267690005576,,,human_texts,cnn_dailymail,human
human_246.csv,952,4.8648509564998275,3.702211141586304,0.0001979656080948,26.46198272705078,18.64912121852104,36.78069272481793,,,human_texts,cnn_dailymail,human
human_102.csv,142,4.5891214583961055,3.27064049243927,0.0549605935811996,23.12808990478516,17.508086827242163,30.185887663967268,,,human_texts,daily_dialog,human
human_147.csv,152,4.686258806390948,3.904356002807617,0.0008959638071246,24.75959014892578,14.907165607121522,28.379295639683836,,,human_texts,daily_dialog,human
human_219.csv,1023,4.511701762261332,3.362016201019287,0.0010443986393511,22.99547576904297,16.221919415949284,30.25462254595974,,,human_texts,writingprompts,human
human_244.csv,624,5.011485017582648,4.3148839473724365,0.00097185728373,19.631046295166016,15.41511694358474,33.25935203797868,,,human_texts,cnn_dailymail,human
human_119.csv,578,4.046527306866775,2.75938332080841,0.0002821651287376,19.846221923828125,15.415931461142872,29.658642068550872,,,human_texts,cnn_dailymail,human
human_159.csv,1023,3.730647602803138,2.3387763500213623,9.287093234888744e-06,29.09185218811035,18.306087507099814,29.13546674111479,,,human_texts,cnn_dailymail,human
human_186.csv,53,6.96777974188609,5.543609142303467,0.0063643045723438,27.292930603027344,35.315811157254494,54.18176207442681,,,human_texts,daily_dialog,human
human_228.csv,1023,3.870103001025635,2.81009292602539,5.658340160152875e-05,19.101804733276367,13.9429961617412,29.060717217663544,,,human_texts,cnn_dailymail,human
human_78.csv,512,4.945262507995956,4.198380470275879,5.899125608266331e-05,25.057144165039062,18.77064213173354,39.1722577343111,,,human_texts,cnn_dailymail,human
human_97.csv,878,4.3720533238030885,3.3880412578582764,0.000292486132821,19.10086441040039,13.49283771910488,26.888884339173323,,,human_texts,writingprompts,human
human_8.csv,1023,4.735759605739,3.716602087020874,3.663276947918348e-05,21.62375831604004,17.527056674846715,35.89142820569047,,,human_texts,cnn_dailymail,human
human_26.csv,703,5.377501256683786,4.21610164642334,0.0048561827279627,21.752546310424805,19.75998035124757,39.36551075712116,,,human_texts,writingprompts,human
human_120.csv,166,4.592047689908958,3.78876531124115,0.0402391776442527,22.77384185791016,15.09366430292305,25.899303365414756,,,human_texts,daily_dialog,human
human_174.csv,98,4.093350143666018,2.502516508102417,0.0246828217059373,25.49542236328125,18.194187965452723,30.791000958395013,,,human_texts,daily_dialog,human
human_107.csv,36,5.967273309826851,4.630006313323975,0.4829138517379761,21.38803482055664,26.61080141942204,53.73288951496568,,,human_texts,daily_dialog,human
human_129.csv,195,3.967708510660136,2.7366156578063965,0.000995090813376,21.945537567138672,14.878645315922569,32.10491773876005,,,human_texts,cnn_dailymail,human
human_49.csv,123,4.9073310160509696,3.4029974937438965,0.0236890073865652,28.018592834472656,24.38391564502428,42.0794189640627,,,human_texts,daily_dialog,human
