filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise
llama-2-7b@q8_0_0.csv,37,4.7852231950776,3.544354200363159,0.0128698553889989,14.582072257995604,18.402542672696555,16.74077153573308
llama-2-7b@q8_0_1.csv,34,3.2662814494653825,1.0433633625507355,0.0005311801796779,14.110962867736816,15.503192809741158,38.04786742198867
llama-2-7b@q8_0_10.csv,18,6.686455314358075,7.63355565071106,0.2826298177242279,12.482953071594238,16.723214991341433,45.951135559152846
llama-2-7b@q8_0_100.csv,22,6.007775112986565,6.732936859130859,0.2117633819580078,13.538256645202637,18.475579462740203,36.18616919984539
llama-2-7b@q8_0_1000.csv,27,4.093703885321264,3.735485553741455,0.1342155784368515,12.143253326416016,9.571161288168506,17.720672733632775
llama-2-7b@q8_0_1001.csv,24,8.664126959318915,8.007576704025269,0.1835667788982391,17.923152923583984,35.13657448317584,80.77932482794482
llama-2-7b@q8_0_1002.csv,12,5.898518631855647,3.95775830745697,0.8723864555358887,15.224806785583496,20.76950191783406,50.399920829154254
llama-2-7b@q8_0_1003.csv,48,2.7792729488719488,0.6287684142589569,0.0002149943320546,13.726223945617676,15.095280554009582,16.74137961270887
llama-2-7b@q8_0_1004.csv,196,3.4353063295737747,0.36371737718582153,6.36349868727848e-05,28.517778396606445,28.940371409847828,43.36345291899923
llama-2-7b@q8_0_1005.csv,22,4.75165981640616,4.011514186859131,0.0014229980297386,13.480027198791504,18.886692040422226,43.205197141203314
llama-2-7b@q8_0_1006.csv,236,4.373732984773381,3.5655802488327026,0.0004453317960724,25.717998504638672,17.31850775366137,34.536706452919084
llama-2-7b@q8_0_1007.csv,81,5.70015608903127,4.669677734375,0.0005926879239268,30.201120376586918,35.27508804849296,71.69763905962365
llama-2-7b@q8_0_1008.csv,94,4.802079421651372,4.180749177932739,0.0002893898345064,21.284469604492188,16.197554592434578,25.405501654483555
llama-2-7b@q8_0_1009.csv,11,6.356723541563207,3.1857500076293945,0.5484455227851868,27.006591796875,61.440160863552165,96.60717054085754
llama-2-7b@q8_0_101.csv,125,5.895826934427023,4.112349987030029,0.0384611934423446,29.098146438598636,36.840957699049525,59.223501094746865
llama-2-7b@q8_0_1010.csv,31,3.0899073918887052,0.3327403962612152,0.0002623834006953,11.143786430358888,16.883833117606006,16.745827759693615
llama-2-7b@q8_0_1011.csv,60,4.581295978852237,4.302154302597046,0.0118907326832413,13.462790489196776,10.811142673870382,24.04393725586571
llama-2-7b@q8_0_1012.csv,110,3.948289724959812,2.420143961906433,0.0003437482810113,20.063875198364254,18.95532033606547,30.9234685781161
llama-2-7b@q8_0_1013.csv,46,6.459330566942378,5.626013278961182,0.0006097213481552,15.873542785644531,23.542169393970656,36.011458352240865
llama-2-7b@q8_0_1014.csv,61,6.203538457074844,5.5064802169799805,0.0013092098524793,22.63873863220215,28.153379532824758,49.73612970371118
llama-2-7b@q8_0_1015.csv,53,4.1752144660978745,3.238816261291504,1.7198275372720673e-06,13.799712181091309,12.860156755735911,28.96656739109369
llama-2-7b@q8_0_1016.csv,15,4.840219830473264,2.096839427947998,0.177333191037178,15.75633716583252,23.684169108941372,39.0517537884878
llama-2-7b@q8_0_1017.csv,18,4.634459676014052,5.250215291976929,0.1769192069768905,11.874985694885254,16.32186712457761,49.88232785733177
llama-2-7b@q8_0_1018.csv,36,6.612773708741669,3.5791438817977905,6.36349868727848e-05,36.8805046081543,85.50766355053298,209.38897914069116
llama-2-7b@q8_0_1019.csv,25,5.803634266853333,4.864434242248535,1.1299686431884766,13.772193908691406,10.895852295691423,19.979113421867822
llama-2-7b@q8_0_102.csv,183,2.0063209529849066,0.0926123484969139,6.432294321712106e-05,15.407971382141112,12.296223896097334,10.96633301214236
llama-2-7b@q8_0_1020.csv,68,4.924029573252911,3.931037425994873,0.0007924556848593,16.748498916625977,22.096616032454442,55.648031466252284
llama-2-7b@q8_0_1021.csv,59,4.8770727630452075,3.7562294006347656,0.0105009470134973,23.937292098999023,21.720735630833783,44.835588114831566
