token,surprisal
 a,4.992215156555176
 retweet,15.465474128723145
 on,3.9539871215820312
 Thursday,4.276000499725342
",",0.5706079602241516
 a,5.5599260330200195
 staffer,9.235350608825684
 to,4.855967044830322
 real,15.173257827758789
 estate,0.29385414719581604
 magn,4.569055557250977
ate,0.0068665556609630585
 Donald,2.9087204933166504
 Trump,0.1062854751944542
 managed,14.471611976623535
 to,0.016300242394208908
 capture,6.450470924377441
 the,1.2702631950378418
 co,12.498401641845703
ars,4.848460674285889
est,1.9403566122055054
 background,14.592476844787598
 conversations,12.052361488342285
 Americans,12.632707595825195
 are,4.760303974151611
 having,1.6894629001617432
 about,2.946404218673706
 former,11.415163040161133
 secretary,6.5953545570373535
 of,0.03134278580546379
 state,0.11744687706232071
 Hillary,0.2859008312225342
 Clinton,0.02312791347503662
's,1.5744024515151978
 personal,7.004073143005371
 baggage,13.33487606048584
.,0.7671830058097839
 He,8.280179977416992
 may,11.3274564743042
 now,8.682659149169922
 be,0.7456470727920532
 looking,6.782197952270508
 for,2.488567590713501
 a,1.8437111377716064
 new,2.947321891784668
 job,2.9337804317474365
.,1.3289616107940674
 ',11.639092445373535
If,6.141700267791748
 Hillary,4.129571914672852
 Clinton,1.6216164827346802
 can,5.543389320373535
't,1.080233097076416
 satisfy,11.777377128601074
 her,3.19347882270813
 husband,2.8418920040130615
",'",9.311765670776367
 a,4.707475185394287
 Texas,11.64656925201416
-,3.947178363800049
cow,16.922344207763672
girl,5.316491603851318
 college,13.24232292175293
 student,1.1242315769195557
 tweeted,3.711073637008667
",",1.2747347354888916
 ',0.5202511548995972
what,5.173722743988037
 makes,7.0650248527526855
 her,0.6889112591743469
 think,7.5069193840026855
 she,0.8742561340332031
 can,1.3146083354949951
 satisfy,2.1192219257354736
 America,9.539779663085938
?',1.278889536857605
 When,9.223441123962402
 someone,8.17049503326416
 retweet,7.826354026794434
ed,0.024124663323163986
 the,2.003882646560669
 qu,13.256701469421387
ip,0.7493253946304321
 two,10.980417251586914
 hours,3.2451305389404297
 later,1.9328744411468506
 and,7.502874374389648
 included,8.187353134155273
 Trump,6.942597389221191
's,0.5778628587722778
 Twitter,7.23831033706665
 handle,0.8776416778564453
 in,4.922162055969238
 the,0.8432637453079224
 message,5.554203033447266
",",0.13181930780410767
 one,5.855417728424072
 of,2.0634546279907227
 the,0.5101999044418335
 billionaire,13.75577163696289
's,0.27133479714393616
 staffers,6.140073299407959
 retweet,7.142655372619629
ed,0.00464360136538744
 it,1.8461192846298218
 for,7.550583362579346
 him,6.344522953033447
 –,8.31329345703125
 to,6.621479034423828
 his,2.696153163909912
 audience,13.187568664550781
 of,4.755348205566406
 2,7.825170516967773
.,1.5244561433792114
8,3.708627462387085
 million,0.07546790689229965
 people,4.2226691246032715
.,0.357977956533432
 SC,16.13916015625
RO,2.312808036804199
LL,0.001228134729899466
 DOWN,0.21804983913898468
 FOR,0.44573599100112915
 VIDEO,0.1846516877412796
 .,10.56185531616211
 THE,9.673336029052734
 INTER,8.214728355407715
NET,0.8619869947433472
 IS,4.8788652420043945
 F,7.559114456176758
ORE,3.31821608543396
VER,0.8501919507980347
:,9.126193046569824
 A,4.57755184173584
 social,9.772717475891113
 media,0.450053334236145
 staffer,12.021886825561523
 to,4.260819435119629
 Donald,4.254398345947266
 Trump,0.05942006781697273
 retweet,6.075273036956787
ed,0.10720633715391159
 an,3.5674192905426025
 off,8.407096862792969
-,0.1639464646577835
color,2.0528862476348877
 jab,8.220792770385742
 at,1.0431519746780396
 Hillary,1.425309181213379
 Clinton,0.11061310768127441
 on,3.0615758895874023
 Thursday,1.728164553642273
 before,8.946043968200684
 the,3.47247576713562
 boss,14.003314971923828
 deleted,8.321538925170898
 it,1.0412695407867432
 .,4.701516628265381
 Trump,5.570713520050049
",",5.10841178894043
 a,4.075810432434082
 mult,13.955940246582031
ib,0.5755536556243896
illion,0.00012211284774821252
aire,0.05676440894603729
 who,3.1828432083129883
's,5.860612392425537
 considering,11.15469741821289
 a,1.1173198223114014
 presidential,2.7468338012695312
 run,0.529217541217804
",",0.6236856579780579
 will,8.458800315856934
 be,2.8793118000030518
 in,3.437974452972412
 New,3.3902876377105713
 Hampshire,2.5519204139709473
 on,1.8528568744659424
 Saturday,3.128763198852539
 –,10.433306694030762
 where,6.158559322357178
 the,3.548187494277954
 episode,13.729021072387695
 will,3.4193568229675293
 likely,4.554079055786133
 come,6.024685382843018
 up,1.9939378499984741
 .,5.793330669403076
 SAT,16.738574981689453
IS,2.306227684020996
FI,1.7094324827194214
ED,0.44763943552970886
?,8.703779220581055
 Bill,9.029363632202148
 Clinton,0.7333142161369324
 (,8.085624694824219
left,2.144381523132324
),0.27757883071899414
 was,4.520793437957764
 a,3.7789440155029297
 famous,9.156075477600098
 l,13.206948280334473
oth,8.379704475402832
ario,0.004851351026445627
 during,5.7216715812683105
 his,0.8382903933525085
 presidency,3.9598753452301025
",",2.5382001399993896
 even,7.007200717926025
 carrying,13.103384971618652
 on,4.991156578063965
 one,7.995147228240967
 affair,11.78315258026123
 with,1.3263697624206543
 a,2.7238450050354004
 White,8.376092910766602
 House,0.00489043677225709
 intern,0.37159594893455505
 .,2.6261754035949707
 Time,11.323628425598145
 elapsed,16.35581398010254
:,2.147958755493164
 Less,11.366460800170898
 than,0.01512047741562128
 three,4.585235595703125
 hours,1.5973830223083496
.,3.196638822555542
 His,7.795881748199463
 office,7.4624223709106445
 confirmed,5.026911735534668
 on,4.5306525230407715
 Friday,2.0314552783966064
 that,0.6580645442008972
