filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise,vocab_size,sentence_length
mistral-7b-v0.1@q8_0_236.csv,1023,2.8782080184128054,0.0919123515486717,3.0957209673943e-05,40.29005432128906,25.962081255658333,38.96842481553158,205,23.22222222222222
mistral-7b-v0.1@q8_0_183.csv,672,3.576013132169724,2.694960832595825,0.0001785290369298,19.74094009399414,12.96005258388735,23.435686944784933,336,31.058823529411764
mistral-7b-v0.1@q8_0_36.csv,290,4.646057178639528,4.065416097640991,0.0002292710851179,20.26318359375,15.740632745791359,27.267022440779602,163,77.0
mistral-7b-v0.1@q8_0_22.csv,127,5.287860546294415,3.5168616771698,0.000204845884582,39.11800003051758,38.54802642841118,84.96259781353092,82,27.0
mistral-7b-v0.1@q8_0_223.csv,1023,1.967248080342003,0.171478122472763,0.0023659265134483,21.189537048339844,13.168418357249644,16.02809093401633,186,14.095238095238095
mistral-7b-v0.1@q8_0_2.csv,372,3.1823962666672174,0.7911589443683624,8.77114143804647e-06,22.135053634643555,17.170788577995715,16.401094541218594,124,21.142857142857142
mistral-7b-v0.1@q8_0_0.csv,77,4.55421625634099,4.025721073150635,0.0315136350691318,26.17416763305664,16.11022863721692,24.359109283490312,64,22.666666666666668
mistral-7b-v0.1@q8_0_221.csv,164,4.746000620538547,2.087912082672119,0.000211898193811,43.50347900390625,52.323820358582985,115.45219542133911,96,28.333333333333332
mistral-7b-v0.1@q8_0_34.csv,1023,3.3592840417061844,2.644639492034912,0.0003380715206731,22.65367889404297,8.301276490915221,16.093941014909905,335,20.72093023255814
mistral-7b-v0.1@q8_0_209.csv,67,3.5524266326813887,2.5386810302734375,0.0060035758651793,14.255088806152344,9.99193408123023,16.72191674902055,54,11.2
mistral-7b-v0.1@q8_0_180.csv,183,5.224562772185811,4.02059268951416,0.0012183234794065,18.845539093017575,23.065118397869284,41.00969165095344,99,9.363636363636363
mistral-7b-v0.1@q8_0_157.csv,2,7.577253758907318,7.577253758907318,0.873834490776062,14.280673027038574,44.93582988435338,179.74331953741353,2,1.0
mistral-7b-v0.1@q8_0_142.csv,1023,3.7489247169682005,3.0444118976593018,0.0001499766658525,26.75787353515625,10.69200385087598,21.99797218844794,392,32.25925925925926
mistral-7b-v0.1@q8_0_181.csv,308,4.461615597524388,3.4734901189804077,0.0003936360008083,22.02858543395996,16.892208992239777,31.17643028520184,189,21.9
mistral-7b-v0.1@q8_0_195.csv,93,5.046742979965989,4.570838928222656,0.000818439584691,16.030746459960938,13.561303988951632,19.125270920888276,73,16.0
mistral-7b-v0.1@q8_0_21.csv,1023,3.9575119636467413,3.38895034790039,0.0002363235107623,24.13778305053711,10.331491111117113,19.984848805417048,397,17.95744680851064
mistral-7b-v0.1@q8_0_1.csv,621,4.129216094334121,2.9709532260894775,0.0002423439145786,23.619556427001953,15.59157846087666,25.964609440650154,293,30.25
mistral-7b-v0.1@q8_0_5.csv,1,8.756793022155762,8.756793022155762,8.756793022155762,8.756793022155762,0.0,,1,1.0
mistral-7b-v0.1@q8_0_218.csv,1023,1.794486280268273,0.0545567870140075,0.0013982083182781,26.618574142456055,14.95878461368642,18.387979284754742,152,12.0
mistral-7b-v0.1@q8_0_31.csv,1023,3.880552720397648,2.7746870517730713,0.0002488803584128,30.212499618530273,16.862382920036815,32.44906631952073,344,18.594594594594593
mistral-7b-v0.1@q8_0_25.csv,86,1.7408926910179299,0.3358667641878128,0.0262032411992549,20.79903984069824,16.478674989878233,22.953576929046683,13,4.0
mistral-7b-v0.1@q8_0_224.csv,556,4.273774020865079,3.472224712371826,0.0002721882192417,31.44464683532715,13.833451697323992,29.895389101689727,314,23.94736842105263
mistral-7b-v0.1@q8_0_230.csv,167,3.9315830574021153,2.8997771739959717,0.0002320232597412,17.604394912719727,13.65133850912983,25.547471198932396,85,15.625
mistral-7b-v0.1@q8_0_152.csv,589,4.116434909818708,3.656081199645996,0.0001620167604414,23.961442947387695,11.83688582121761,23.298395520711587,284,20.954545454545453
mistral-7b-v0.1@q8_0_146.csv,339,4.318939595173833,2.57456374168396,0.0002551588113419,38.1749267578125,28.84772025564831,59.14663302442215,172,37.5
mistral-7b-v0.1@q8_0_147.csv,1023,1.9644769889769464,0.1673069596290588,0.0009457845590077,20.17685317993164,10.946236064659589,15.199445003692025,215,14.076923076923077
mistral-7b-v0.1@q8_0_190.csv,1023,3.207712059682637,2.0290844440460205,0.0001387966767651,38.99431991577149,14.869326063981475,25.175443677316398,281,17.1
