token,surprisal
Oh,12.966127395629883
",",1.0160456895828247
 I,3.2712788581848145
 see,4.3106279373168945
.,1.4475953578948975
 It,4.5804443359375
 sounds,7.592214107513428
 like,1.172230839729309
 it,3.71040415763855
's,1.9781402349472046
 not,5.15711784362793
 a,3.892683982849121
 good,3.7723388671875
 fit,5.796172618865967
 for,1.7521127462387085
 you,1.9782832860946655
.,2.0067174434661865
 Is,5.993490219116211
 there,2.1605312824249268
 anything,1.405387282371521
 else,1.0573146343231201
 that,4.224728107452393
 you,0.886168360710144
 could,4.386540412902832
 do,1.0545852184295654
 instead,9.345040321350098
?,2.4153311252593994
 Or,5.812010288238525
 maybe,4.814620018005371
 there,6.136241436004639
 are,2.6922190189361572
 other,2.5315136909484863
 jobs,7.826780796051025
 out,4.635555267333984
 there,0.015355988405644894
 that,1.4551939964294434
 would,2.9171810150146484
 be,1.4892603158950806
 more,3.3588576316833496
 suitable,2.490445375442505
 for,1.690911889076233
 your,4.047239780426025
 skills,4.924716949462891
 and,4.303311824798584
 interests,3.368001937866211
"?""",1.2443281412124634
