token,surprisal
 is,4.241218566894531
 not,3.9924678802490234
 accurate,10.481721878051758
 to,0.8424341082572937
 say,0.7823047637939453
 that,0.2862125337123871
 Who,19.971609115600586
op,2.046907424926758
i,0.02898724190890789
 Goldberg,0.0014399552019312978
's,3.4968831539154053
 co,10.473322868347168
-,0.1319405734539032
host,4.040049076080322
s,1.742002248764038
" """,7.264861583709717
r,12.173467636108398
all,6.884370803833008
ied,3.365511178970337
 against,7.60984468460083
"""",2.097466468811035
 her,4.568194389343262
 during,5.511944770812988
 their,4.201383590698242
 discussion,7.379703521728516
 on,3.6091742515563965
 The,5.315986156463623
 View,3.369872808456421
.,1.8756743669509888
 Rather,6.840587139129639
",",0.16310085356235504
 they,3.8692586421966553
 had,6.534282684326172
 differing,10.762866973876953
 opinions,1.6073343753814697
 and,4.992463111877441
 expressed,8.282303810119629
 their,2.0463531017303467
 disagreement,5.654244422912598
 with,2.3201634883880615
 her,4.242153644561768
 views,5.607365608215332
 regarding,7.913243770599365
 a,5.847949028015137
 controversial,6.526665210723877
 discipline,15.357006072998047
 technique,14.09739875793457
.,2.3879616260528564
 This,5.944666862487793
 is,2.271284580230713
 an,4.714502811431885
 example,3.043154239654541
 of,0.12347349524497986
 how,2.679651975631714
 diverse,12.694552421569824
 perspectives,4.040713310241699
 are,3.285728693008423
 respected,9.623552322387695
 and,2.921401262283325
 debated,8.029521942138672
 on,3.908015012741089
 the,2.3020429611206055
 show,1.7968441247940063
.,0.6586294174194336
