filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise
mistral-plus-7b@q8_0_0.csv,143,4.07151894786593,3.15749192237854,0.0003007430059369,23.20326805114746,13.09247280983765,21.588793427529147
mistral-plus-7b@q8_0_1.csv,103,4.654383502749783,3.923207998275757,0.0001025052988552,15.426453590393066,14.191229377517276,28.97667981775591
mistral-plus-7b@q8_0_10.csv,134,4.456080480832076,3.3349704742431636,0.0003466726921033,21.321853637695312,16.14105887884359,33.79646776931217
mistral-plus-7b@q8_0_100.csv,167,3.812682430022173,2.4070639610290527,0.0001969335717149,23.6467342376709,19.63643912972247,35.1185655376411
mistral-plus-7b@q8_0_101.csv,315,3.8771583393819693,2.833488941192627,7.825422653695568e-05,22.04129219055176,15.27989961695578,23.829374380388295
mistral-plus-7b@q8_0_102.csv,398,3.8567547187623457,3.1019556522369385,0.0003748848976101,18.035919189453125,12.647030791337404,25.54428953840942
mistral-plus-7b@q8_0_103.csv,552,3.870820768783231,3.0249218940734863,1.375861870656081e-06,15.681718826293944,11.432190311245806,25.313691172768415
mistral-plus-7b@q8_0_104.csv,244,4.689083772499141,3.5618813037872314,0.0002368395507801,20.570222854614254,18.261380183342137,38.89806977527684
mistral-plus-7b@q8_0_105.csv,368,4.007272652647049,3.3307842016220093,4.058847480337136e-05,23.27109718322754,12.791922530164232,21.86399834932513
mistral-plus-7b@q8_0_106.csv,347,3.895932350146919,3.2738847732543945,0.0002682318736333,14.736485481262209,9.672892642369606,19.18936077163898
mistral-plus-7b@q8_0_107.csv,168,3.791704988766599,2.758318305015564,0.0002642755571287,16.79100799560547,12.668578997384836,24.56972132599821
mistral-plus-7b@q8_0_108.csv,108,5.7975017959140835,4.272064447402954,7.825422653695568e-05,19.505874633789062,22.211571232215253,46.21899215739323
mistral-plus-7b@q8_0_109.csv,240,4.199242862501166,3.1583189964294434,2.7517251055542147e-06,20.316104888916016,14.55320455651007,23.8159728137912
mistral-plus-7b@q8_0_11.csv,85,4.507800621953485,3.67240834236145,0.0002057059173239,17.066329956054688,17.803350650781695,35.161646285985015
mistral-plus-7b@q8_0_110.csv,167,5.25078169815007,4.413321018218994,0.0002323672670172,20.879684448242188,18.744867474320372,35.20523799322546
mistral-plus-7b@q8_0_111.csv,103,5.106403048439584,4.22148323059082,0.0069890785962343,20.156726837158203,17.193777029432084,35.49065048298199
mistral-plus-7b@q8_0_112.csv,593,3.5796868202041487,2.9413158893585205,1.8918103705800604e-06,19.79389190673828,11.24337244295424,20.753471437806148
mistral-plus-7b@q8_0_113.csv,211,4.3705542472528265,3.717070817947388,0.0003597465693019,16.339948654174805,12.318029926970027,20.622409044192757
mistral-plus-7b@q8_0_114.csv,241,3.5721451282920027,2.919646739959717,0.0002754565211944,14.945659637451172,9.62492202055464,19.60724275213732
mistral-plus-7b@q8_0_115.csv,151,3.9088465263671934,2.663447618484497,0.0001627047604415,20.028444290161133,15.486619783572976,29.516405020127973
mistral-plus-7b@q8_0_116.csv,87,5.034874960510515,3.704122543334961,0.0007785175112076,15.478716850280762,15.290226018074751,26.63380840843181
mistral-plus-7b@q8_0_117.csv,558,3.9364172750756943,3.2617077827453613,0.0002254868741147,24.34170150756836,10.937153790109257,22.172747889579735
mistral-plus-7b@q8_0_118.csv,385,3.999196616091498,3.2891407012939453,0.0002034698263742,16.73574447631836,11.29426684561889,21.107053808434898
mistral-plus-7b@q8_0_119.csv,207,3.952541297292933,3.1520297527313232,0.0002573950041551,18.10661506652832,12.86152028107577,23.180660781284168
mistral-plus-7b@q8_0_12.csv,131,3.44272881027097,2.7095277309417725,3.852462759823538e-05,18.19310188293457,11.393343182672563,19.451662386013943
mistral-plus-7b@q8_0_120.csv,233,3.487072770916727,2.6602861881256104,0.0005323844961822,21.01439094543457,11.270201271864282,22.419926029405374
mistral-plus-7b@q8_0_121.csv,324,4.283940014942974,3.4335943460464478,0.0002251428522868,26.017183303833008,14.283403490753761,23.807084262394675
mistral-plus-7b@q8_0_122.csv,120,4.660793116419094,3.5695916414260864,9.975338616641238e-05,29.6025333404541,18.102168708502933,35.48339651719848
mistral-plus-7b@q8_0_123.csv,299,3.514129408645821,2.844602584838867,2.1841962734470144e-05,16.51397132873535,9.813936483463982,19.277345624617087
mistral-plus-7b@q8_0_124.csv,814,3.912506373294082,3.2526209354400635,0.0001224568404722,25.460206985473636,11.755747813396045,23.55060344899816
mistral-plus-7b@q8_0_125.csv,117,4.182660203141013,3.447833776473999,0.0003150206175632,15.81757640838623,12.902164632467146,26.218377708343574
mistral-plus-7b@q8_0_126.csv,509,4.103425258623637,3.311534881591797,0.000194009480765,24.1938419342041,12.815308271169517,26.02857926654444
mistral-plus-7b@q8_0_127.csv,842,4.065228241295716,3.3421136140823364,0.0001023333097691,24.482072830200195,12.918043544502645,26.533649252062606
mistral-plus-7b@q8_0_128.csv,465,3.578767995324464,2.688330173492432,4.351226743892767e-05,23.165271759033203,10.969722649103357,19.097667455790013
mistral-plus-7b@q8_0_129.csv,116,4.057457962884278,3.267711877822876,0.000876001548022,18.635726928710938,13.420963331194885,27.03373056984533
mistral-plus-7b@q8_0_13.csv,316,4.130101569890376,3.2531161308288574,0.000205189891858,19.41484642028809,13.544545313789202,25.08462903209584
mistral-plus-7b@q8_0_130.csv,99,5.132502675042934,4.068749904632568,0.0004046459216624,23.641904830932617,20.310938063391923,34.69062684803912
mistral-plus-7b@q8_0_131.csv,127,3.9288648182648145,3.0060439109802246,0.0003736806975211,13.784540176391602,11.951367053577675,23.82686788096403
mistral-plus-7b@q8_0_132.csv,94,4.867588776582976,3.8034862279891968,0.0002270349650643,23.719470977783203,17.95908076715812,31.058998896669824
mistral-plus-7b@q8_0_133.csv,307,3.639035275460984,2.75614070892334,0.0002143063029507,15.54997444152832,10.361729720243313,21.982170359970354
