filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise,vocab_size,sentence_length
llama-2-7b-32k-instruct@q8_0_0.csv,1023,1.8930000501289623,0.4883705079555511,0.0002582550514489,31.015331268310547,8.774358049630171,15.010196030462675,199,20.238095238095237
llama-2-7b-32k-instruct@q8_0_1.csv,625,3.2198280704011677,1.5062651634216309,0.0002277230087202,31.94164276123047,17.173320215086836,31.765297887776924,213,21.318181818181817
llama-2-7b-32k-instruct@q8_0_10.csv,1023,3.134584741797489,2.2603437900543213,8.822979725664482e-05,17.37759780883789,9.899043286648595,18.90766412331541,403,18.636363636363637
llama-2-7b-32k-instruct@q8_0_100.csv,396,3.5211904657295565,2.4441429376602173,0.000719238712918,21.84410858154297,13.746483223600283,30.86251820589129,184,15.95
llama-2-7b-32k-instruct@q8_0_101.csv,1023,3.206152237984138,2.241483688354492,0.000109213120595,18.320072174072266,10.598890344921372,20.839357586157554,367,11.492307692307692
llama-2-7b-32k-instruct@q8_0_102.csv,588,3.934279058439927,2.551100492477417,0.0002873256162274,40.00167083740234,19.692445017102532,38.41684508464247,282,15.083333333333334
llama-2-7b-32k-instruct@q8_0_103.csv,834,3.0180583791109012,2.212372660636902,0.0001372486876789,18.184484481811523,8.875946016384775,17.694219892308375,254,28.625
llama-2-7b-32k-instruct@q8_0_104.csv,211,3.5537471662907776,2.67337703704834,0.0003434042155276,13.787798881530762,9.470336454898385,21.041958801974495,130,15.0
llama-2-7b-32k-instruct@q8_0_105.csv,78,5.277491534002295,5.43686842918396,0.0004254618252161,16.030881881713867,16.501078445641877,35.940492755371785,65,11.0
llama-2-7b-32k-instruct@q8_0_107.csv,75,3.820865449507643,2.6834070682525635,0.0001539326913189,18.88641357421875,17.032338558768487,30.885966201280393,52,16.666666666666668
llama-2-7b-32k-instruct@q8_0_108.csv,99,5.343513727850002,3.83516526222229,0.0001895373279694,28.720844268798828,27.05291081363463,57.52658258754089,59,18.5
llama-2-7b-32k-instruct@q8_0_109.csv,1023,3.5362416077357275,2.471975564956665,0.0001876452733995,17.402368545532227,10.961021085553684,20.697017778127023,347,17.872340425531913
