token,surprisal
 numbers,12.900249481201172
 of,4.400110244750977
 British,11.871724128723145
 couples,11.694746017456055
 are,5.107376575469971
 heading,13.137206077575684
 abroad,11.869662284851074
 to,2.9494376182556152
 get,5.283698558807373
 married,0.46578726172447205
 in,2.7812342643737793
 a,5.3715410232543945
 bid,2.704416036605835
 to,0.01154682319611311
 avoid,4.574710845947266
 the,3.0687167644500732
 spir,9.748862266540527
alling,0.27534687519073486
 cost,1.741774559020996
 of,0.09593718498945236
 weddings,7.7763166427612305
.,2.438498020172119
"
",0.4206193685531616
"
",0.00048730915295891464
With,7.7090535163879395
 an,5.970400810241699
 average,1.4456366300582886
 cost,2.699524164199829
 of,0.15873463451862335
 £,0.2837444543838501
25,6.7478461265563965
",",0.21559420228004456
000,0.6514079570770264
 for,2.7632083892822266
 a,0.8382007479667664
 wedding,4.156388759613037
 in,1.1758873462677002
 Britain,4.182200908660889
",",1.0494948625564575
 many,5.471800804138184
 are,4.812461853027344
 choosing,5.178791046142578
 to,0.43365928530693054
 tie,10.665851593017578
 the,0.6339244842529297
 knot,0.011091379448771477
 abroad,6.273445129394531
 where,8.465188980102539
 costs,6.825210094451904
 can,3.766018867492676
 be,0.9453282952308655
 less,6.06658935546875
 than,2.4739246368408203
 half,6.443553924560547
 that,1.7222837209701538
.,1.6302330493927002
"
",0.3497244715690613
"
",0.0004890295676887035
Italy,14.177264213562012
 is,3.118553638458252
 proving,9.699088096618652
 particularly,4.541691780090332
 popular,2.898890495300293
 with,2.355607271194458
 couples,1.8507884740829468
 and,5.779979705810547
 has,7.154997825622559
 become,4.671319007873535
 one,3.0513062477111816
 of,0.029365787282586098
 the,0.20112866163253784
 most,1.7537868022918701
 fashionable,9.358612060546875
 locations,5.207797527313232
 for,0.7105197310447693
 a,5.071309566497803
 foreign,7.700519561767578
 wedding,3.8628976345062256
.,0.899841845035553
"
",0.4715037941932678
"
",0.0004386224318295717
Many,6.299416542053223
 venues,11.674372673034668
 offer,5.319322109222412
 an,5.793641567230225
 all,7.299168586730957
-,0.5112851858139038
in,1.9693187475204468
clusive,0.023415163159370422
 package,5.751093864440918
 which,5.396818161010742
 includes,0.8671978116035461
 the,4.420689105987549
 reception,6.220736980438232
 venue,5.851088047027588
",",0.845003604888916
 food,6.251160621643066
",",1.3065029382705688
 accommodation,2.615067720413208
 and,0.8847246766090393
 entertainment,6.072227954864502
.,1.0458924770355225
"
",0.34164130687713623
"
",0.0004024095251224935
Italian,7.526795864105225
 weddings,4.787467002868652
 are,1.2712143659591675
 also,3.303441047668457
 popular,3.714873790740967
 due,9.073240280151367
 to,0.03207756206393242
 their,2.063950300216675
 relaxed,6.3962602615356445
 atmosphere,1.8510421514511108
.,3.478390693664551
"
",0.5658553838729858
"
",0.00033566317870281637
A,5.099446773529053
 new,6.114997863769531
 survey,3.8628625869750977
 by,1.8324356079101562
 holiday,14.293601036071777
 company,5.749375820159912
 Spl,12.867316246032715
end,1.669174075126648
ia,13.573363304138184
 found,2.238231897354126
 that,0.6337514519691467
 38,7.479339122772217
 per,0.7267686724662781
 cent,0.0003874429385177791
 of,0.04411724954843521
 British,4.658710956573486
 couples,0.46062058210372925
 have,4.829845905303955
 considered,7.00306510925293
 getting,4.9668474197387695
 married,0.16743502020835876
 abroad,1.416377067565918
 with,7.001611232757568
 Italy,8.839542388916016
 being,4.546976089477539
 one,2.8486599922180176
 of,0.03237336874008179
 the,0.5647945404052734
 most,2.396620988845825
 popular,0.5958181023597717
 destinations,0.8182597756385803
.,0.9087061882019043
"
",0.248363196849823
"
",0.000341856008162722
One,6.491669654846191
 reason,4.9145026206970215
 for,1.0993201732635498
 this,1.6350406408309937
 is,0.9000052213668823
 the,1.98236083984375
 lack,7.533544063568115
 of,0.002953727962449193
 bureaucracy,8.427133560180664
 involved,5.53133487701416
 in,1.1331714391708374
 getting,2.444744110107422
 married,0.7664598822593689
 in,2.4033687114715576
 Italy,0.4580971598625183
",",2.8799571990966797
 compared,7.553625583648682
 with,1.5203102827072144
 Britain,6.97713565826416
.,1.0913046598434448
"
",0.2896212935447693
"
",0.0003292983747087419
C,8.289199829101562
ou,2.963085412979126
ples,0.009759240783751011
 can,4.70958137512207
 get,4.748090744018555
 married,0.2798321545124054
 on,5.29420280456543
 a,2.2564406394958496
 whim,6.562258720397949
 at,4.716652870178223
 a,3.107635736465454
 registry,14.684664726257324
 office,1.0911306142807007
 in,1.952343225479126
 Italy,2.9235689640045166
 and,3.1547250747680664
 do,7.848483085632324
 not,1.4254088401794434
 need,2.117743730545044
 to,0.4982910752296448
 wait,5.353483200073242
 six,6.5663652420043945
 months,0.4239409267902374
 before,2.5641696453094482
 they,2.896146774291992
 tie,12.341151237487793
 the,0.10872052609920502
 knot,0.007649739272892475
.,0.7770257592201233
